Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2017,10,15,23,30,00,99.73133
2017,10,16,00,00,00,99.618
2017,10,16,00,30,00,99.926
2017,10,16,01,00,00,99.57433
2017,10,16,01,30,00,99.76967
2017,10,16,02,00,00,99.81433
2017,10,16,02,30,00,100
2017,10,16,03,00,00,100
2017,10,16,03,30,00,100
2017,10,16,04,00,00,100
2017,10,16,04,30,00,100
2017,10,16,05,00,00,100
2017,10,16,05,30,00,100
2017,10,16,06,00,00,100
2017,10,16,06,30,00,100
2017,10,16,07,00,00,100
2017,10,16,07,30,00,100
2017,10,16,08,00,00,100
2017,10,16,08,30,00,100
2017,10,16,09,00,00,100
2017,10,16,09,30,00,100
2017,10,16,10,00,00,100
2017,10,16,10,30,00,100
2017,10,16,11,00,00,100
2017,10,16,11,30,00,99.994
2017,10,16,12,00,00,98.081
2017,10,16,12,30,00,95.90367
2017,10,16,13,00,00,94.164
2017,10,16,13,30,00,92.84567
2017,10,16,14,00,00,89.28733
2017,10,16,14,30,00,84.716
2017,10,16,15,00,00,81.22867
2017,10,16,15,30,00,76.846
2017,10,16,16,00,00,76.415
2017,10,16,16,30,00,75.88333
2017,10,16,17,00,00,76.201
2017,10,16,17,30,00,76.569
2017,10,16,18,00,00,75.11033
2017,10,16,18,30,00,74.78033
2017,10,16,19,00,00,76.397
2017,10,16,19,30,00,76.783
2017,10,16,20,00,00,78.72133
2017,10,16,20,30,00,81.821
2017,10,16,21,00,00,83.77
2017,10,16,21,30,00,84.79833
2017,10,16,22,00,00,82.96367
2017,10,16,22,30,00,83.87733
2017,10,16,23,00,00,85.13067
2017,10,16,23,30,00,85.45433
2017,10,17,00,00,00,86.19567
2017,10,17,00,30,00,86.34933
2017,10,17,01,00,00,87.45733
2017,10,17,01,30,00,87.531
2017,10,17,02,00,00,87.77267
2017,10,17,02,30,00,88.73
2017,10,17,03,00,00,89.56867
2017,10,17,03,30,00,89.055
2017,10,17,04,00,00,88.816
2017,10,17,04,30,00,89.25767
2017,10,17,05,00,00,89.75267
2017,10,17,05,30,00,90.33733
2017,10,17,06,00,00,91.003
2017,10,17,06,30,00,91.96367
2017,10,17,07,00,00,92.385
2017,10,17,07,30,00,92.68967
2017,10,17,08,00,00,92.384
2017,10,17,08,30,00,91.71833
2017,10,17,09,00,00,90.85067
2017,10,17,09,30,00,89.65067
2017,10,17,10,00,00,87.18533
2017,10,17,10,30,00,85.65833
2017,10,17,11,00,00,84.878
2017,10,17,11,30,00,83.87533
2017,10,17,12,00,00,83.324
2017,10,17,12,30,00,83.077
2017,10,17,13,00,00,84.583
2017,10,17,13,30,00,84.82967
2017,10,17,14,00,00,88.11633
2017,10,17,14,30,00,91.49933
2017,10,17,15,00,00,92.57133
2017,10,17,15,30,00,94.22367
2017,10,17,16,00,00,96.43133
2017,10,17,16,30,00,98.28033
2017,10,17,17,00,00,99.023
2017,10,17,17,30,00,98.49267
2017,10,17,18,00,00,99.177
2017,10,17,18,30,00,99.657
2017,10,17,19,00,00,99.84867
2017,10,17,19,30,00,100
2017,10,17,20,00,00,100
2017,10,17,20,30,00,100
2017,10,17,21,00,00,100
2017,10,17,21,30,00,100
2017,10,17,22,00,00,100
2017,10,17,22,30,00,100
2017,10,17,23,00,00,100
2017,10,17,23,30,00,100
2017,10,18,00,00,00,100
2017,10,18,00,30,00,100
2017,10,18,01,00,00,100
2017,10,18,01,30,00,100
2017,10,18,02,00,00,99.94733
2017,10,18,02,30,00,99.66267
2017,10,18,03,00,00,99.72733
2017,10,18,03,30,00,99.913
2017,10,18,04,00,00,100
2017,10,18,04,30,00,100
2017,10,18,05,00,00,100
2017,10,18,05,30,00,100
2017,10,18,06,00,00,100
2017,10,18,06,30,00,99.949
2017,10,18,07,00,00,99.83367
2017,10,18,07,30,00,99.95833
2017,10,18,08,00,00,98.554
2017,10,18,08,30,00,97.89467
2017,10,18,09,00,00,97.76367
2017,10,18,09,30,00,96.789
2017,10,18,10,00,00,94.31567
2017,10,18,10,30,00,92.08867
2017,10,18,11,00,00,90.66267
2017,10,18,11,30,00,89.83533
2017,10,18,12,00,00,89.272
2017,10,18,12,30,00,87.171
2017,10,18,13,00,00,85.39367
2017,10,18,13,30,00,87.04933
2017,10,18,14,00,00,84.002
2017,10,18,14,30,00,85.37367
2017,10,18,15,00,00,85.733
2017,10,18,15,30,00,87.87133
2017,10,18,16,00,00,86.85967
2017,10,18,16,30,00,84.83933
2017,10,18,17,00,00,84.621
2017,10,18,17,30,00,85.665
2017,10,18,18,00,00,87.24567
2017,10,18,18,30,00,89.159
2017,10,18,19,00,00,89.299
2017,10,18,19,30,00,89.10533
2017,10,18,20,00,00,87.20933
2017,10,18,20,30,00,84.33667
2017,10,18,21,00,00,83.62633
2017,10,18,21,30,00,84.41333
2017,10,18,22,00,00,83.85267
2017,10,18,22,30,00,83.54533
2017,10,18,23,00,00,84.998
2017,10,18,23,30,00,85.009
2017,10,19,00,00,00,86.27267
2017,10,19,00,30,00,87.645
2017,10,19,01,00,00,88.82133
2017,10,19,01,30,00,90.26167
2017,10,19,02,00,00,91.32467
2017,10,19,02,30,00,92.35733
2017,10,19,03,00,00,92.969
2017,10,19,03,30,00,93.57
2017,10,19,04,00,00,94.26233
2017,10,19,04,30,00,94.07633
2017,10,19,05,00,00,94.128
2017,10,19,05,30,00,94.655
2017,10,19,06,00,00,95.58133
2017,10,19,06,30,00,94.79967
2017,10,19,07,00,00,95.47133
2017,10,19,07,30,00,96.80833
2017,10,19,08,00,00,97.008
2017,10,19,08,30,00,96.93967
2017,10,19,09,00,00,96.367
2017,10,19,09,30,00,93.519
2017,10,19,10,00,00,88.12533
2017,10,19,10,30,00,84.51067
2017,10,19,11,00,00,80.57533
2017,10,19,11,30,00,78.47967
2017,10,19,12,00,00,77.366
2017,10,19,12,30,00,78.64133
2017,10,19,13,00,00,80.05733
2017,10,19,13,30,00,81.68533
2017,10,19,14,00,00,85.11633
2017,10,19,14,30,00,86.715
2017,10,19,15,00,00,87.43633
2017,10,19,15,30,00,88.61633
2017,10,19,16,00,00,94.62133
2017,10,19,16,30,00,95.27033
2017,10,19,17,00,00,94.70967
2017,10,19,17,30,00,94.768
2017,10,19,18,00,00,95.33333
2017,10,19,18,30,00,95.504
2017,10,19,19,00,00,95.999
2017,10,19,19,30,00,93.78967
2017,10,19,20,00,00,96.65533
2017,10,19,20,30,00,97.24633
2017,10,19,21,00,00,98.383
2017,10,19,21,30,00,98.90833
2017,10,19,22,00,00,99.00933
2017,10,19,22,30,00,99.01467
2017,10,19,23,00,00,99.37567
2017,10,19,23,30,00,99.82433
2017,10,20,00,00,00,100
2017,10,20,00,30,00,100
2017,10,20,01,00,00,100
2017,10,20,01,30,00,100
2017,10,20,02,00,00,100
2017,10,20,02,30,00,100
2017,10,20,03,00,00,100
2017,10,20,03,30,00,100
2017,10,20,04,00,00,100
2017,10,20,04,30,00,100
2017,10,20,05,00,00,100
2017,10,20,05,30,00,100
2017,10,20,06,00,00,99.24233
2017,10,20,06,30,00,98.506
2017,10,20,07,00,00,98.489
2017,10,20,07,30,00,99.45233
2017,10,20,08,00,00,99.612
2017,10,20,08,30,00,99.95867
2017,10,20,09,00,00,99.83033
2017,10,20,09,30,00,99.55267
2017,10,20,10,00,00,96.73767
2017,10,20,10,30,00,95.16467
2017,10,20,11,00,00,94.25833
2017,10,20,11,30,00,91.221
2017,10,20,12,00,00,83.19107
2017,10,20,12,30,00,81.21367
2017,10,20,13,00,00,83.98467
2017,10,20,13,30,00,83.716
2017,10,20,14,00,00,81.524
2017,10,20,14,30,00,82.59233
2017,10,20,15,00,00,85.31867
2017,10,20,15,30,00,90.54067
2017,10,20,16,00,00,99.28067
2017,10,20,16,30,00,100
2017,10,20,17,00,00,100
2017,10,20,17,30,00,100
2017,10,20,18,00,00,100
2017,10,20,18,30,00,100
2017,10,20,19,00,00,100
2017,10,20,19,30,00,100
2017,10,20,20,00,00,100
2017,10,20,20,30,00,100
2017,10,20,21,00,00,100
2017,10,20,21,30,00,100
2017,10,20,22,00,00,100
2017,10,20,22,30,00,100
2017,10,20,23,00,00,100
2017,10,20,23,30,00,100
2017,10,21,00,00,00,100
2017,10,21,00,30,00,100
2017,10,21,01,00,00,100
2017,10,21,01,30,00,100
2017,10,21,02,00,00,100
2017,10,21,02,30,00,100
2017,10,21,03,00,00,100
2017,10,21,03,30,00,100
2017,10,21,04,00,00,100
2017,10,21,04,30,00,100
2017,10,21,05,00,00,100
2017,10,21,05,30,00,100
2017,10,21,06,00,00,100
2017,10,21,06,30,00,100
2017,10,21,07,00,00,100
2017,10,21,07,30,00,100
2017,10,21,08,00,00,100
2017,10,21,08,30,00,100
2017,10,21,09,00,00,100
2017,10,21,09,30,00,100
2017,10,21,10,00,00,100
2017,10,21,10,30,00,100
2017,10,21,11,00,00,100
2017,10,21,11,30,00,100
2017,10,21,12,00,00,100
2017,10,21,12,30,00,100
2017,10,21,13,00,00,100
2017,10,21,13,30,00,100
2017,10,21,14,00,00,100
2017,10,21,14,30,00,100
2017,10,21,15,00,00,100
2017,10,21,15,30,00,100
2017,10,21,16,00,00,100
2017,10,21,16,30,00,100
2017,10,21,17,00,00,99.71733
2017,10,21,17,30,00,99.153
2017,10,21,18,00,00,98.92533
2017,10,21,18,30,00,99.383
2017,10,21,19,00,00,99.314
2017,10,21,19,30,00,96.91967
2017,10,21,20,00,00,96.29233
2017,10,21,20,30,00,95.84267
2017,10,21,21,00,00,95.50233
2017,10,21,21,30,00,96.32667
2017,10,21,22,00,00,96.841
2017,10,21,22,30,00,96.85667
2017,10,21,23,00,00,95.74733
2017,10,21,23,30,00,95.32233
2017,10,22,00,00,00,96.05833
2017,10,22,00,30,00,96.42733
2017,10,22,01,00,00,97.10833
2017,10,22,01,30,00,97.83367
2017,10,22,02,00,00,97.81333
2017,10,22,02,30,00,97.951
2017,10,22,03,00,00,98.12867
2017,10,22,03,30,00,98.06867
2017,10,22,04,00,00,98.196
2017,10,22,04,30,00,98.17633
2017,10,22,05,00,00,98.62667
2017,10,22,05,30,00,98.89
2017,10,22,06,00,00,99.019
2017,10,22,06,30,00,99.22767
2017,10,22,07,00,00,99.547
2017,10,22,07,30,00,99.69533
2017,10,22,08,00,00,99.556
2017,10,22,08,30,00,99.48833
2017,10,22,09,00,00,99.79
2017,10,22,09,30,00,99.995
2017,10,22,10,00,00,100
2017,10,22,10,30,00,100
2017,10,22,11,00,00,100
2017,10,22,11,30,00,100
2017,10,22,12,00,00,99.751
2017,10,22,12,30,00,98.90833
2017,10,22,13,00,00,98.361
2017,10,22,13,30,00,98.04667
2017,10,22,14,00,00,97.23233
2017,10,22,14,30,00,94.50967
2017,10,22,15,00,00,93.65933
2017,10,22,15,30,00,94.20467
2017,10,22,16,00,00,94.17067
2017,10,22,16,30,00,94.02367
2017,10,22,17,00,00,94.95067
2017,10,22,17,30,00,94.79733
2017,10,22,18,00,00,93.60033
2017,10,22,18,30,00,93.91467
2017,10,22,19,00,00,94.60967
2017,10,22,19,30,00,95.31833
2017,10,22,20,00,00,95.15433
2017,10,22,20,30,00,93.38767
2017,10,22,21,00,00,91.90733
2017,10,22,21,30,00,91.86433
2017,10,22,22,00,00,91.39433
2017,10,22,22,30,00,92.55467
2017,10,22,23,00,00,94.82567
2017,10,22,23,30,00,95.29267
2017,10,23,00,00,00,95.80467
2017,10,23,00,30,00,96.43067
2017,10,23,01,00,00,97.24133
2017,10,23,01,30,00,98.15233
2017,10,23,02,00,00,98.35433
2017,10,23,02,30,00,98.55433
2017,10,23,03,00,00,98.87633
2017,10,23,03,30,00,99.18433
2017,10,23,04,00,00,99.34467
2017,10,23,04,30,00,99.42067
2017,10,23,05,00,00,99.85333
2017,10,23,05,30,00,99.95133
2017,10,23,06,00,00,99.68967
2017,10,23,06,30,00,99.89067
2017,10,23,07,00,00,99.85367
2017,10,23,07,30,00,99.19667
2017,10,23,08,00,00,99.02933
2017,10,23,08,30,00,99.148
2017,10,23,09,00,00,97.532
2017,10,23,09,30,00,96.83367
2017,10,23,10,00,00,95.65967
2017,10,23,10,30,00,96.128
2017,10,23,11,00,00,96.49833
2017,10,23,11,30,00,96.011
2017,10,23,12,00,00,94.667
2017,10,23,12,30,00,92.682
2017,10,23,13,00,00,91.39633
2017,10,23,13,30,00,90.534
2017,10,23,14,00,00,91.48333
2017,10,23,14,30,00,90.943
2017,10,23,15,00,00,89.588
2017,10,23,15,30,00,90.242
2017,10,23,16,00,00,89.92833
2017,10,23,16,30,00,89.55867
2017,10,23,17,00,00,90.259
2017,10,23,17,30,00,90.93367
2017,10,23,18,00,00,92.04333
2017,10,23,18,30,00,88.55933
2017,10,23,19,00,00,90.01
2017,10,23,19,30,00,90.62067
2017,10,23,20,00,00,89.68133
2017,10,23,20,30,00,90.529
2017,10,23,21,00,00,92.94333
2017,10,23,21,30,00,95.24367
2017,10,23,22,00,00,95.05333
2017,10,23,22,30,00,95.799
2017,10,23,23,00,00,96.92467
2017,10,23,23,30,00,97.40833
2017,10,24,00,00,00,97.31133
2017,10,24,00,30,00,92.51933
2017,10,24,01,00,00,93.09655
2017,10,24,01,30,00,93.88133
2017,10,24,02,00,00,93.212
2017,10,24,02,30,00,89.08267
2017,10,24,03,00,00,84.97143
2017,10,24,03,30,00,83.48333
2017,10,24,04,00,00,81.95483
2017,10,24,04,30,00,80.34367
2017,10,24,05,00,00,80.97667
2017,10,24,05,30,00,83.00233
2017,10,24,06,00,00,88.50233
2017,10,24,06,30,00,89.896
2017,10,24,07,00,00,91.66767
2017,10,24,07,30,00,91.64233
2017,10,24,08,00,00,91.78367
2017,10,24,08,30,00,93.14433
2017,10,24,09,00,00,91.295
2017,10,24,09,30,00,91.38433
2017,10,24,10,00,00,90.52667
2017,10,24,10,30,00,86.30724
2017,10,24,11,00,00,81.802
2017,10,24,11,30,00,78.424
2017,10,24,12,00,00,75.249
2017,10,24,12,30,00,73.13367
2017,10,24,13,00,00,72.583
2017,10,24,13,30,00,71.90767
2017,10,24,14,00,00,73.16367
2017,10,24,14,30,00,73.16267
2017,10,24,15,00,00,73.293
2017,10,24,15,30,00,76.95533
2017,10,24,16,00,00,78.131
2017,10,24,16,30,00,79.50333
2017,10,24,17,00,00,80.753
2017,10,24,17,30,00,82.45567
2017,10,24,18,00,00,85.28067
2017,10,24,18,30,00,87.722
2017,10,24,19,00,00,89.46167
2017,10,24,19,30,00,90.96667
2017,10,24,20,00,00,91.48
2017,10,24,20,30,00,91.692
2017,10,24,21,00,00,92.68967
2017,10,24,21,30,00,94.01333
2017,10,24,22,00,00,94.361
2017,10,24,22,30,00,94.98667
2017,10,24,23,00,00,95.92267
2017,10,24,23,30,00,95.45467
2017,10,25,00,00,00,94.87367
2017,10,25,00,30,00,95.08367
2017,10,25,01,00,00,95.88933
2017,10,25,01,30,00,96.202
2017,10,25,02,00,00,95.97067
2017,10,25,02,30,00,93.91033
2017,10,25,03,00,00,88.494
2017,10,25,03,30,00,82.839
2017,10,25,04,00,00,84.12867
2017,10,25,04,30,00,86.762
2017,10,25,05,00,00,86.12633
2017,10,25,05,30,00,84.03
2017,10,25,06,00,00,82.98967
2017,10,25,06,30,00,83.20567
2017,10,25,07,00,00,82.90833
2017,10,25,07,30,00,82.10133
2017,10,25,08,00,00,82.32133
2017,10,25,08,30,00,80.09967
2017,10,25,09,00,00,79.98967
2017,10,25,09,30,00,79.30433
2017,10,25,10,00,00,75.945
2017,10,25,10,30,00,73.50633
2017,10,25,11,00,00,71.81567
2017,10,25,11,30,00,70.05633
2017,10,25,12,00,00,68.72467
2017,10,25,12,30,00,67.778
2017,10,25,13,00,00,67.57733
2017,10,25,13,30,00,67.706
2017,10,25,14,00,00,65.76833
2017,10,25,14,30,00,64.293
2017,10,25,15,00,00,65.06167
2017,10,25,15,30,00,66.03433
2017,10,25,16,00,00,69.37767
2017,10,25,16,30,00,70.343
2017,10,25,17,00,00,71.51567
2017,10,25,17,30,00,72.397
2017,10,25,18,00,00,72.293
2017,10,25,18,30,00,72.30967
2017,10,25,19,00,00,72.73133
2017,10,25,19,30,00,73.479
2017,10,25,20,00,00,73.92367
2017,10,25,20,30,00,74.05033
2017,10,25,21,00,00,74.44267
2017,10,25,21,30,00,74.63867
2017,10,25,22,00,00,73.44367
2017,10,25,22,30,00,73.817
2017,10,25,23,00,00,74.83867
2017,10,25,23,30,00,75.84833
2017,10,26,00,00,00,79.88567
2017,10,26,00,30,00,79.89767
2017,10,26,01,00,00,77.97567
2017,10,26,01,30,00,78.72567
2017,10,26,02,00,00,87.49667
2017,10,26,02,30,00,95.18667
2017,10,26,03,00,00,96.87567
2017,10,26,03,30,00,97.96533
2017,10,26,04,00,00,98.21067
2017,10,26,04,30,00,97.74767
2017,10,26,05,00,00,98.47067
2017,10,26,05,30,00,98.588
2017,10,26,06,00,00,98.58467
2017,10,26,06,30,00,98.367
2017,10,26,07,00,00,98.452
2017,10,26,07,30,00,98.21567
2017,10,26,08,00,00,98.15733
2017,10,26,08,30,00,97.88533
2017,10,26,09,00,00,97.56033
2017,10,26,09,30,00,97.408
2017,10,26,10,00,00,97.035
2017,10,26,10,30,00,96.732
2017,10,26,11,00,00,96.11533
2017,10,26,11,30,00,95.22367
2017,10,26,12,00,00,94.31267
2017,10,26,12,30,00,94.25867
2017,10,26,13,00,00,94.31567
2017,10,26,13,30,00,94.31333
2017,10,26,14,00,00,94.414
2017,10,26,14,30,00,95.68667
2017,10,26,15,00,00,96.366
2017,10,26,15,30,00,96.59867
2017,10,26,16,00,00,96.95733
2017,10,26,16,30,00,96.634
2017,10,26,17,00,00,96.543
2017,10,26,17,30,00,96.78067
2017,10,26,18,00,00,97.01533
2017,10,26,18,30,00,97.185
2017,10,26,19,00,00,97.17267
2017,10,26,19,30,00,97.58133
2017,10,26,20,00,00,97.899
2017,10,26,20,30,00,97.77467
2017,10,26,21,00,00,98.00133
2017,10,26,21,30,00,98.43933
2017,10,26,22,00,00,98.53467
2017,10,26,22,30,00,98.44967
2017,10,26,23,00,00,98.64633
2017,10,26,23,30,00,98.57067
2017,10,27,00,00,00,98.59467
2017,10,27,00,30,00,98.498
2017,10,27,01,00,00,98.47367
2017,10,27,01,30,00,98.93267
2017,10,27,02,00,00,99.28633
2017,10,27,02,30,00,99.21367
2017,10,27,03,00,00,99.18933
2017,10,27,03,30,00,98.90733
2017,10,27,04,00,00,98.83233
2017,10,27,04,30,00,98.158
2017,10,27,05,00,00,98.092
2017,10,27,05,30,00,98.598
2017,10,27,06,00,00,98.44667
2017,10,27,06,30,00,98.346
2017,10,27,07,00,00,98.47433
2017,10,27,07,30,00,98.12067
2017,10,27,08,00,00,97.992
2017,10,27,08,30,00,98.41033
2017,10,27,09,00,00,98.375
2017,10,27,09,30,00,97.508
2017,10,27,10,00,00,96.059
2017,10,27,10,30,00,96.401
2017,10,27,11,00,00,96.28867
2017,10,27,11,30,00,95.68233
2017,10,27,12,00,00,95.75067
2017,10,27,12,30,00,95.56867
2017,10,27,13,00,00,94.733
2017,10,27,13,30,00,93.78233
2017,10,27,14,00,00,94.43933
2017,10,27,14,30,00,95.60467
2017,10,27,15,00,00,95.90967
2017,10,27,15,30,00,95.87467
2017,10,27,16,00,00,96.46133
2017,10,27,16,30,00,97.49633
2017,10,27,17,00,00,97.51133
2017,10,27,17,30,00,96.60267
2017,10,27,18,00,00,96.98833
2017,10,27,18,30,00,97.374
2017,10,27,19,00,00,97.41267
2017,10,27,19,30,00,97.09767
2017,10,27,20,00,00,97.49167
2017,10,27,20,30,00,98.022
2017,10,27,21,00,00,98.07867
2017,10,27,21,30,00,97.84833
2017,10,27,22,00,00,97.309
2017,10,27,22,30,00,97.38567
2017,10,27,23,00,00,97.76233
2017,10,27,23,30,00,97.96133
2017,10,28,00,00,00,98.36067
2017,10,28,00,30,00,98.76767
2017,10,28,01,00,00,98.96333
2017,10,28,01,30,00,99.216
2017,10,28,02,00,00,99.543
2017,10,28,02,30,00,99.829
2017,10,28,03,00,00,99.99967
2017,10,28,03,30,00,100
2017,10,28,04,00,00,100
2017,10,28,04,30,00,100
2017,10,28,05,00,00,100
2017,10,28,05,30,00,100
2017,10,28,06,00,00,100
2017,10,28,06,30,00,100
2017,10,28,07,00,00,100
2017,10,28,07,30,00,100
2017,10,28,08,00,00,100
2017,10,28,08,30,00,100
2017,10,28,09,00,00,100
2017,10,28,09,30,00,100
2017,10,28,10,00,00,100
2017,10,28,10,30,00,100
2017,10,28,11,00,00,100
2017,10,28,11,30,00,100
2017,10,28,12,00,00,100
2017,10,28,12,30,00,100
2017,10,28,13,00,00,100
2017,10,28,13,30,00,100
2017,10,28,14,00,00,100
2017,10,28,14,30,00,100
2017,10,28,15,00,00,100
2017,10,28,15,30,00,100
2017,10,28,16,00,00,100
2017,10,28,16,30,00,100
2017,10,28,17,00,00,100
2017,10,28,17,30,00,100
2017,10,28,18,00,00,100
2017,10,28,18,30,00,100
2017,10,28,19,00,00,100
2017,10,28,19,30,00,100
2017,10,28,20,00,00,100
2017,10,28,20,30,00,100
2017,10,28,21,00,00,100
2017,10,28,21,30,00,100
2017,10,28,22,00,00,100
2017,10,28,22,30,00,100
2017,10,28,23,00,00,100
2017,10,28,23,30,00,100
2017,10,29,00,00,00,100
2017,10,29,00,30,00,100
2017,10,29,01,00,00,100
2017,10,29,01,30,00,100
2017,10,29,02,00,00,100
2017,10,29,02,30,00,100
2017,10,29,03,00,00,100
2017,10,29,03,30,00,100
2017,10,29,04,00,00,100
2017,10,29,04,30,00,100
2017,10,29,05,00,00,100
2017,10,29,05,30,00,100
2017,10,29,06,00,00,100
2017,10,29,06,30,00,100
2017,10,29,07,00,00,100
2017,10,29,07,30,00,100
2017,10,29,08,00,00,100
2017,10,29,08,30,00,100
2017,10,29,09,00,00,100
2017,10,29,09,30,00,100
2017,10,29,10,00,00,100
2017,10,29,10,30,00,100
2017,10,29,11,00,00,100
2017,10,29,11,30,00,100
2017,10,29,12,00,00,99.96133
2017,10,29,12,30,00,99.997
2017,10,29,13,00,00,100
2017,10,29,13,30,00,100
2017,10,29,14,00,00,99.993
2017,10,29,14,30,00,99.66567
2017,10,29,15,00,00,99.981
2017,10,29,15,30,00,100
2017,10,29,16,00,00,100
2017,10,29,16,30,00,100
2017,10,29,17,00,00,100
2017,10,29,17,30,00,100
2017,10,29,18,00,00,99.91533
2017,10,29,18,30,00,99.11967
2017,10,29,19,00,00,98.92333
2017,10,29,19,30,00,98.71167
2017,10,29,20,00,00,98.50233
2017,10,29,20,30,00,97.98467
2017,10,29,21,00,00,98.73567
2017,10,29,21,30,00,98.3
2017,10,29,22,00,00,98.34567
2017,10,29,22,30,00,97.846
2017,10,29,23,00,00,98.712
2017,10,29,23,30,00,99.05067
2017,10,30,00,00,00,98.96167
2017,10,30,00,30,00,98.751
2017,10,30,01,00,00,98.31133
2017,10,30,01,30,00,98.27167
2017,10,30,02,00,00,98.585
2017,10,30,02,30,00,98.00333
2017,10,30,03,00,00,97.82367
2017,10,30,03,30,00,98.12167
2017,10,30,04,00,00,95.446
2017,10,30,04,30,00,95.473
2017,10,30,05,00,00,95.268
2017,10,30,05,30,00,94.71467
2017,10,30,06,00,00,95.133
2017,10,30,06,30,00,96.183
2017,10,30,07,00,00,95.27967
2017,10,30,07,30,00,93.97533
2017,10,30,08,00,00,92.63567
2017,10,30,08,30,00,93.062
2017,10,30,09,00,00,91.999
2017,10,30,09,30,00,90.69133
2017,10,30,10,00,00,88.62233
2017,10,30,10,30,00,87.337
2017,10,30,11,00,00,89.41333
2017,10,30,11,30,00,90.91433
2017,10,30,12,00,00,90.366
2017,10,30,12,30,00,91.32933
2017,10,30,13,00,00,89.477
2017,10,30,13,30,00,91.22267
2017,10,30,14,00,00,90.949
2017,10,30,14,30,00,92.597
2017,10,30,15,00,00,87.48367
2017,10,30,15,30,00,85.277
2017,10,30,16,00,00,85.11
2017,10,30,16,30,00,86.93533
2017,10,30,17,00,00,88.06733
2017,10,30,17,30,00,88.328
2017,10,30,18,00,00,90.10467
2017,10,30,18,30,00,91.329
2017,10,30,19,00,00,92.099
2017,10,30,19,30,00,91.325
2017,10,30,20,00,00,90.521
2017,10,30,20,30,00,88.947
2017,10,30,21,00,00,88.663
2017,10,30,21,30,00,88.53467
2017,10,30,22,00,00,89.74067
2017,10,30,22,30,00,89.86267
2017,10,30,23,00,00,91.065
2017,10,30,23,30,00,92.052
2017,10,31,00,00,00,93.64633
2017,10,31,00,30,00,93.772
2017,10,31,01,00,00,93.97533
2017,10,31,01,30,00,94.506
2017,10,31,02,00,00,93.332
2017,10,31,02,30,00,93.07567
2017,10,31,03,00,00,94.30667
2017,10,31,03,30,00,95.06167
2017,10,31,04,00,00,94.60633
2017,10,31,04,30,00,95.39667
2017,10,31,05,00,00,95.58067
2017,10,31,05,30,00,96.24367
2017,10,31,06,00,00,96.38733
2017,10,31,06,30,00,97.40533
2017,10,31,07,00,00,98.076
2017,10,31,07,30,00,98.75867
2017,10,31,08,00,00,98.863
2017,10,31,08,30,00,99.29233
2017,10,31,09,00,00,99.086
2017,10,31,09,30,00,98.475
2017,10,31,10,00,00,97.10833
2017,10,31,10,30,00,94.69233
2017,10,31,11,00,00,91.23067
2017,10,31,11,30,00,87.59067
2017,10,31,12,00,00,84.89833
2017,10,31,12,30,00,81.831
2017,10,31,13,00,00,79.28733
2017,10,31,13,30,00,78.515
2017,10,31,14,00,00,77.19767
2017,10,31,14,30,00,76.111
2017,10,31,15,00,00,76.135
2017,10,31,15,30,00,76.712
2017,10,31,16,00,00,78.30767
2017,10,31,16,30,00,81.16733
2017,10,31,17,00,00,84.684
2017,10,31,17,30,00,87.67533
2017,10,31,18,00,00,89.18267
2017,10,31,18,30,00,89.72467
2017,10,31,19,00,00,90.72033
2017,10,31,19,30,00,90.17133
2017,10,31,20,00,00,90.951
2017,10,31,20,30,00,91.37133
2017,10,31,21,00,00,90.237
2017,10,31,21,30,00,88.67033
2017,10,31,22,00,00,89.87833
2017,10,31,22,30,00,91.05933
2017,10,31,23,00,00,91.19033
2017,10,31,23,30,00,88.22933
2017,11,01,00,00,00,88.06333
2017,11,01,00,30,00,92.238
2017,11,01,01,00,00,93.112
2017,11,01,01,30,00,93.75133
2017,11,01,02,00,00,95.306
2017,11,01,02,30,00,96.30367
2017,11,01,03,00,00,96.588
2017,11,01,03,30,00,97.19567
2017,11,01,04,00,00,97.87033
2017,11,01,04,30,00,98.32967
2017,11,01,05,00,00,98.252
2017,11,01,05,30,00,97.712
2017,11,01,06,00,00,98.046
2017,11,01,06,30,00,98.01533
2017,11,01,07,00,00,98.703
2017,11,01,07,30,00,99.01733
2017,11,01,08,00,00,97.51433
2017,11,01,08,30,00,97.74033
2017,11,01,09,00,00,96.72633
2017,11,01,09,30,00,94.798
2017,11,01,10,00,00,92.448
2017,11,01,10,30,00,92.12733
2017,11,01,11,00,00,89.57667
2017,11,01,11,30,00,90.09567
2017,11,01,12,00,00,89.80633
2017,11,01,12,30,00,86.23
2017,11,01,13,00,00,84.22467
2017,11,01,13,30,00,81.778
2017,11,01,14,00,00,83.00533
2017,11,01,14,30,00,83.973
2017,11,01,15,00,00,82.17633
2017,11,01,15,30,00,81.73933
2017,11,01,16,00,00,82.38933
2017,11,01,16,30,00,84.88667
2017,11,01,17,00,00,86.71567
2017,11,01,17,30,00,86.96033
2017,11,01,18,00,00,88.175
2017,11,01,18,30,00,89.91433
2017,11,01,19,00,00,91.74833
2017,11,01,19,30,00,93.55967
2017,11,01,20,00,00,94.32233
2017,11,01,20,30,00,93.39067
2017,11,01,21,00,00,91.02867
2017,11,01,21,30,00,90.67533
2017,11,01,22,00,00,91.29267
2017,11,01,22,30,00,87.718
2017,11,01,23,00,00,88.64933
