Year,Month,Day,Hour,Minute,Second,HYY_META.diffGLOB
2009,02,15,20,00,00,-0.378
2009,02,15,20,30,00,-0.002
2009,02,15,21,00,00,-0.143
2009,02,15,21,30,00,-0.56667
2009,02,15,22,00,00,-1.31867
2009,02,15,22,30,00,-0.519
2009,02,15,23,00,00,-0.002
2009,02,15,23,30,00,0.186
2009,02,16,00,00,00,1.765
2009,02,16,00,30,00,1.95933
2009,02,16,01,00,00,1.634
2009,02,16,01,30,00,1.164
2009,02,16,02,00,00,1.117
2009,02,16,02,30,00,1.305
2009,02,16,03,00,00,0.788
2009,02,16,03,30,00,1.305
2009,02,16,04,00,00,1.305
2009,02,16,04,30,00,2.01
2009,02,16,05,00,00,1.963
2009,02,16,05,30,00,2.01
2009,02,16,06,00,00,1.587
2009,02,16,06,30,00,1.869
2009,02,16,07,00,00,1.681
2009,02,16,07,30,00,0.18133
2009,02,16,08,00,00,6.12867
2009,02,16,08,30,00,15.20533
2009,02,16,09,00,00,28.20533
2009,02,16,09,30,00,41.44667
2009,02,16,10,00,00,47.15533
2009,02,16,10,30,00,50.26333
2009,02,16,11,00,00,54.083
2009,02,16,11,30,00,57.36033
2009,02,16,12,00,00,57.168
2009,02,16,12,30,00,56.22
2009,02,16,13,00,00,55.20767
2009,02,16,13,30,00,53.64933
2009,02,16,14,00,00,56.301
2009,02,16,14,30,00,48.03233
2009,02,16,15,00,00,40.52433
2009,02,16,15,30,00,32.76133
2009,02,16,16,00,00,23.494
2009,02,16,16,30,00,12.061
2009,02,16,17,00,00,2.23933
2009,02,16,17,30,00,-2.17267
2009,02,16,18,00,00,-1.887
2009,02,16,18,30,00,-1.41267
2009,02,16,19,00,00,-1.363
2009,02,16,19,30,00,-1.17333
2009,02,16,20,00,00,-0.94
2009,02,16,20,30,00,-1.03233
2009,02,16,21,00,00,-0.931
2009,02,16,21,30,00,-1.53667
2009,02,16,22,00,00,-0.74333
2009,02,16,22,30,00,-0.83667
2009,02,16,23,00,00,-1.25067
2009,02,16,23,30,00,-1.01333
2009,02,17,00,00,00,-1.04967
2009,02,17,00,30,00,-0.67367
2009,02,17,01,00,00,-0.346
2009,02,17,01,30,00,-0.43333
2009,02,17,02,00,00,-0.52667
2009,02,17,02,30,00,-0.38633
2009,02,17,03,00,00,0.36067
2009,02,17,03,30,00,0.03433
2009,02,17,04,00,00,0.22
2009,02,17,04,30,00,0.547
2009,02,17,05,00,00,0.45933
2009,02,17,05,30,00,0.366
2009,02,17,06,00,00,0.73667
2009,02,17,06,30,00,0.96867
2009,02,17,07,00,00,1.061
2009,02,17,07,30,00,2.26833
2009,02,17,08,00,00,10.03533
2009,02,17,08,30,00,21.85067
2009,02,17,09,00,00,32.42467
2009,02,17,09,30,00,40.45467
2009,02,17,10,00,00,45.387
2009,02,17,10,30,00,48.56067
2009,02,17,11,00,00,49.32033
2009,02,17,11,30,00,50.22367
2009,02,17,12,00,00,50.29033
2009,02,17,12,30,00,49.934
2009,02,17,13,00,00,48.909
2009,02,17,13,30,00,47.173
2009,02,17,14,00,00,44.29267
2009,02,17,14,30,00,41.296
2009,02,17,15,00,00,36.82667
2009,02,17,15,30,00,30.615
2009,02,17,16,00,00,23.06833
2009,02,17,16,30,00,13.45167
2009,02,17,17,00,00,3.707
2009,02,17,17,30,00,-1.133
2009,02,17,18,00,00,-1.45333
2009,02,17,18,30,00,-0.654
2009,02,17,19,00,00,-0.18333
2009,02,17,19,30,00,-0.31967
2009,02,17,20,00,00,0.15333
2009,02,17,20,30,00,0.34
2009,02,17,21,00,00,0.43433
2009,02,17,21,30,00,0.39033
2009,02,17,22,00,00,0.48967
2009,02,17,22,30,00,0.39667
2009,02,17,23,00,00,0.81667
2009,02,17,23,30,00,2.35667
2009,02,18,00,00,00,-0.41667
2009,02,18,00,30,00,-0.41667
2009,02,18,01,00,00,1.12333
2009,02,18,01,30,00,-0.04333
2009,02,18,02,00,00,0.79667
2009,02,18,02,30,00,2.15
2009,02,18,03,00,00,1.82333
2009,02,18,03,30,00,1.63667
2009,02,18,04,00,00,-0.51
2009,02,18,04,30,00,-1.717
2009,02,18,05,00,00,-1.48033
2009,02,18,05,30,00,-0.73967
2009,02,18,06,00,00,-0.55567
2009,02,18,06,30,00,-0.55333
2009,02,18,07,00,00,-0.68667
2009,02,18,07,30,00,0.61333
2009,02,18,08,00,00,9.771
2009,02,18,08,30,00,22.31967
2009,02,18,09,00,00,33.44833
2009,02,18,09,30,00,42.506
2009,02,18,10,00,00,48.67467
2009,02,18,10,30,00,51.82267
2009,02,18,11,00,00,52.61733
2009,02,18,11,30,00,55.06867
2009,02,18,12,00,00,74.19867
2009,02,18,12,30,00,60.02533
2009,02,18,13,00,00,57.678
2009,02,18,13,30,00,55.25267
2009,02,18,14,00,00,52.93233
2009,02,18,14,30,00,49.66933
2009,02,18,15,00,00,51.11067
2009,02,18,15,30,00,56.415
2009,02,18,16,00,00,40.45833
2009,02,18,16,30,00,14.55533
2009,02,18,17,00,00,2.43033
2009,02,18,17,30,00,0.448
2009,02,18,18,00,00,0.54967
2009,02,18,18,30,00,0.787
2009,02,18,19,00,00,0.693
2009,02,18,19,30,00,0.646
2009,02,18,20,00,00,0.646
2009,02,18,20,30,00,0.599
2009,02,18,21,00,00,0.458
2009,02,18,21,30,00,0.55333
2009,02,18,22,00,00,0.08667
2009,02,18,22,30,00,-0.09967
2009,02,18,23,00,00,0.27333
2009,02,18,23,30,00,0.975
2009,02,19,00,00,00,1.68
2009,02,19,00,30,00,1.58533
2009,02,19,01,00,00,1.586
2009,02,19,01,30,00,1.72633
2009,02,19,02,00,00,1.633
2009,02,19,02,30,00,1.91333
2009,02,19,03,00,00,1.586
2009,02,19,03,30,00,1.304
2009,02,19,04,00,00,1.539
2009,02,19,04,30,00,0.552
2009,02,19,05,00,00,0.975
2009,02,19,05,30,00,0.74067
2009,02,19,06,00,00,0.36867
2009,02,19,06,30,00,0.37233
2009,02,19,07,00,00,-0.00033
2009,02,19,07,30,00,2.28667
2009,02,19,08,00,00,10.55667
2009,02,19,08,30,00,25.188
2009,02,19,09,00,00,42.64167
2009,02,19,09,30,00,68.86533
2009,02,19,10,00,00,76.433
2009,02,19,10,30,00,79.31667
2009,02,19,11,00,00,90.58733
2009,02,19,11,30,00,124.215
2009,02,19,12,00,00,144.71733
2009,02,19,12,30,00,141.10167
2009,02,19,13,00,00,145.50833
2009,02,19,13,30,00,127.16733
2009,02,19,14,00,00,116.86533
2009,02,19,14,30,00,91.912
2009,02,19,15,00,00,55.99467
2009,02,19,15,30,00,45.42133
2009,02,19,16,00,00,30.057
2009,02,19,16,30,00,16.189
2009,02,19,17,00,00,4.443
2009,02,19,17,30,00,0.49833
2009,02,19,18,00,00,-0.435
2009,02,19,18,30,00,-0.388
2009,02,19,19,00,00,-0.717
2009,02,19,19,30,00,-0.764
2009,02,19,20,00,00,-0.2
2009,02,19,20,30,00,-0.2
2009,02,19,21,00,00,0.69
2009,02,19,21,30,00,1.811
2009,02,19,22,00,00,2.375
2009,02,19,22,30,00,2.328
2009,02,19,23,00,00,2.328
2009,02,19,23,30,00,2.328
2009,02,20,00,00,00,1.248
2009,02,20,00,30,00,1.248
2009,02,20,01,00,00,0.872
2009,02,20,01,30,00,0.684
2009,02,20,02,00,00,0.684
2009,02,20,02,30,00,0.778
2009,02,20,03,00,00,-1.063
2009,02,20,03,30,00,-3.133
2009,02,20,04,00,00,-2.189
2009,02,20,04,30,00,0.496
2009,02,20,05,00,00,0.637
2009,02,20,05,30,00,0.778
2009,02,20,06,00,00,0.543
2009,02,20,06,30,00,-2.14367
2009,02,20,07,00,00,-2.14467
2009,02,20,07,30,00,1.295
2009,02,20,08,00,00,5.628
2009,02,20,08,30,00,12.03633
2009,02,20,09,00,00,21.18367
2009,02,20,09,30,00,38.48233
2009,02,20,10,00,00,43.89767
2009,02,20,10,30,00,37.11
2009,02,20,11,00,00,64.50067
2009,02,20,11,30,00,67.58533
2009,02,20,12,00,00,68.54567
2009,02,20,12,30,00,74.04533
2009,02,20,13,00,00,80.775
2009,02,20,13,30,00,71.24667
2009,02,20,14,00,00,58.04133
2009,02,20,14,30,00,51.62667
2009,02,20,15,00,00,46.57167
2009,02,20,15,30,00,31.79167
2009,02,20,16,00,00,20.744
2009,02,20,16,30,00,11.15967
2009,02,20,17,00,00,4.26733
2009,02,20,17,30,00,0.872
2009,02,20,18,00,00,0.59
2009,02,20,18,30,00,0.637
2009,02,20,19,00,00,0.54267
2009,02,20,19,30,00,0.59
2009,02,20,20,00,00,0.49533
2009,02,20,20,30,00,0.59
2009,02,20,21,00,00,0.54233
2009,02,20,21,30,00,0.49533
2009,02,20,22,00,00,0.49533
2009,02,20,22,30,00,0.59
2009,02,20,23,00,00,0.25867
2009,02,20,23,30,00,0.21133
2009,02,21,00,00,00,1.59533
2009,02,21,00,30,00,1.69
2009,02,21,01,00,00,1.548
2009,02,21,01,30,00,0.55533
2009,02,21,02,00,00,-0.48133
2009,02,21,02,30,00,-1.60867
2009,02,21,03,00,00,-2.29321
2009,02,21,03,30,00,0.89067
2009,02,21,04,00,00,1.832
2009,02,21,04,30,00,1.92667
2009,02,21,05,00,00,0.232
2009,02,21,05,30,00,-0.237
2009,02,21,06,00,00,1.69
2009,02,21,06,30,00,1.785
2009,02,21,07,00,00,1.549
2009,02,21,07,30,00,2.305
2009,02,21,08,00,00,7.67033
2009,02,21,08,30,00,15.86167
2009,02,21,09,00,00,25.83967
2009,02,21,09,30,00,36.15733
2009,02,21,10,00,00,52.18633
2009,02,21,10,30,00,68.23367
2009,02,21,11,00,00,79.724
2009,02,21,11,30,00,89.57133
2009,02,21,12,00,00,140.098
2009,02,21,12,30,00,137.42067
2009,02,21,13,00,00,121.54667
2009,02,21,13,30,00,102.73733
2009,02,21,14,00,00,123.07833
2009,02,21,14,30,00,129.15067
2009,02,21,15,00,00,88.399
2009,02,21,15,30,00,54.53033
2009,02,21,16,00,00,35.51767
2009,02,21,16,30,00,17.55967
2009,02,21,17,00,00,5.374
2009,02,21,17,30,00,1.64267
2009,02,21,18,00,00,0.93267
2009,02,21,18,30,00,-0.718
2009,02,21,19,00,00,-2.59767
2009,02,21,19,30,00,-2.50067
2009,02,21,20,00,00,-1.835
2009,02,21,20,30,00,-1.976
2009,02,21,21,00,00,-1.882
2009,02,21,21,30,00,-1.69367
2009,02,21,22,00,00,-0.46233
2009,02,21,22,30,00,1.69067
2009,02,21,23,00,00,1.643
2009,02,21,23,30,00,1.502
2009,02,22,00,00,00,-2.90133
2009,02,22,00,30,00,-2.525
2009,02,22,01,00,00,-2.29
2009,02,22,01,30,00,-0.41
2009,02,22,02,00,00,-1.969
2009,02,22,02,30,00,-0.647
2009,02,22,03,00,00,0.577
2009,02,22,03,30,00,0.53
2009,02,22,04,00,00,0.53
2009,02,22,04,30,00,0.577
2009,02,22,05,00,00,0.48267
2009,02,22,05,30,00,-0.31867
2009,02,22,06,00,00,-0.977
2009,02,22,06,30,00,-0.79133
2009,02,22,07,00,00,-1.07233
2009,02,22,07,30,00,2.50833
2009,02,22,08,00,00,11.133
2009,02,22,08,30,00,21.90033
2009,02,22,09,00,00,45.26533
2009,02,22,09,30,00,45.312
2009,02,22,10,00,00,46.20067
2009,02,22,10,30,00,63.473
2009,02,22,11,00,00,87.37
2009,02,22,11,30,00,103.04067
2009,02,22,12,00,00,100.97367
2009,02,22,12,30,00,93.03633
2009,02,22,13,00,00,78.63533
2009,02,22,13,30,00,78.18
2009,02,22,14,00,00,87.36767
2009,02,22,14,30,00,85.20833
2009,02,22,15,00,00,60.03833
2009,02,22,15,30,00,39.45533
2009,02,22,16,00,00,30.79867
2009,02,22,16,30,00,16.74633
2009,02,22,17,00,00,5.15867
2009,02,22,17,30,00,1.27733
2009,02,22,18,00,00,0.56733
2009,02,22,18,30,00,0.52
2009,02,22,19,00,00,0.662
2009,02,22,19,30,00,0.61467
2009,02,22,20,00,00,0.662
2009,02,22,20,30,00,0.52
2009,02,22,21,00,00,0.66233
2009,02,22,21,30,00,0.56733
2009,02,22,22,00,00,0.52
2009,02,22,22,30,00,0.56733
2009,02,22,23,00,00,0.572
2009,02,22,23,30,00,0.53
2009,02,23,00,00,00,0.87
2009,02,23,00,30,00,0.82567
2009,02,23,01,00,00,0.64833
2009,02,23,01,30,00,0.55967
2009,02,23,02,00,00,-0.28267
2009,02,23,02,30,00,-0.90333
2009,02,23,03,00,00,-0.45933
2009,02,23,03,30,00,0.91433
2009,02,23,04,00,00,1.003
2009,02,23,04,30,00,0.87
2009,02,23,05,00,00,0.95867
2009,02,23,05,30,00,0.95867
2009,02,23,06,00,00,0.87
2009,02,23,06,30,00,0.95867
2009,02,23,07,00,00,0.91433
2009,02,23,07,30,00,2.772
2009,02,23,08,00,00,9.01467
2009,02,23,08,30,00,30.49
2009,02,23,09,00,00,52.775
2009,02,23,09,30,00,80.26133
2009,02,23,10,00,00,109.779
2009,02,23,10,30,00,121.84467
2009,02,23,11,00,00,119.88567
2009,02,23,11,30,00,96.961
2009,02,23,12,00,00,148.11633
2009,02,23,12,30,00,127.368
2009,02,23,13,00,00,125.79967
2009,02,23,13,30,00,113.86367
2009,02,23,14,00,00,102.82133
2009,02,23,14,30,00,86.789
2009,02,23,15,00,00,88.53467
2009,02,23,15,30,00,49.882
2009,02,23,16,00,00,45.65833
2009,02,23,16,30,00,27.17833
2009,02,23,17,00,00,5.126
2009,02,23,17,30,00,-0.54867
2009,02,23,18,00,00,-0.593
2009,02,23,18,30,00,-1.03633
2009,02,23,19,00,00,-1.43533
2009,02,23,19,30,00,-0.50433
2009,02,23,20,00,00,-0.327
2009,02,23,20,30,00,0.42667
2009,02,23,21,00,00,0.55967
2009,02,23,21,30,00,0.87
2009,02,23,22,00,00,0.82567
2009,02,23,22,30,00,0.737
2009,02,23,23,00,00,0.82567
2009,02,23,23,30,00,0.87
2009,02,24,00,00,00,-0.097
2009,02,24,00,30,00,-0.191
2009,02,24,01,00,00,-0.00267
2009,02,24,01,30,00,0.04467
2009,02,24,02,00,00,-0.05
2009,02,24,02,30,00,-0.05
2009,02,24,03,00,00,-0.05
2009,02,24,03,30,00,-0.00267
2009,02,24,04,00,00,-0.00267
2009,02,24,04,30,00,0.18667
2009,02,24,05,00,00,0.234
2009,02,24,05,30,00,0.04467
2009,02,24,06,00,00,0.234
2009,02,24,06,30,00,0.42333
2009,02,24,07,00,00,0.56533
2009,02,24,07,30,00,2.12233
2009,02,24,08,00,00,5.194
2009,02,24,08,30,00,17.26867
2009,02,24,09,00,00,23.717
2009,02,24,09,30,00,33.91833
2009,02,24,10,00,00,38.15467
2009,02,24,10,30,00,74.891
2009,02,24,11,00,00,111.67133
2009,02,24,11,30,00,122.23367
2009,02,24,12,00,00,66.34933
2009,02,24,12,30,00,46.16967
2009,02,24,13,00,00,45.18167
2009,02,24,13,30,00,58.54067
2009,02,24,14,00,00,57.887
2009,02,24,14,30,00,60.14167
2009,02,24,15,00,00,36.941
2009,02,24,15,30,00,45.27067
2009,02,24,16,00,00,22.965
2009,02,24,16,30,00,16.97233
2009,02,24,17,00,00,8.21767
2009,02,24,17,30,00,0.607
2009,02,24,18,00,00,-0.06
2009,02,24,18,30,00,-0.44133
2009,02,24,19,00,00,-0.53667
2009,02,24,19,30,00,-0.15533
2009,02,24,20,00,00,-0.01233
2009,02,24,20,30,00,0.083
2009,02,24,21,00,00,0.13067
2009,02,24,21,30,00,-0.01233
2009,02,24,22,00,00,0.13067
2009,02,24,22,30,00,0.13067
2009,02,24,23,00,00,0.03533
2009,02,24,23,30,00,0.03533
2009,02,25,00,00,00,4.24067
2009,02,25,00,30,00,4.28833
2009,02,25,01,00,00,4.09767
2009,02,25,01,30,00,4.00233
2009,02,25,02,00,00,3.57333
2009,02,25,02,30,00,3.478
2009,02,25,03,00,00,3.57333
2009,02,25,03,30,00,3.24433
2009,02,25,04,00,00,2.20033
2009,02,25,04,30,00,0.16233
2009,02,25,05,00,00,-0.11533
2009,02,25,05,30,00,-0.01367
2009,02,25,06,00,00,-0.24733
2009,02,25,06,30,00,-0.24
2009,02,25,07,00,00,0.47167
2009,02,25,07,30,00,8.35367
2009,02,25,08,00,00,20.80867
2009,02,25,08,30,00,31.998
2009,02,25,09,00,00,41.41033
2009,02,25,09,30,00,49.627
2009,02,25,10,00,00,56.16867
2009,02,25,10,30,00,59.48867
2009,02,25,11,00,00,62.19367
2009,02,25,11,30,00,66.904
2009,02,25,12,00,00,123.96567
2009,02,25,12,30,00,161.41607
2009,02,25,13,00,00,150.25143
2009,02,25,13,30,00,150.595
2009,02,25,14,00,00,103.036
2009,02,25,14,30,00,100.72889
2009,02,25,15,00,00,99.307
2009,02,25,15,30,00,72.15767
2009,02,25,16,00,00,61.452
2009,02,25,16,30,00,31.48233
2009,02,25,17,00,00,12.12833
2009,02,25,17,30,00,2.2
2009,02,25,18,00,00,-0.077
2009,02,25,18,30,00,0.263
2009,02,25,19,00,00,0.216
2009,02,25,19,30,00,0.16867
2009,02,25,20,00,00,0.219
2009,02,25,20,30,00,0.17867
2009,02,25,21,00,00,0.084
2009,02,25,21,30,00,0.08433
2009,02,25,22,00,00,0.70033
2009,02,25,22,30,00,1.18267
2009,02,25,23,00,00,1.18267
2009,02,25,23,30,00,1.23
2009,02,26,00,00,00,-3.195
2009,02,26,00,30,00,-2.06167
2009,02,26,01,00,00,-0.271
2009,02,26,01,30,00,-0.13
2009,02,26,02,00,00,-1.117
2009,02,26,02,30,00,-1.728
2009,02,26,03,00,00,-2.809
2009,02,26,03,30,00,-2.09667
2009,02,26,04,00,00,-1.013
2009,02,26,04,30,00,-0.449
2009,02,26,05,00,00,0.256
2009,02,26,05,30,00,0.021
2009,02,26,06,00,00,0.35
2009,02,26,06,30,00,-0.073
2009,02,26,07,00,00,0.021
2009,02,26,07,30,00,3.69133
2009,02,26,08,00,00,14.47833
2009,02,26,08,30,00,25.367
2009,02,26,09,00,00,44.89833
2009,02,26,09,30,00,66.91733
2009,02,26,10,00,00,86.62133
2009,02,26,10,30,00,104.18433
2009,02,26,11,00,00,109.976
2009,02,26,11,30,00,113.692
2009,02,26,12,00,00,113.66833
2009,02,26,12,30,00,104.18567
2009,02,26,13,00,00,107.11667
2009,02,26,13,30,00,97.573
2009,02,26,14,00,00,91.43
2009,02,26,14,30,00,74.42733
2009,02,26,15,00,00,52.65667
2009,02,26,15,30,00,56.35767
2009,02,26,16,00,00,38.61233
2009,02,26,16,30,00,21.533
2009,02,26,17,00,00,12.52367
2009,02,26,17,30,00,2.33167
2009,02,26,18,00,00,-0.13
2009,02,26,18,30,00,-0.13
2009,02,26,19,00,00,-0.13
2009,02,26,19,30,00,-0.08267
2009,02,26,20,00,00,-0.13
2009,02,26,20,30,00,-0.13
2009,02,26,21,00,00,-0.13
2009,02,26,21,30,00,-0.13
2009,02,26,22,00,00,-0.08267
2009,02,26,22,30,00,-0.03533
2009,02,26,23,00,00,-0.13
2009,02,26,23,30,00,-0.08267
2009,02,27,00,00,00,-0.06267
2009,02,27,00,30,00,-0.06267
2009,02,27,01,00,00,0.032
2009,02,27,01,30,00,-0.06267
2009,02,27,02,00,00,0.12667
2009,02,27,02,30,00,0.316
2009,02,27,03,00,00,0.26867
2009,02,27,03,30,00,0.36333
2009,02,27,04,00,00,0.26867
2009,02,27,04,30,00,0.316
2009,02,27,05,00,00,0.12667
2009,02,27,05,30,00,0.032
2009,02,27,06,00,00,0.12667
2009,02,27,06,30,00,0.07933
2009,02,27,07,00,00,0.742
2009,02,27,07,30,00,3.25067
2009,02,27,08,00,00,6.23267
2009,02,27,08,30,00,10.73133
2009,02,27,09,00,00,17.98133
2009,02,27,09,30,00,30.099
2009,02,27,10,00,00,43.409
2009,02,27,10,30,00,48.28967
2009,02,27,11,00,00,43.97667
2009,02,27,11,30,00,67.412
2009,02,27,12,00,00,74.581
2009,02,27,12,30,00,52.41433
2009,02,27,13,00,00,56.10667
2009,02,27,13,30,00,63.11367
2009,02,27,14,00,00,64.82633
2009,02,27,14,30,00,60.76367
2009,02,27,15,00,00,33.52567
2009,02,27,15,30,00,37.54733
2009,02,27,16,00,00,36.13
2009,02,27,16,30,00,17.989
2009,02,27,17,00,00,10.21833
2009,02,27,17,30,00,1.878
2009,02,27,18,00,00,-0.06267
2009,02,27,18,30,00,-0.15733
2009,02,27,19,00,00,-0.11
2009,02,27,19,30,00,-0.11
2009,02,27,20,00,00,-0.06267
2009,02,27,20,30,00,-0.11
2009,02,27,21,00,00,-0.11
2009,02,27,21,30,00,-0.11
2009,02,27,22,00,00,-0.11
2009,02,27,22,30,00,-0.10233
2009,02,27,23,00,00,-0.1
2009,02,27,23,30,00,-0.1
2009,02,28,00,00,00,0.742
2009,02,28,00,30,00,0.413
2009,02,28,01,00,00,-0.527
2009,02,28,01,30,00,-0.856
2009,02,28,02,00,00,-1.044
2009,02,28,02,30,00,0.742
2009,02,28,03,00,00,0.93
2009,02,28,03,30,00,0.93
2009,02,28,04,00,00,0.272
2009,02,28,04,30,00,0.46
2009,02,28,05,00,00,-0.42967
2009,02,28,05,30,00,-1.88067
2009,02,28,06,00,00,-1.927
2009,02,28,06,30,00,-0.376
2009,02,28,07,00,00,1.316
2009,02,28,07,30,00,8.648
2009,02,28,08,00,00,30.41467
2009,02,28,08,30,00,50.04
2009,02,28,09,00,00,77.10567
2009,02,28,09,30,00,111.537
2009,02,28,10,00,00,111.52333
2009,02,28,10,30,00,103.98433
2009,02,28,11,00,00,137.17967
2009,02,28,11,30,00,163.88033
2009,02,28,12,00,00,164.09467
2009,02,28,12,30,00,157.69167
2009,02,28,13,00,00,189.81967
2009,02,28,13,30,00,170.181
2009,02,28,14,00,00,154.23033
2009,02,28,14,30,00,124.99067
2009,02,28,15,00,00,81.94667
2009,02,28,15,30,00,78.46067
2009,02,28,16,00,00,51.78467
2009,02,28,16,30,00,26.429
2009,02,28,17,00,00,12.14733
2009,02,28,17,30,00,3.85533
2009,02,28,18,00,00,1.072
2009,02,28,18,30,00,0.93
2009,02,28,19,00,00,0.93
2009,02,28,19,30,00,0.97733
2009,02,28,20,00,00,0.97733
2009,02,28,20,30,00,0.93
2009,02,28,21,00,00,1.78067
2009,02,28,21,30,00,1.072
2009,02,28,22,00,00,1.11967
2009,02,28,22,30,00,0.98667
2009,02,28,23,00,00,0.987
2009,02,28,23,30,00,0.94
2009,03,01,00,00,00,0.654
2009,03,01,00,30,00,-0.944
2009,03,01,01,00,00,-0.52067
2009,03,01,01,30,00,-1.07867
2009,03,01,02,00,00,-0.887
2009,03,01,02,30,00,-1.68533
2009,03,01,03,00,00,-1.911
2009,03,01,03,30,00,0.51733
2009,03,01,04,00,00,1.03
2009,03,01,04,30,00,0.93667
2009,03,01,05,00,00,-0.55633
2009,03,01,05,30,00,1.83333
2009,03,01,06,00,00,2.11333
2009,03,01,06,30,00,2.3
2009,03,01,07,00,00,3.14
2009,03,01,07,30,00,9.40767
2009,03,01,08,00,00,20.78133
2009,03,01,08,30,00,41.43367
2009,03,01,09,00,00,70.491
2009,03,01,09,30,00,93.653
2009,03,01,10,00,00,113.242
2009,03,01,10,30,00,130.74667
2009,03,01,11,00,00,167.94667
2009,03,01,11,30,00,144.16133
2009,03,01,12,00,00,90.937
2009,03,01,12,30,00,82.12833
2009,03,01,13,00,00,80.68333
2009,03,01,13,30,00,78.37967
2009,03,01,14,00,00,76.243
2009,03,01,14,30,00,75.55
2009,03,01,15,00,00,62.03933
2009,03,01,15,30,00,57.735
2009,03,01,16,00,00,47.93967
2009,03,01,16,30,00,34.72033
2009,03,01,17,00,00,18.09233
2009,03,01,17,30,00,2.484
2009,03,01,18,00,00,-3.03067
2009,03,01,18,30,00,-3.12067
2009,03,01,19,00,00,-1.84567
2009,03,01,19,30,00,-0.00933
2009,03,01,20,00,00,1.03
2009,03,01,20,30,00,1.03
2009,03,01,21,00,00,1.03
2009,03,01,21,30,00,1.03
2009,03,01,22,00,00,1.077
2009,03,01,22,30,00,1.077
2009,03,01,23,00,00,1.03
2009,03,01,23,30,00,1.03
2009,03,02,00,00,00,0.034
2009,03,02,00,30,00,-0.06
2009,03,02,01,00,00,-0.06
2009,03,02,01,30,00,0.034
2009,03,02,02,00,00,-0.013
2009,03,02,02,30,00,0.222
2009,03,02,03,00,00,0.128
2009,03,02,03,30,00,0.316
2009,03,02,04,00,00,-0.013
2009,03,02,04,30,00,0.269
2009,03,02,05,00,00,0.034
2009,03,02,05,30,00,0.128
2009,03,02,06,00,00,-0.107
2009,03,02,06,30,00,0.034
2009,03,02,07,00,00,3.277
2009,03,02,07,30,00,12.442
2009,03,02,08,00,00,23.20533
2009,03,02,08,30,00,35.62633
2009,03,02,09,00,00,54.40067
2009,03,02,09,30,00,65.43433
2009,03,02,10,00,00,78.74267
2009,03,02,10,30,00,107.48233
2009,03,02,11,00,00,110.92067
2009,03,02,11,30,00,133.82333
2009,03,02,12,00,00,143.76667
2009,03,02,12,30,00,152.749
2009,03,02,13,00,00,159.428
2009,03,02,13,30,00,147.003
2009,03,02,14,00,00,132.159
2009,03,02,14,30,00,99.04967
2009,03,02,15,00,00,106.589
2009,03,02,15,30,00,54.82533
2009,03,02,16,00,00,25.039
2009,03,02,16,30,00,12.13167
2009,03,02,17,00,00,5.22767
2009,03,02,17,30,00,0.87667
2009,03,02,18,00,00,-0.06633
2009,03,02,18,30,00,-0.06
2009,03,02,19,00,00,-0.06
2009,03,02,19,30,00,-0.06
2009,03,02,20,00,00,-0.013
2009,03,02,20,30,00,0.222
2009,03,02,21,00,00,0.128
2009,03,02,21,30,00,0.316
2009,03,02,22,00,00,0.128
2009,03,02,22,30,00,-0.013
2009,03,02,23,00,00,0.034
2009,03,02,23,30,00,0.269
2009,03,03,00,00,00,-0.06333
2009,03,03,00,30,00,-0.158
2009,03,03,01,00,00,-0.158
2009,03,03,01,30,00,-0.158
2009,03,03,02,00,00,-0.20533
2009,03,03,02,30,00,0.126
2009,03,03,03,00,00,-0.158
2009,03,03,03,30,00,-0.25267
2009,03,03,04,00,00,-0.11067
2009,03,03,04,30,00,-0.20533
2009,03,03,05,00,00,-0.20533
2009,03,03,05,30,00,-0.3
2009,03,03,06,00,00,0.03133
2009,03,03,06,30,00,-0.016
2009,03,03,07,00,00,1.07033
2009,03,03,07,30,00,4.938
2009,03,03,08,00,00,16.44733
2009,03,03,08,30,00,34.70967
2009,03,03,09,00,00,75.97467
2009,03,03,09,30,00,116.06533
2009,03,03,10,00,00,140.37467
2009,03,03,10,30,00,120.07533
2009,03,03,11,00,00,112.31967
2009,03,03,11,30,00,127.315
2009,03,03,12,00,00,97.16067
2009,03,03,12,30,00,85.504
2009,03,03,13,00,00,72.60467
2009,03,03,13,30,00,40.512
2009,03,03,14,00,00,38.33433
2009,03,03,14,30,00,38.85833
2009,03,03,15,00,00,31.56833
2009,03,03,15,30,00,24.942
2009,03,03,16,00,00,16.70267
2009,03,03,16,30,00,9.12167
2009,03,03,17,00,00,6.27933
2009,03,03,17,30,00,2.682
2009,03,03,18,00,00,0.45267
2009,03,03,18,30,00,-0.024
2009,03,03,19,00,00,-0.024
2009,03,03,19,30,00,0.16667
2009,03,03,20,00,00,0.35733
2009,03,03,20,30,00,0.30967
2009,03,03,21,00,00,0.16667
2009,03,03,21,30,00,0.02367
2009,03,03,22,00,00,-0.07167
2009,03,03,22,30,00,-0.26233
2009,03,03,23,00,00,-0.31
2009,03,03,23,30,00,-0.31
2009,03,04,00,00,00,0.19867
2009,03,04,00,30,00,-0.08533
2009,03,04,01,00,00,0.00933
2009,03,04,01,30,00,0.15133
2009,03,04,02,00,00,-0.13267
2009,03,04,02,30,00,0.104
2009,03,04,03,00,00,-0.038
2009,03,04,03,30,00,-0.038
