Year,Month,Day,Hour,Minute,Second,VAR_EDDY.NEE
2014,06,04,04,00,00,-0.728
2014,06,04,04,30,00,-0.764
2014,06,04,05,00,00,-0.928
2014,06,04,05,30,00,-1.018
2014,06,04,06,00,00,-2.268
2014,06,04,06,30,00,-2.673
2014,06,04,07,00,00,-2.54
2014,06,04,07,30,00,-2.596
2014,06,04,08,00,00,-3.671
2014,06,04,08,30,00,-3.707
2014,06,04,09,00,00,-1.362
2014,06,04,09,30,00,-3.704
2014,06,04,10,00,00,-3.596
2014,06,04,10,30,00,-1.403
2014,06,04,11,00,00,-1.63
2014,06,04,11,30,00,-3.357
2014,06,04,12,00,00,-1.908
2014,06,04,12,30,00,-2.979
2014,06,04,13,00,00,-3.142
2014,06,04,13,30,00,-2.877
2014,06,04,14,00,00,-2.564
2014,06,04,14,30,00,-2.669
2014,06,04,15,00,00,-1.14
2014,06,04,15,30,00,-1.226
2014,06,04,16,00,00,-2.01
2014,06,04,16,30,00,-2.405
2014,06,04,17,00,00,-0.071
2014,06,04,17,30,00,-0.447
2014,06,04,18,00,00,0.387
2014,06,04,18,30,00,-0.423
2014,06,04,19,00,00,0.069
2014,06,04,19,30,00,0.745
2014,06,04,20,00,00,1.47
2014,06,04,20,30,00,0.656
2014,06,04,21,00,00,1.355
2014,06,04,21,30,00,1.98
2014,06,04,22,00,00,0.699
2014,06,04,22,30,00,2.016
2014,06,04,23,00,00,3.019
2014,06,04,23,30,00,1.665
2014,06,05,00,00,00,1.814
2014,06,05,00,30,00,1.923
2014,06,05,01,00,00,2.182
2014,06,05,01,30,00,1.388
2014,06,05,02,00,00,0.526
2014,06,05,02,30,00,1.774
2014,06,05,03,00,00,1.107
2014,06,05,03,30,00,0.31
2014,06,05,04,00,00,-1.133
2014,06,05,04,30,00,-2.292
2014,06,05,05,00,00,-3.013
2014,06,05,05,30,00,-3.465
2014,06,05,06,00,00,-4.016
2014,06,05,06,30,00,-4.233
2014,06,05,07,00,00,-2.596
2014,06,05,07,30,00,-2.789
2014,06,05,08,00,00,-2.165
2014,06,05,08,30,00,-2.717
2014,06,05,09,00,00,-3.772
2014,06,05,09,30,00,-2.252
2014,06,05,10,00,00,-3.264
2014,06,05,10,30,00,-3.708
2014,06,05,11,00,00,-5.11
2014,06,05,11,30,00,-2.355
2014,06,05,12,00,00,-3.062
2014,06,05,12,30,00,-3.229
2014,06,05,13,00,00,-1.972
2014,06,05,13,30,00,-2.214
2014,06,05,14,00,00,-2.807
2014,06,05,14,30,00,-3.408
2014,06,05,15,00,00,-6.055
2014,06,05,15,30,00,-4.155
2014,06,05,16,00,00,-7.336
2014,06,05,16,30,00,-2.11
2014,06,05,17,00,00,-1.952
2014,06,05,17,30,00,-2.731
2014,06,05,18,00,00,-2.404
2014,06,05,18,30,00,-1.497
2014,06,05,19,00,00,-2.006
2014,06,05,19,30,00,-0.103
2014,06,05,20,00,00,0.587
2014,06,05,20,30,00,1.355
2014,06,05,21,00,00,1.901
2014,06,05,21,30,00,2.688
2014,06,05,22,00,00,2.673
2014,06,05,22,30,00,2.441
2014,06,05,23,00,00,1.637
2014,06,05,23,30,00,1.637
2014,06,06,00,00,00,1.655
2014,06,06,00,30,00,1.655
2014,06,06,01,00,00,1.456
2014,06,06,01,30,00,1.456
2014,06,06,02,00,00,0.753
2014,06,06,02,30,00,0.753
2014,06,06,03,00,00,-0.326
2014,06,06,03,30,00,-0.326
2014,06,06,04,00,00,-1.03
2014,06,06,04,30,00,-1.03
2014,06,06,05,00,00,-1.452
2014,06,06,05,30,00,-1.452
2014,06,06,06,00,00,-2.523
2014,06,06,06,30,00,-2.523
2014,06,06,07,00,00,-2.839
2014,06,06,07,30,00,-4.409
2014,06,06,08,00,00,-4.478
2014,06,06,08,30,00,-3.152
2014,06,06,09,00,00,-4.155
2014,06,06,09,30,00,-4.088
2014,06,06,10,00,00,-6.569
2014,06,06,10,30,00,-2.55
2014,06,06,11,00,00,-2.759
2014,06,06,11,30,00,-1.933
2014,06,06,12,00,00,-2.277
2014,06,06,12,30,00,-0.453
2014,06,06,13,00,00,-0.711
2014,06,06,13,30,00,-0.392
2014,06,06,14,00,00,-0.098
2014,06,06,14,30,00,-3.837
2014,06,06,15,00,00,-3.878
2014,06,06,15,30,00,-3.878
2014,06,06,16,00,00,-2.891
2014,06,06,16,30,00,-2.891
2014,06,06,17,00,00,-2.688
2014,06,06,17,30,00,-2.688
2014,06,06,18,00,00,-1.276
2014,06,06,18,30,00,-1.276
2014,06,06,19,00,00,0.968
2014,06,06,19,30,00,0.973
2014,06,06,20,00,00,1.013
2014,06,06,20,30,00,1.325
2014,06,06,21,00,00,2.227
2014,06,06,21,30,00,2.826
2014,06,06,22,00,00,2.395
2014,06,06,22,30,00,2.971
2014,06,06,23,00,00,1.68
2014,06,06,23,30,00,2.426
2014,06,07,00,00,00,2.8
2014,06,07,00,30,00,1.399
2014,06,07,01,00,00,2.679
2014,06,07,01,30,00,2.183
2014,06,07,02,00,00,1.411
2014,06,07,02,30,00,0.104
2014,06,07,03,00,00,1.02
2014,06,07,03,30,00,1.369
2014,06,07,04,00,00,1.038
2014,06,07,04,30,00,0.117
2014,06,07,05,00,00,0.513
2014,06,07,05,30,00,1.171
2014,06,07,06,00,00,0.165
2014,06,07,06,30,00,-3.321
2014,06,07,07,00,00,-3.224
2014,06,07,07,30,00,-3.617
2014,06,07,08,00,00,-5.389
2014,06,07,08,30,00,-6.377
2014,06,07,09,00,00,-7.956
2014,06,07,09,30,00,-6.415
2014,06,07,10,00,00,-6
2014,06,07,10,30,00,-1.625
2014,06,07,11,00,00,-1.155
2014,06,07,11,30,00,-2.554
2014,06,07,12,00,00,-3.739
2014,06,07,12,30,00,-3.739
2014,06,07,13,00,00,-3.563
2014,06,07,13,30,00,-3.563
2014,06,07,14,00,00,-3.983
2014,06,07,14,30,00,-3.983
2014,06,07,15,00,00,-4.059
2014,06,07,15,30,00,-4.059
2014,06,07,16,00,00,-3.037
2014,06,07,16,30,00,-4.794
2014,06,07,17,00,00,-1.96
2014,06,07,17,30,00,-3.536
2014,06,07,18,00,00,-2.175
2014,06,07,18,30,00,-1.66
2014,06,07,19,00,00,0.765
2014,06,07,19,30,00,0.625
2014,06,07,20,00,00,1.645
2014,06,07,20,30,00,2.884
2014,06,07,21,00,00,2.391
2014,06,07,21,30,00,4.125
2014,06,07,22,00,00,3.405
2014,06,07,22,30,00,3.412
2014,06,07,23,00,00,3.824
2014,06,07,23,30,00,2.623
2014,06,08,00,00,00,2.867
2014,06,08,00,30,00,3.475
2014,06,08,01,00,00,2.165
2014,06,08,01,30,00,3.436
2014,06,08,02,00,00,2.306
2014,06,08,02,30,00,1.75
2014,06,08,03,00,00,1.399
2014,06,08,03,30,00,1.325
2014,06,08,04,00,00,1.554
2014,06,08,04,30,00,1.068
2014,06,08,05,00,00,0.71
2014,06,08,05,30,00,0.949
2014,06,08,06,00,00,0.558
2014,06,08,06,30,00,-0.088
2014,06,08,07,00,00,0.136
2014,06,08,07,30,00,0.001
2014,06,08,08,00,00,-2.283
2014,06,08,08,30,00,-4.152
2014,06,08,09,00,00,-5.434
2014,06,08,09,30,00,-4.301
2014,06,08,10,00,00,-2.697
2014,06,08,10,30,00,-4.022
2014,06,08,11,00,00,-3.816
2014,06,08,11,30,00,-3.588
2014,06,08,12,00,00,-1.798
2014,06,08,12,30,00,-2.348
2014,06,08,13,00,00,-3.537
2014,06,08,13,30,00,-5.444
2014,06,08,14,00,00,-5.961
2014,06,08,14,30,00,-4.496
2014,06,08,15,00,00,-4.283
2014,06,08,15,30,00,-4.77
2014,06,08,16,00,00,-3.962
2014,06,08,16,30,00,-1.893
2014,06,08,17,00,00,-1.488
2014,06,08,17,30,00,-0.544
2014,06,08,18,00,00,-0.307
2014,06,08,18,30,00,-0.424
2014,06,08,19,00,00,-0.261
2014,06,08,19,30,00,0.316
2014,06,08,20,00,00,0.664
2014,06,08,20,30,00,0.6
2014,06,08,21,00,00,0.421
2014,06,08,21,30,00,0.951
2014,06,08,22,00,00,1.239
2014,06,08,22,30,00,1.391
2014,06,08,23,00,00,1.486
2014,06,08,23,30,00,1.304
2014,06,09,00,00,00,1.409
2014,06,09,00,30,00,1.274
2014,06,09,01,00,00,1.027
2014,06,09,01,30,00,0.68
2014,06,09,02,00,00,0.023
2014,06,09,02,30,00,-0.983
2014,06,09,03,00,00,-1.803
2014,06,09,03,30,00,-2.201
2014,06,09,04,00,00,-4.171
2014,06,09,04,30,00,-3.977
2014,06,09,05,00,00,-5.016
2014,06,09,05,30,00,-4.367
2014,06,09,06,00,00,-4.531
2014,06,09,06,30,00,-4.556
2014,06,09,07,00,00,-5.157
2014,06,09,07,30,00,-5.271
2014,06,09,08,00,00,-5.591
2014,06,09,08,30,00,-5.789
2014,06,09,09,00,00,-7.238
2014,06,09,09,30,00,-6.359
2014,06,09,10,00,00,-6.693
2014,06,09,10,30,00,-5.828
2014,06,09,11,00,00,-6.956
2014,06,09,11,30,00,-6.891
2014,06,09,12,00,00,-5.68
2014,06,09,12,30,00,-5.724
2014,06,09,13,00,00,-3.935
2014,06,09,13,30,00,-6.178
2014,06,09,14,00,00,-5.187
2014,06,09,14,30,00,-4.375
2014,06,09,15,00,00,-4.902
2014,06,09,15,30,00,-5.725
2014,06,09,16,00,00,-4.208
2014,06,09,16,30,00,-1.287
2014,06,09,17,00,00,-3.699
2014,06,09,17,30,00,-2.638
2014,06,09,18,00,00,-3.503
2014,06,09,18,30,00,-1.838
2014,06,09,19,00,00,-0.663
2014,06,09,19,30,00,-0.178
2014,06,09,20,00,00,0.987
2014,06,09,20,30,00,0.472
2014,06,09,21,00,00,2.401
2014,06,09,21,30,00,1.408
2014,06,09,22,00,00,1.552
2014,06,09,22,30,00,0.68
2014,06,09,23,00,00,1.39
2014,06,09,23,30,00,1.274
2014,06,10,00,00,00,1.58
2014,06,10,00,30,00,1.493
2014,06,10,01,00,00,1.308
2014,06,10,01,30,00,1.002
2014,06,10,02,00,00,0.299
2014,06,10,02,30,00,-0.296
2014,06,10,03,00,00,-0.704
2014,06,10,03,30,00,-1.179
2014,06,10,04,00,00,-1.735
2014,06,10,04,30,00,-1.824
2014,06,10,05,00,00,-1.903
2014,06,10,05,30,00,-2.305
2014,06,10,06,00,00,-2.79
2014,06,10,06,30,00,-2.717
2014,06,10,07,00,00,-3.253
2014,06,10,07,30,00,-4.456
2014,06,10,08,00,00,-4.967
2014,06,10,08,30,00,-5.153
2014,06,10,09,00,00,-6.575
2014,06,10,09,30,00,-5.588
2014,06,10,10,00,00,-5.744
2014,06,10,10,30,00,-7.924
2014,06,10,11,00,00,-4.214
2014,06,10,11,30,00,-5.475
2014,06,10,12,00,00,-5.661
2014,06,10,12,30,00,-5.298
2014,06,10,13,00,00,-5.469
2014,06,10,13,30,00,-5.827
2014,06,10,14,00,00,-6.915
2014,06,10,14,30,00,-7.664
2014,06,10,15,00,00,-5.076
2014,06,10,15,30,00,-5.665
2014,06,10,16,00,00,-4.555
2014,06,10,16,30,00,-3.901
2014,06,10,17,00,00,-3.401
2014,06,10,17,30,00,-4.874
2014,06,10,18,00,00,-2.618
2014,06,10,18,30,00,-1.121
2014,06,10,19,00,00,-1
2014,06,10,19,30,00,-0.275
2014,06,10,20,00,00,0.418
2014,06,10,20,30,00,1.265
2014,06,10,21,00,00,1.519
2014,06,10,21,30,00,1.457
2014,06,10,22,00,00,1.524
2014,06,10,22,30,00,1.836
2014,06,10,23,00,00,1.873
2014,06,10,23,30,00,1.846
2014,06,11,00,00,00,1.88
2014,06,11,00,30,00,1.837
2014,06,11,01,00,00,1.797
2014,06,11,01,30,00,1.748
2014,06,11,02,00,00,1.516
2014,06,11,02,30,00,1.045
2014,06,11,03,00,00,0.494
2014,06,11,03,30,00,-0.991
2014,06,11,04,00,00,-1.558
2014,06,11,04,30,00,-2.973
2014,06,11,05,00,00,-3.392
2014,06,11,05,30,00,-4.006
2014,06,11,06,00,00,-3.764
2014,06,11,06,30,00,-4.176
2014,06,11,07,00,00,-2.192
2014,06,11,07,30,00,-2.877
2014,06,11,08,00,00,-3.121
2014,06,11,08,30,00,-2.556
2014,06,11,09,00,00,-4.356
2014,06,11,09,30,00,-12.31
2014,06,11,10,00,00,-4.233
2014,06,11,10,30,00,-9.827
2014,06,11,11,00,00,-4.795
2014,06,11,11,30,00,-6.91
2014,06,11,12,00,00,-6.839
2014,06,11,12,30,00,-9.527
2014,06,11,13,00,00,-9.941
2014,06,11,13,30,00,-7.245
2014,06,11,14,00,00,-3.445
2014,06,11,14,30,00,-4.774
2014,06,11,15,00,00,-3.299
2014,06,11,15,30,00,-6.5
2014,06,11,16,00,00,-1.645
2014,06,11,16,30,00,-2.769
2014,06,11,17,00,00,-3.757
2014,06,11,17,30,00,-2.463
2014,06,11,18,00,00,-1.591
2014,06,11,18,30,00,-1.251
2014,06,11,19,00,00,-2.463
2014,06,11,19,30,00,0.019
2014,06,11,20,00,00,-0.794
2014,06,11,20,30,00,-0.527
2014,06,11,21,00,00,0.331
2014,06,11,21,30,00,0.927
2014,06,11,22,00,00,1.406
2014,06,11,22,30,00,1.734
2014,06,11,23,00,00,1.996
2014,06,11,23,30,00,2.121
2014,06,12,00,00,00,1.905
2014,06,12,00,30,00,1.115
2014,06,12,01,00,00,0.744
2014,06,12,01,30,00,1.028
2014,06,12,02,00,00,0.467
2014,06,12,02,30,00,-0.33
2014,06,12,03,00,00,-1.384
2014,06,12,03,30,00,-1.381
2014,06,12,04,00,00,-2.035
2014,06,12,04,30,00,-4.815
2014,06,12,05,00,00,-2.271
2014,06,12,05,30,00,-4.044
2014,06,12,06,00,00,-5.634
2014,06,12,06,30,00,-4.663
2014,06,12,07,00,00,-4.679
2014,06,12,07,30,00,-4.742
2014,06,12,08,00,00,-7.379
2014,06,12,08,30,00,-7.391
2014,06,12,09,00,00,-4.218
2014,06,12,09,30,00,-4.364
2014,06,12,10,00,00,-3.233
2014,06,12,10,30,00,-3.779
2014,06,12,11,00,00,-5.295
2014,06,12,11,30,00,-7.371
2014,06,12,12,00,00,-6.036
2014,06,12,12,30,00,-3.111
2014,06,12,13,00,00,-2.375
2014,06,12,13,30,00,-1.726
2014,06,12,14,00,00,-3.893
2014,06,12,14,30,00,-5.304
2014,06,12,15,00,00,-3.586
2014,06,12,15,30,00,-3.5
2014,06,12,16,00,00,-3.126
2014,06,12,16,30,00,-1.116
2014,06,12,17,00,00,-2.003
2014,06,12,17,30,00,-0.661
2014,06,12,18,00,00,0.051
2014,06,12,18,30,00,0.586
2014,06,12,19,00,00,0.99
2014,06,12,19,30,00,1.295
2014,06,12,20,00,00,1.541
2014,06,12,20,30,00,1.566
2014,06,12,21,00,00,1.684
2014,06,12,21,30,00,1.728
2014,06,12,22,00,00,1.979
2014,06,12,22,30,00,2.039
2014,06,12,23,00,00,2.064
2014,06,12,23,30,00,2.015
2014,06,13,00,00,00,2.014
2014,06,13,00,30,00,1.967
2014,06,13,01,00,00,1.779
2014,06,13,01,30,00,3.138
2014,06,13,02,00,00,1.954
2014,06,13,02,30,00,1.01
2014,06,13,03,00,00,1.737
2014,06,13,03,30,00,1.888
2014,06,13,04,00,00,1.04
2014,06,13,04,30,00,1.788
2014,06,13,05,00,00,2.311
2014,06,13,05,30,00,1.708
2014,06,13,06,00,00,0.988
2014,06,13,06,30,00,-0.925
2014,06,13,07,00,00,-0.291
2014,06,13,07,30,00,-0.387
2014,06,13,08,00,00,-0.021
2014,06,13,08,30,00,-0.889
2014,06,13,09,00,00,-0.835
2014,06,13,09,30,00,-1.358
2014,06,13,10,00,00,-1.839
2014,06,13,10,30,00,-2.22
2014,06,13,11,00,00,-2.756
2014,06,13,11,30,00,-2.577
2014,06,13,12,00,00,-2.154
2014,06,13,12,30,00,-2.34
2014,06,13,13,00,00,-2.928
2014,06,13,13,30,00,-1.526
2014,06,13,14,00,00,-2.261
2014,06,13,14,30,00,-2.277
2014,06,13,15,00,00,-2.248
2014,06,13,15,30,00,-2.795
2014,06,13,16,00,00,-3.33
2014,06,13,16,30,00,-2.461
2014,06,13,17,00,00,-2.23
2014,06,13,17,30,00,-2.468
2014,06,13,18,00,00,-0.754
2014,06,13,18,30,00,-0.772
2014,06,13,19,00,00,-0.566
2014,06,13,19,30,00,-1.812
2014,06,13,20,00,00,-1.813
2014,06,13,20,30,00,-0.563
2014,06,13,21,00,00,-0.322
2014,06,13,21,30,00,-0.233
2014,06,13,22,00,00,0.69
2014,06,13,22,30,00,0.661
2014,06,13,23,00,00,0.767
2014,06,13,23,30,00,0.583
2014,06,14,00,00,00,1.18
2014,06,14,00,30,00,1.11
2014,06,14,01,00,00,0.797
2014,06,14,01,30,00,0.619
2014,06,14,02,00,00,0.131
2014,06,14,02,30,00,0.635
2014,06,14,03,00,00,0.38
2014,06,14,03,30,00,-1.022
2014,06,14,04,00,00,-1.678
2014,06,14,04,30,00,-2.09
2014,06,14,05,00,00,-1.043
2014,06,14,05,30,00,-1.885
2014,06,14,06,00,00,-3.76
2014,06,14,06,30,00,-3.611
2014,06,14,07,00,00,-6.222
2014,06,14,07,30,00,-1.838
2014,06,14,08,00,00,-3.372
2014,06,14,08,30,00,-4.611
2014,06,14,09,00,00,-3.012
2014,06,14,09,30,00,-3.174
2014,06,14,10,00,00,-1.259
2014,06,14,10,30,00,-3.422
2014,06,14,11,00,00,-5.632
2014,06,14,11,30,00,-4.278
2014,06,14,12,00,00,-4.617
2014,06,14,12,30,00,-3.693
2014,06,14,13,00,00,-3.003
2014,06,14,13,30,00,-3.121
2014,06,14,14,00,00,-3.977
2014,06,14,14,30,00,-3.454
2014,06,14,15,00,00,-3.554
2014,06,14,15,30,00,-5.283
2014,06,14,16,00,00,-3.655
2014,06,14,16,30,00,-4.835
2014,06,14,17,00,00,-5.168
2014,06,14,17,30,00,-3.18
2014,06,14,18,00,00,1.466
2014,06,14,18,30,00,-0.495
2014,06,14,19,00,00,-0.339
2014,06,14,19,30,00,0.17
2014,06,14,20,00,00,0.498
2014,06,14,20,30,00,1.354
2014,06,14,21,00,00,1.145
2014,06,14,21,30,00,0.877
2014,06,14,22,00,00,0.968
2014,06,14,22,30,00,0.279
2014,06,14,23,00,00,1.005
2014,06,14,23,30,00,1.151
2014,06,15,00,00,00,1.132
2014,06,15,00,30,00,1.04
2014,06,15,01,00,00,0.679
2014,06,15,01,30,00,0.446
2014,06,15,02,00,00,0.355
2014,06,15,02,30,00,0.62
2014,06,15,03,00,00,-0.166
2014,06,15,03,30,00,-1.449
2014,06,15,04,00,00,-0.951
2014,06,15,04,30,00,-1.435
2014,06,15,05,00,00,-2.134
2014,06,15,05,30,00,-2.232
2014,06,15,06,00,00,-3.458
2014,06,15,06,30,00,-3.648
2014,06,15,07,00,00,-5.851
2014,06,15,07,30,00,-5.629
2014,06,15,08,00,00,-8.199
2014,06,15,08,30,00,-5.411
2014,06,15,09,00,00,-4.098
2014,06,15,09,30,00,-7.682
2014,06,15,10,00,00,-5.996
2014,06,15,10,30,00,-7.109
2014,06,15,11,00,00,-2.815
2014,06,15,11,30,00,-4.321
2014,06,15,12,00,00,-5.849
2014,06,15,12,30,00,-7.638
2014,06,15,13,00,00,-4.685
2014,06,15,13,30,00,-5.922
2014,06,15,14,00,00,-2.603
2014,06,15,14,30,00,-0.631
2014,06,15,15,00,00,-2.947
2014,06,15,15,30,00,-5.539
2014,06,15,16,00,00,-2.613
2014,06,15,16,30,00,-0.662
2014,06,15,17,00,00,-1.569
2014,06,15,17,30,00,-2.398
2014,06,15,18,00,00,-3.071
2014,06,15,18,30,00,-2.295
2014,06,15,19,00,00,-1.012
2014,06,15,19,30,00,-1.673
2014,06,15,20,00,00,-1.168
2014,06,15,20,30,00,0.146
2014,06,15,21,00,00,0.453
2014,06,15,21,30,00,0.754
2014,06,15,22,00,00,0.896
2014,06,15,22,30,00,0.843
2014,06,15,23,00,00,1.171
2014,06,15,23,30,00,1.229
2014,06,16,00,00,00,1.072
2014,06,16,00,30,00,0.943
2014,06,16,01,00,00,0.778
2014,06,16,01,30,00,0.264
2014,06,16,02,00,00,-0.309
2014,06,16,02,30,00,-1.076
2014,06,16,03,00,00,-1.546
2014,06,16,03,30,00,-1.397
2014,06,16,04,00,00,-3.442
2014,06,16,04,30,00,-2.034
2014,06,16,05,00,00,-2.068
2014,06,16,05,30,00,-2.355
2014,06,16,06,00,00,-3.966
2014,06,16,06,30,00,-3.874
2014,06,16,07,00,00,-3.071
2014,06,16,07,30,00,-4.956
2014,06,16,08,00,00,-5.016
2014,06,16,08,30,00,-6.337
2014,06,16,09,00,00,-5.178
2014,06,16,09,30,00,-0.052
2014,06,16,10,00,00,-2.382
2014,06,16,10,30,00,-3.981
2014,06,16,11,00,00,-5.378
2014,06,16,11,30,00,-4.6
2014,06,16,12,00,00,-5.474
2014,06,16,12,30,00,-4.82
2014,06,16,13,00,00,-5.729
2014,06,16,13,30,00,-3.447
2014,06,16,14,00,00,-5.525
2014,06,16,14,30,00,-3.894
2014,06,16,15,00,00,-2.752
2014,06,16,15,30,00,-0.248
2014,06,16,16,00,00,-0.234
2014,06,16,16,30,00,0.134
2014,06,16,17,00,00,-0.398
2014,06,16,17,30,00,-1.251
2014,06,16,18,00,00,-0.42
2014,06,16,18,30,00,0.346
2014,06,16,19,00,00,0.499
2014,06,16,19,30,00,0.16
2014,06,16,20,00,00,0.565
2014,06,16,20,30,00,1.275
2014,06,16,21,00,00,0.399
2014,06,16,21,30,00,0.217
2014,06,16,22,00,00,0.512
2014,06,16,22,30,00,0.822
2014,06,16,23,00,00,1.007
2014,06,16,23,30,00,0.616
2014,06,17,00,00,00,0.594
2014,06,17,00,30,00,0.76
2014,06,17,01,00,00,0.907
2014,06,17,01,30,00,1.012
2014,06,17,02,00,00,0.044
2014,06,17,02,30,00,0.394
2014,06,17,03,00,00,0.215
2014,06,17,03,30,00,-0.834
2014,06,17,04,00,00,-0.674
2014,06,17,04,30,00,-1.651
2014,06,17,05,00,00,-0.79
2014,06,17,05,30,00,-1.848
2014,06,17,06,00,00,-1.434
2014,06,17,06,30,00,-1.881
2014,06,17,07,00,00,-1.925
2014,06,17,07,30,00,-1.922
2014,06,17,08,00,00,-0.993
2014,06,17,08,30,00,-2.479
2014,06,17,09,00,00,-2.235
2014,06,17,09,30,00,-2.693
2014,06,17,10,00,00,-2.438
2014,06,17,10,30,00,-2.674
2014,06,17,11,00,00,-10.58
2014,06,17,11,30,00,-6.179
2014,06,17,12,00,00,-3.625
2014,06,17,12,30,00,-1.854
2014,06,17,13,00,00,-3.705
2014,06,17,13,30,00,-5.548
2014,06,17,14,00,00,-6.725
2014,06,17,14,30,00,-5.105
2014,06,17,15,00,00,-5.258
2014,06,17,15,30,00,-3.538
2014,06,17,16,00,00,-5.486
2014,06,17,16,30,00,-2.826
2014,06,17,17,00,00,-3.289
2014,06,17,17,30,00,-1.828
2014,06,17,18,00,00,-1.588
2014,06,17,18,30,00,-1.421
2014,06,17,19,00,00,-1.387
2014,06,17,19,30,00,-0.392
2014,06,17,20,00,00,0.098
2014,06,17,20,30,00,0.167
2014,06,17,21,00,00,0.466
2014,06,17,21,30,00,0.652
2014,06,17,22,00,00,0.915
2014,06,17,22,30,00,1.004
2014,06,17,23,00,00,1.042
2014,06,17,23,30,00,1.242
2014,06,18,00,00,00,1.034
2014,06,18,00,30,00,1.508
2014,06,18,01,00,00,1.022
2014,06,18,01,30,00,0.919
2014,06,18,02,00,00,0.766
2014,06,18,02,30,00,0.536
2014,06,18,03,00,00,0.146
2014,06,18,03,30,00,-0.461
2014,06,18,04,00,00,-1.256
2014,06,18,04,30,00,-1.063
2014,06,18,05,00,00,-2.574
2014,06,18,05,30,00,-2.937
2014,06,18,06,00,00,-2.835
2014,06,18,06,30,00,-4.606
2014,06,18,07,00,00,-6.774
2014,06,18,07,30,00,-9.026
2014,06,18,08,00,00,-2.455
2014,06,18,08,30,00,-1.874
2014,06,18,09,00,00,-2.197
2014,06,18,09,30,00,-3.298
2014,06,18,10,00,00,-2.297
2014,06,18,10,30,00,-4.716
2014,06,18,11,00,00,-1.76
2014,06,18,11,30,00,-3.266
2014,06,18,12,00,00,-6.233
2014,06,18,12,30,00,-2.514
2014,06,18,13,00,00,-5.118
2014,06,18,13,30,00,-1.915
2014,06,18,14,00,00,-0.586
2014,06,18,14,30,00,-0.517
2014,06,18,15,00,00,-1.788
2014,06,18,15,30,00,-2.858
2014,06,18,16,00,00,-6.759
2014,06,18,16,30,00,-6.465
2014,06,18,17,00,00,-5.355
2014,06,18,17,30,00,-3.137
2014,06,18,18,00,00,-4.474
2014,06,18,18,30,00,-2.299
2014,06,18,19,00,00,-3.182
2014,06,18,19,30,00,-0.483
2014,06,18,20,00,00,0.432
2014,06,18,20,30,00,-0.385
2014,06,18,21,00,00,0.037
2014,06,18,21,30,00,-0.266
2014,06,18,22,00,00,0.218
2014,06,18,22,30,00,0.537
2014,06,18,23,00,00,0.56
2014,06,18,23,30,00,0.822
2014,06,19,00,00,00,0.563
2014,06,19,00,30,00,0.776
2014,06,19,01,00,00,0.578
2014,06,19,01,30,00,0.039
2014,06,19,02,00,00,-0.202
2014,06,19,02,30,00,-0.764
2014,06,19,03,00,00,-0.222
2014,06,19,03,30,00,-0.289
2014,06,19,04,00,00,-2.672
2014,06,19,04,30,00,-2.945
2014,06,19,05,00,00,-2.59
2014,06,19,05,30,00,-3.591
2014,06,19,06,00,00,-2.921
2014,06,19,06,30,00,-4.757
2014,06,19,07,00,00,-3.084
2014,06,19,07,30,00,-2.399
2014,06,19,08,00,00,-2.873
2014,06,19,08,30,00,-4.87
2014,06,19,09,00,00,-5.669
2014,06,19,09,30,00,-4.885
2014,06,19,10,00,00,-4.434
2014,06,19,10,30,00,-2.022
2014,06,19,11,00,00,-4.419
2014,06,19,11,30,00,-1.475
2014,06,19,12,00,00,-2.394
2014,06,19,12,30,00,-2.865
2014,06,19,13,00,00,-5.194
2014,06,19,13,30,00,-5.32
2014,06,19,14,00,00,-7.356
2014,06,19,14,30,00,-3.433
2014,06,19,15,00,00,-6.573
2014,06,19,15,30,00,-2.376
2014,06,19,16,00,00,-3.702
2014,06,19,16,30,00,-2.098
2014,06,19,17,00,00,-2.244
2014,06,19,17,30,00,-3.076
2014,06,19,18,00,00,-1.682
2014,06,19,18,30,00,-1.419
2014,06,19,19,00,00,0.642
2014,06,19,19,30,00,-0.048
2014,06,19,20,00,00,0.019
2014,06,19,20,30,00,-0.319
2014,06,19,21,00,00,0.79
2014,06,19,21,30,00,0.441
2014,06,19,22,00,00,0.77
2014,06,19,22,30,00,0.787
2014,06,19,23,00,00,1.416
2014,06,19,23,30,00,1.099
2014,06,20,00,00,00,1.192
2014,06,20,00,30,00,1.128
2014,06,20,01,00,00,0.882
2014,06,20,01,30,00,1.051
2014,06,20,02,00,00,1.355
2014,06,20,02,30,00,0.809
2014,06,20,03,00,00,0.932
2014,06,20,03,30,00,0.949
2014,06,20,04,00,00,0.34
2014,06,20,04,30,00,0.497
2014,06,20,05,00,00,0.643
2014,06,20,05,30,00,-0.237
2014,06,20,06,00,00,-0.445
2014,06,20,06,30,00,-0.626
2014,06,20,07,00,00,-1.166
2014,06,20,07,30,00,-1.116
2014,06,20,08,00,00,-0.865
2014,06,20,08,30,00,-1.876
2014,06,20,09,00,00,-1.64
2014,06,20,09,30,00,-1.526
2014,06,20,10,00,00,-1.805
2014,06,20,10,30,00,-1.405
2014,06,20,11,00,00,-1.342
2014,06,20,11,30,00,-0.737
2014,06,20,12,00,00,-1.031
2014,06,20,12,30,00,-1.038
2014,06,20,13,00,00,-1.289
2014,06,20,13,30,00,-0.85
2014,06,20,14,00,00,-0.837
2014,06,20,14,30,00,-1.127
