Year,Month,Day,Hour,Minute,Second,HYY_EDDYMAST.u_star_270
2020,09,16,22,00,00,0.97326
2020,09,16,22,30,00,1.1453
2020,09,16,23,00,00,1.05898
2020,09,16,23,30,00,0.90324
2020,09,17,00,00,00,0.97973
2020,09,17,00,30,00,1.08178
2020,09,17,01,00,00,0.77647
2020,09,17,01,30,00,1.00408
2020,09,17,02,00,00,1.02704
2020,09,17,02,30,00,1.08879
2020,09,17,03,00,00,1.30926
2020,09,17,03,30,00,1.43401
2020,09,17,04,00,00,1.45784
2020,09,17,04,30,00,1.37122
2020,09,17,05,00,00,1.29982
2020,09,17,05,30,00,1.43653
2020,09,17,06,00,00,1.47402
2020,09,17,06,30,00,1.28268
2020,09,17,07,00,00,1.61508
2020,09,17,07,30,00,1.52108
2020,09,17,08,00,00,1.36327
2020,09,17,08,30,00,1.50646
2020,09,17,09,00,00,1.60778
2020,09,17,09,30,00,1.43868
2020,09,17,10,00,00,1.5514
2020,09,17,10,30,00,1.36284
2020,09,17,11,00,00,1.49533
2020,09,17,11,30,00,NaN
2020,09,17,12,00,00,1.68255
2020,09,17,12,30,00,1.62346
2020,09,17,13,00,00,1.68983
2020,09,17,13,30,00,1.65758
2020,09,17,14,00,00,1.41805
2020,09,17,14,30,00,1.48515
2020,09,17,15,00,00,1.35846
2020,09,17,15,30,00,1.4623
2020,09,17,16,00,00,1.24991
2020,09,17,16,30,00,1.27164
2020,09,17,17,00,00,1.28211
2020,09,17,17,30,00,1.16258
2020,09,17,18,00,00,1.0613
2020,09,17,18,30,00,1.03588
2020,09,17,19,00,00,1.0581
2020,09,17,19,30,00,0.83993
2020,09,17,20,00,00,0.84638
2020,09,17,20,30,00,0.87471
2020,09,17,21,00,00,0.83851
2020,09,17,21,30,00,0.86999
2020,09,17,22,00,00,0.80423
2020,09,17,22,30,00,0.71174
2020,09,17,23,00,00,0.66928
2020,09,17,23,30,00,0.55209
2020,09,18,00,00,00,0.52091
2020,09,18,00,30,00,0.58526
2020,09,18,01,00,00,0.54924
2020,09,18,01,30,00,0.47259
2020,09,18,02,00,00,0.32041
2020,09,18,02,30,00,0.24275
2020,09,18,03,00,00,0.37459
2020,09,18,03,30,00,0.37073
2020,09,18,04,00,00,0.327
2020,09,18,04,30,00,0.3427
2020,09,18,05,00,00,0.37896
2020,09,18,05,30,00,0.34801
2020,09,18,06,00,00,0.32501
2020,09,18,06,30,00,0.25093
2020,09,18,07,00,00,0.25758
2020,09,18,07,30,00,0.16481
2020,09,18,08,00,00,0.21214
2020,09,18,08,30,00,0.32013
2020,09,18,09,00,00,0.37197
2020,09,18,09,30,00,0.65604
2020,09,18,10,00,00,0.89575
2020,09,18,10,30,00,0.87603
2020,09,18,11,00,00,0.69971
2020,09,18,11,30,00,0.91292
2020,09,18,12,00,00,0.88094
2020,09,18,12,30,00,0.87732
2020,09,18,13,00,00,0.98275
2020,09,18,13,30,00,0.96755
2020,09,18,14,00,00,0.96206
2020,09,18,14,30,00,0.89628
2020,09,18,15,00,00,1.16316
2020,09,18,15,30,00,1.12481
2020,09,18,16,00,00,1.10794
2020,09,18,16,30,00,0.98221
2020,09,18,17,00,00,0.83255
2020,09,18,17,30,00,0.86919
2020,09,18,18,00,00,0.82922
2020,09,18,18,30,00,0.72215
2020,09,18,19,00,00,0.49548
2020,09,18,19,30,00,0.5124
2020,09,18,20,00,00,0.48037
2020,09,18,20,30,00,0.54063
2020,09,18,21,00,00,0.53918
2020,09,18,21,30,00,0.5807
2020,09,18,22,00,00,0.58683
2020,09,18,22,30,00,0.60507
2020,09,18,23,00,00,0.64344
2020,09,18,23,30,00,0.65574
2020,09,19,00,00,00,0.48922
2020,09,19,00,30,00,0.54653
2020,09,19,01,00,00,0.5933
2020,09,19,01,30,00,0.49397
2020,09,19,02,00,00,0.53151
2020,09,19,02,30,00,0.74729
2020,09,19,03,00,00,0.71268
2020,09,19,03,30,00,0.75704
2020,09,19,04,00,00,0.56883
2020,09,19,04,30,00,0.48739
2020,09,19,05,00,00,0.59687
2020,09,19,05,30,00,0.59677
2020,09,19,06,00,00,0.61949
2020,09,19,06,30,00,0.54062
2020,09,19,07,00,00,0.74947
2020,09,19,07,30,00,0.79393
2020,09,19,08,00,00,0.66437
2020,09,19,08,30,00,0.72761
2020,09,19,09,00,00,0.79956
2020,09,19,09,30,00,0.96833
2020,09,19,10,00,00,0.91726
2020,09,19,10,30,00,1.03017
2020,09,19,11,00,00,0.85288
2020,09,19,11,30,00,0.88988
2020,09,19,12,00,00,0.92441
2020,09,19,12,30,00,0.94354
2020,09,19,13,00,00,0.96159
2020,09,19,13,30,00,0.75269
2020,09,19,14,00,00,0.78678
2020,09,19,14,30,00,0.87664
2020,09,19,15,00,00,0.83707
2020,09,19,15,30,00,0.8828
2020,09,19,16,00,00,0.81192
2020,09,19,16,30,00,0.62764
2020,09,19,17,00,00,0.40754
2020,09,19,17,30,00,0.39124
2020,09,19,18,00,00,0.37025
2020,09,19,18,30,00,0.37545
2020,09,19,19,00,00,0.3864
2020,09,19,19,30,00,0.34954
2020,09,19,20,00,00,0.26626
2020,09,19,20,30,00,0.22751
2020,09,19,21,00,00,0.30707
2020,09,19,21,30,00,0.36106
2020,09,19,22,00,00,0.3377
2020,09,19,22,30,00,0.39851
2020,09,19,23,00,00,0.40859
2020,09,19,23,30,00,0.36815
2020,09,20,00,00,00,0.21802
2020,09,20,00,30,00,0.13605
2020,09,20,01,00,00,0.18255
2020,09,20,01,30,00,0.17451
2020,09,20,02,00,00,0.19384
2020,09,20,02,30,00,0.20673
2020,09,20,03,00,00,0.23286
2020,09,20,03,30,00,0.20955
2020,09,20,04,00,00,0.19556
2020,09,20,04,30,00,0.24677
2020,09,20,05,00,00,0.30114
2020,09,20,05,30,00,0.28957
2020,09,20,06,00,00,0.29661
2020,09,20,06,30,00,0.28573
2020,09,20,07,00,00,0.44008
2020,09,20,07,30,00,0.45404
2020,09,20,08,00,00,0.47557
2020,09,20,08,30,00,0.64357
2020,09,20,09,00,00,0.67877
2020,09,20,09,30,00,0.64839
2020,09,20,10,00,00,0.9156
2020,09,20,10,30,00,0.79002
2020,09,20,11,00,00,0.90149
2020,09,20,11,30,00,0.99544
2020,09,20,12,00,00,0.98175
2020,09,20,12,30,00,1.09822
2020,09,20,13,00,00,1.16891
2020,09,20,13,30,00,1.2
2020,09,20,14,00,00,1.10361
2020,09,20,14,30,00,1.09567
2020,09,20,15,00,00,1.12073
2020,09,20,15,30,00,1.04068
2020,09,20,16,00,00,1.08625
2020,09,20,16,30,00,0.88176
2020,09,20,17,00,00,0.86064
2020,09,20,17,30,00,0.82131
2020,09,20,18,00,00,1.00057
2020,09,20,18,30,00,0.91043
2020,09,20,19,00,00,0.815
2020,09,20,19,30,00,0.71751
2020,09,20,20,00,00,0.79218
2020,09,20,20,30,00,0.6889
2020,09,20,21,00,00,0.66514
2020,09,20,21,30,00,0.65117
2020,09,20,22,00,00,0.65022
2020,09,20,22,30,00,0.81875
2020,09,20,23,00,00,0.73519
2020,09,20,23,30,00,0.69018
2020,09,21,00,00,00,0.82007
2020,09,21,00,30,00,0.71956
2020,09,21,01,00,00,0.74083
2020,09,21,01,30,00,0.6579
2020,09,21,02,00,00,0.69837
2020,09,21,02,30,00,0.64175
2020,09,21,03,00,00,0.41313
2020,09,21,03,30,00,0.45759
2020,09,21,04,00,00,0.44547
2020,09,21,04,30,00,0.44815
2020,09,21,05,00,00,0.46563
2020,09,21,05,30,00,0.50849
2020,09,21,06,00,00,0.4247
2020,09,21,06,30,00,0.51296
2020,09,21,07,00,00,0.68153
2020,09,21,07,30,00,0.52851
2020,09,21,08,00,00,0.60342
2020,09,21,08,30,00,0.65089
2020,09,21,09,00,00,0.63162
2020,09,21,09,30,00,0.71705
2020,09,21,10,00,00,0.8469
2020,09,21,10,30,00,0.92712
2020,09,21,11,00,00,0.77826
2020,09,21,11,30,00,0.7832
2020,09,21,12,00,00,0.81044
2020,09,21,12,30,00,0.94702
2020,09,21,13,00,00,0.85017
2020,09,21,13,30,00,1.10561
2020,09,21,14,00,00,0.91853
2020,09,21,14,30,00,0.83811
2020,09,21,15,00,00,0.87164
2020,09,21,15,30,00,0.92265
2020,09,21,16,00,00,1.07795
2020,09,21,16,30,00,1.26046
2020,09,21,17,00,00,1.07852
2020,09,21,17,30,00,1.14436
2020,09,21,18,00,00,1.13432
2020,09,21,18,30,00,1.29651
2020,09,21,19,00,00,1.03034
2020,09,21,19,30,00,0.92133
2020,09,21,20,00,00,0.92525
2020,09,21,20,30,00,0.91875
2020,09,21,21,00,00,0.7753
2020,09,21,21,30,00,0.8675
2020,09,21,22,00,00,0.83545
2020,09,21,22,30,00,0.84776
2020,09,21,23,00,00,0.85526
2020,09,21,23,30,00,0.78491
2020,09,22,00,00,00,0.76459
2020,09,22,00,30,00,0.69066
2020,09,22,01,00,00,0.66217
2020,09,22,01,30,00,0.69871
2020,09,22,02,00,00,0.69115
2020,09,22,02,30,00,0.64695
2020,09,22,03,00,00,0.58069
2020,09,22,03,30,00,0.72701
2020,09,22,04,00,00,0.58343
2020,09,22,04,30,00,0.64162
2020,09,22,05,00,00,0.69962
2020,09,22,05,30,00,0.69254
2020,09,22,06,00,00,0.63991
2020,09,22,06,30,00,0.62253
2020,09,22,07,00,00,0.65453
2020,09,22,07,30,00,0.53696
2020,09,22,08,00,00,0.57365
2020,09,22,08,30,00,0.58016
2020,09,22,09,00,00,0.5255
2020,09,22,09,30,00,0.56242
2020,09,22,10,00,00,0.60627
2020,09,22,10,30,00,0.59893
2020,09,22,11,00,00,0.70208
2020,09,22,11,30,00,0.73202
2020,09,22,12,00,00,0.66669
2020,09,22,12,30,00,0.70379
2020,09,22,13,00,00,0.6616
2020,09,22,13,30,00,0.50122
2020,09,22,14,00,00,0.57349
2020,09,22,14,30,00,0.67791
2020,09,22,15,00,00,0.90606
2020,09,22,15,30,00,0.68236
2020,09,22,16,00,00,0.63317
2020,09,22,16,30,00,0.49266
2020,09,22,17,00,00,0.25548
2020,09,22,17,30,00,0.16642
2020,09,22,18,00,00,0.18097
2020,09,22,18,30,00,0.18595
2020,09,22,19,00,00,0.19527
2020,09,22,19,30,00,0.06245
2020,09,22,20,00,00,0.12665
2020,09,22,20,30,00,0.03491
2020,09,22,21,00,00,0.0316
2020,09,22,21,30,00,NaN
2020,09,22,22,00,00,NaN
2020,09,22,22,30,00,0.08051
2020,09,22,23,00,00,0.15097
2020,09,22,23,30,00,0.1989
2020,09,23,00,00,00,0.17095
2020,09,23,00,30,00,0.15868
2020,09,23,01,00,00,0.19016
2020,09,23,01,30,00,0.26046
2020,09,23,02,00,00,0.52175
2020,09,23,02,30,00,0.37896
2020,09,23,03,00,00,0.35145
2020,09,23,03,30,00,0.54464
2020,09,23,04,00,00,0.68658
2020,09,23,04,30,00,0.49063
2020,09,23,05,00,00,0.22874
2020,09,23,05,30,00,0.22309
2020,09,23,06,00,00,0.30354
2020,09,23,06,30,00,0.30764
2020,09,23,07,00,00,0.44528
2020,09,23,07,30,00,0.30981
2020,09,23,08,00,00,0.34355
2020,09,23,08,30,00,0.49828
2020,09,23,09,00,00,0.68705
2020,09,23,09,30,00,0.56508
2020,09,23,10,00,00,0.64575
2020,09,23,10,30,00,0.58853
2020,09,23,11,00,00,0.4495
2020,09,23,11,30,00,0.67917
2020,09,23,12,00,00,0.81503
2020,09,23,12,30,00,0.74329
2020,09,23,13,00,00,0.76352
2020,09,23,13,30,00,0.88723
2020,09,23,14,00,00,0.93842
2020,09,23,14,30,00,0.86712
2020,09,23,15,00,00,0.73156
2020,09,23,15,30,00,0.83549
2020,09,23,16,00,00,0.61991
2020,09,23,16,30,00,0.62132
2020,09,23,17,00,00,0.42114
2020,09,23,17,30,00,0.59419
2020,09,23,18,00,00,0.522
2020,09,23,18,30,00,0.41822
2020,09,23,19,00,00,0.29812
2020,09,23,19,30,00,0.26745
2020,09,23,20,00,00,0.48186
2020,09,23,20,30,00,0.39889
2020,09,23,21,00,00,0.24217
2020,09,23,21,30,00,0.2125
2020,09,23,22,00,00,0.28501
2020,09,23,22,30,00,0.1387
2020,09,23,23,00,00,0.17742
2020,09,23,23,30,00,0.17491
2020,09,24,00,00,00,0.20182
2020,09,24,00,30,00,0.17097
2020,09,24,01,00,00,0.18279
2020,09,24,01,30,00,0.18943
2020,09,24,02,00,00,0.33602
2020,09,24,02,30,00,0.2711
2020,09,24,03,00,00,0.20467
2020,09,24,03,30,00,0.1693
2020,09,24,04,00,00,0.28148
2020,09,24,04,30,00,0.36756
2020,09,24,05,00,00,0.3335
2020,09,24,05,30,00,0.34651
2020,09,24,06,00,00,0.3804
2020,09,24,06,30,00,0.29368
2020,09,24,07,00,00,0.27391
2020,09,24,07,30,00,0.36643
2020,09,24,08,00,00,0.30782
2020,09,24,08,30,00,0.2925
2020,09,24,09,00,00,0.34059
2020,09,24,09,30,00,0.34892
2020,09,24,10,00,00,0.37399
2020,09,24,10,30,00,0.44762
2020,09,24,11,00,00,0.42365
2020,09,24,11,30,00,0.3383
2020,09,24,12,00,00,0.42271
2020,09,24,12,30,00,0.47748
2020,09,24,13,00,00,0.38387
2020,09,24,13,30,00,0.41719
2020,09,24,14,00,00,0.61071
2020,09,24,14,30,00,0.54885
2020,09,24,15,00,00,0.6511
2020,09,24,15,30,00,0.57261
2020,09,24,16,00,00,0.51065
2020,09,24,16,30,00,0.50806
2020,09,24,17,00,00,0.49796
2020,09,24,17,30,00,0.53735
2020,09,24,18,00,00,0.57178
2020,09,24,18,30,00,0.55024
2020,09,24,19,00,00,0.52802
2020,09,24,19,30,00,0.56731
2020,09,24,20,00,00,0.59084
2020,09,24,20,30,00,0.52034
2020,09,24,21,00,00,0.46693
2020,09,24,21,30,00,0.33813
2020,09,24,22,00,00,0.36213
2020,09,24,22,30,00,0.42698
2020,09,24,23,00,00,0.39073
2020,09,24,23,30,00,0.34517
2020,09,25,00,00,00,0.26994
2020,09,25,00,30,00,0.30897
2020,09,25,01,00,00,0.29512
2020,09,25,01,30,00,0.26325
2020,09,25,02,00,00,0.34658
2020,09,25,02,30,00,0.2531
2020,09,25,03,00,00,0.39021
2020,09,25,03,30,00,0.32642
2020,09,25,04,00,00,0.30563
2020,09,25,04,30,00,0.36887
2020,09,25,05,00,00,0.55837
2020,09,25,05,30,00,0.6707
2020,09,25,06,00,00,0.56607
2020,09,25,06,30,00,0.61122
2020,09,25,07,00,00,0.56421
2020,09,25,07,30,00,0.45163
2020,09,25,08,00,00,0.52075
2020,09,25,08,30,00,0.42131
2020,09,25,09,00,00,0.47476
2020,09,25,09,30,00,0.52265
2020,09,25,10,00,00,0.4088
2020,09,25,10,30,00,0.47035
2020,09,25,11,00,00,0.51915
2020,09,25,11,30,00,0.58671
2020,09,25,12,00,00,0.51199
2020,09,25,12,30,00,0.55378
2020,09,25,13,00,00,0.45036
2020,09,25,13,30,00,0.58983
2020,09,25,14,00,00,0.39215
2020,09,25,14,30,00,0.41692
2020,09,25,15,00,00,0.37559
2020,09,25,15,30,00,0.12917
2020,09,25,16,00,00,0.13235
2020,09,25,16,30,00,0.18509
2020,09,25,17,00,00,0.059
2020,09,25,17,30,00,0.06746
2020,09,25,18,00,00,0.06741
2020,09,25,18,30,00,0.1687
2020,09,25,19,00,00,0.14019
2020,09,25,19,30,00,0.25567
2020,09,25,20,00,00,0.21906
2020,09,25,20,30,00,0.20189
2020,09,25,21,00,00,0.26548
2020,09,25,21,30,00,0.31483
2020,09,25,22,00,00,0.3195
2020,09,25,22,30,00,0.44921
2020,09,25,23,00,00,0.48419
2020,09,25,23,30,00,0.44941
2020,09,26,00,00,00,0.52618
2020,09,26,00,30,00,0.4815
2020,09,26,01,00,00,0.47794
2020,09,26,01,30,00,0.41776
2020,09,26,02,00,00,0.48774
2020,09,26,02,30,00,0.25972
2020,09,26,03,00,00,0.38373
2020,09,26,03,30,00,0.39618
2020,09,26,04,00,00,0.43756
2020,09,26,04,30,00,0.41682
2020,09,26,05,00,00,0.40811
2020,09,26,05,30,00,0.45594
2020,09,26,06,00,00,0.55042
2020,09,26,06,30,00,0.47442
2020,09,26,07,00,00,0.44028
2020,09,26,07,30,00,0.55816
2020,09,26,08,00,00,0.57905
2020,09,26,08,30,00,0.70044
2020,09,26,09,00,00,0.64458
2020,09,26,09,30,00,0.74494
2020,09,26,10,00,00,0.8001
2020,09,26,10,30,00,0.71644
2020,09,26,11,00,00,0.6796
2020,09,26,11,30,00,0.7568
2020,09,26,12,00,00,0.65523
2020,09,26,12,30,00,0.71617
2020,09,26,13,00,00,0.70451
2020,09,26,13,30,00,0.60036
2020,09,26,14,00,00,0.73901
2020,09,26,14,30,00,0.71938
2020,09,26,15,00,00,0.76246
2020,09,26,15,30,00,0.5424
2020,09,26,16,00,00,0.53328
2020,09,26,16,30,00,0.50726
2020,09,26,17,00,00,0.41607
2020,09,26,17,30,00,0.52608
2020,09,26,18,00,00,0.39087
2020,09,26,18,30,00,0.34025
2020,09,26,19,00,00,0.39781
2020,09,26,19,30,00,0.43374
2020,09,26,20,00,00,0.38488
2020,09,26,20,30,00,0.32106
2020,09,26,21,00,00,0.34165
2020,09,26,21,30,00,0.24409
2020,09,26,22,00,00,0.29203
2020,09,26,22,30,00,0.3219
2020,09,26,23,00,00,0.32846
2020,09,26,23,30,00,0.28994
2020,09,27,00,00,00,0.29557
2020,09,27,00,30,00,0.22886
2020,09,27,01,00,00,0.23723
2020,09,27,01,30,00,0.18184
2020,09,27,02,00,00,0.16138
2020,09,27,02,30,00,0.23319
2020,09,27,03,00,00,0.29819
2020,09,27,03,30,00,0.28388
2020,09,27,04,00,00,0.33626
2020,09,27,04,30,00,0.28959
2020,09,27,05,00,00,0.28958
2020,09,27,05,30,00,0.33622
2020,09,27,06,00,00,0.35607
2020,09,27,06,30,00,0.39783
2020,09,27,07,00,00,0.37502
2020,09,27,07,30,00,0.40837
2020,09,27,08,00,00,0.49077
2020,09,27,08,30,00,0.52643
2020,09,27,09,00,00,0.58958
2020,09,27,09,30,00,0.45503
2020,09,27,10,00,00,0.60757
2020,09,27,10,30,00,0.58132
2020,09,27,11,00,00,0.6265
2020,09,27,11,30,00,0.65007
2020,09,27,12,00,00,0.65749
2020,09,27,12,30,00,0.66347
2020,09,27,13,00,00,0.69618
2020,09,27,13,30,00,0.68488
2020,09,27,14,00,00,0.64359
2020,09,27,14,30,00,0.45632
2020,09,27,15,00,00,0.46877
2020,09,27,15,30,00,0.47858
2020,09,27,16,00,00,0.35499
2020,09,27,16,30,00,0.28821
2020,09,27,17,00,00,0.21648
2020,09,27,17,30,00,0.27542
2020,09,27,18,00,00,0.27326
2020,09,27,18,30,00,0.34674
2020,09,27,19,00,00,0.32066
2020,09,27,19,30,00,0.41161
2020,09,27,20,00,00,0.41543
2020,09,27,20,30,00,0.32619
2020,09,27,21,00,00,0.25925
2020,09,27,21,30,00,0.22087
2020,09,27,22,00,00,0.41751
2020,09,27,22,30,00,0.47131
2020,09,27,23,00,00,0.4432
2020,09,27,23,30,00,0.33502
2020,09,28,00,00,00,0.33138
2020,09,28,00,30,00,0.3629
2020,09,28,01,00,00,0.34675
2020,09,28,01,30,00,0.29928
2020,09,28,02,00,00,0.20776
2020,09,28,02,30,00,0.31373
2020,09,28,03,00,00,0.27206
2020,09,28,03,30,00,0.2871
2020,09,28,04,00,00,0.35343
2020,09,28,04,30,00,0.38627
2020,09,28,05,00,00,0.334
2020,09,28,05,30,00,0.28489
2020,09,28,06,00,00,0.31305
2020,09,28,06,30,00,0.34203
2020,09,28,07,00,00,0.31068
2020,09,28,07,30,00,0.39267
2020,09,28,08,00,00,0.39129
2020,09,28,08,30,00,0.39887
2020,09,28,09,00,00,0.52741
2020,09,28,09,30,00,0.5059
2020,09,28,10,00,00,0.61639
2020,09,28,10,30,00,0.65225
2020,09,28,11,00,00,0.54284
2020,09,28,11,30,00,0.5933
2020,09,28,12,00,00,0.74958
2020,09,28,12,30,00,0.64523
2020,09,28,13,00,00,0.69755
2020,09,28,13,30,00,0.60688
2020,09,28,14,00,00,0.58397
2020,09,28,14,30,00,0.55731
2020,09,28,15,00,00,0.54528
2020,09,28,15,30,00,0.5134
2020,09,28,16,00,00,0.46564
2020,09,28,16,30,00,0.31229
2020,09,28,17,00,00,0.21061
2020,09,28,17,30,00,0.25554
2020,09,28,18,00,00,0.19972
2020,09,28,18,30,00,0.26502
2020,09,28,19,00,00,0.231
2020,09,28,19,30,00,0.20807
2020,09,28,20,00,00,0.20081
2020,09,28,20,30,00,0.24027
2020,09,28,21,00,00,0.24424
2020,09,28,21,30,00,0.28743
2020,09,28,22,00,00,0.28604
2020,09,28,22,30,00,0.24222
2020,09,28,23,00,00,0.23365
2020,09,28,23,30,00,0.23821
2020,09,29,00,00,00,0.25366
2020,09,29,00,30,00,0.27291
2020,09,29,01,00,00,0.26759
2020,09,29,01,30,00,0.22473
2020,09,29,02,00,00,0.2611
2020,09,29,02,30,00,0.29906
2020,09,29,03,00,00,0.31143
2020,09,29,03,30,00,0.25388
2020,09,29,04,00,00,0.2578
2020,09,29,04,30,00,0.26988
2020,09,29,05,00,00,0.2782
2020,09,29,05,30,00,0.282
2020,09,29,06,00,00,0.32078
2020,09,29,06,30,00,0.17881
2020,09,29,07,00,00,0.17259
2020,09,29,07,30,00,0.26068
2020,09,29,08,00,00,0.39089
2020,09,29,08,30,00,0.41117
2020,09,29,09,00,00,0.37181
2020,09,29,09,30,00,0.47437
2020,09,29,10,00,00,0.52967
2020,09,29,10,30,00,0.4873
2020,09,29,11,00,00,0.42846
2020,09,29,11,30,00,0.37608
2020,09,29,12,00,00,0.33625
2020,09,29,12,30,00,0.36551
2020,09,29,13,00,00,0.4102
2020,09,29,13,30,00,0.43894
2020,09,29,14,00,00,0.45268
2020,09,29,14,30,00,0.35175
2020,09,29,15,00,00,0.39258
2020,09,29,15,30,00,0.32136
2020,09,29,16,00,00,0.42236
2020,09,29,16,30,00,0.36192
2020,09,29,17,00,00,0.33953
2020,09,29,17,30,00,0.35001
2020,09,29,18,00,00,0.26912
2020,09,29,18,30,00,0.29535
2020,09,29,19,00,00,0.3411
2020,09,29,19,30,00,0.33522
2020,09,29,20,00,00,0.31979
2020,09,29,20,30,00,0.2892
2020,09,29,21,00,00,0.37119
2020,09,29,21,30,00,0.35891
2020,09,29,22,00,00,0.39509
2020,09,29,22,30,00,0.36992
2020,09,29,23,00,00,0.37211
2020,09,29,23,30,00,0.39468
2020,09,30,00,00,00,0.34496
2020,09,30,00,30,00,0.39637
2020,09,30,01,00,00,0.36323
2020,09,30,01,30,00,0.31175
2020,09,30,02,00,00,0.39343
2020,09,30,02,30,00,0.39353
2020,09,30,03,00,00,0.35859
2020,09,30,03,30,00,0.40236
2020,09,30,04,00,00,0.36101
2020,09,30,04,30,00,0.4223
2020,09,30,05,00,00,0.32768
2020,09,30,05,30,00,0.38295
2020,09,30,06,00,00,0.42606
2020,09,30,06,30,00,0.37128
2020,09,30,07,00,00,0.40341
2020,09,30,07,30,00,0.45894
2020,09,30,08,00,00,0.42911
2020,09,30,08,30,00,0.38208
2020,09,30,09,00,00,0.35641
2020,09,30,09,30,00,0.32579
2020,09,30,10,00,00,0.45924
2020,09,30,10,30,00,0.51403
2020,09,30,11,00,00,0.34972
2020,09,30,11,30,00,0.3534
2020,09,30,12,00,00,0.33807
2020,09,30,12,30,00,0.3356
2020,09,30,13,00,00,0.39516
2020,09,30,13,30,00,0.55537
2020,09,30,14,00,00,0.381
2020,09,30,14,30,00,0.24515
2020,09,30,15,00,00,0.23315
2020,09,30,15,30,00,0.17348
2020,09,30,16,00,00,0.29268
2020,09,30,16,30,00,0.27049
2020,09,30,17,00,00,0.15625
2020,09,30,17,30,00,0.12899
2020,09,30,18,00,00,0.18543
2020,09,30,18,30,00,0.20268
2020,09,30,19,00,00,0.27294
2020,09,30,19,30,00,0.30054
2020,09,30,20,00,00,0.32253
2020,09,30,20,30,00,0.16593
2020,09,30,21,00,00,0.15825
2020,09,30,21,30,00,0.18931
2020,09,30,22,00,00,0.29561
2020,09,30,22,30,00,0.18603
2020,09,30,23,00,00,0.19804
2020,09,30,23,30,00,0.14972
2020,10,01,00,00,00,0.12016
2020,10,01,00,30,00,0.04811
2020,10,01,01,00,00,0.03114
2020,10,01,01,30,00,NaN
2020,10,01,02,00,00,0.08597
2020,10,01,02,30,00,0.15051
2020,10,01,03,00,00,0.17372
2020,10,01,03,30,00,0.25898
2020,10,01,04,00,00,0.23164
2020,10,01,04,30,00,0.18521
2020,10,01,05,00,00,0.27301
2020,10,01,05,30,00,0.28749
2020,10,01,06,00,00,0.27208
2020,10,01,06,30,00,0.26924
2020,10,01,07,00,00,0.25196
2020,10,01,07,30,00,0.28998
2020,10,01,08,00,00,0.32731
2020,10,01,08,30,00,0.42852
2020,10,01,09,00,00,0.42844
2020,10,01,09,30,00,0.50197
2020,10,01,10,00,00,0.62946
2020,10,01,10,30,00,0.61045
2020,10,01,11,00,00,0.68256
2020,10,01,11,30,00,0.56766
2020,10,01,12,00,00,0.6623
2020,10,01,12,30,00,0.60827
2020,10,01,13,00,00,0.48368
2020,10,01,13,30,00,0.56735
2020,10,01,14,00,00,0.71914
2020,10,01,14,30,00,0.63508
2020,10,01,15,00,00,0.58066
2020,10,01,15,30,00,0.51672
2020,10,01,16,00,00,0.6116
2020,10,01,16,30,00,0.3948
2020,10,01,17,00,00,0.31316
2020,10,01,17,30,00,0.33411
2020,10,01,18,00,00,0.34661
2020,10,01,18,30,00,0.42935
2020,10,01,19,00,00,0.42031
2020,10,01,19,30,00,0.37647
2020,10,01,20,00,00,0.39911
2020,10,01,20,30,00,0.48159
2020,10,01,21,00,00,0.47416
2020,10,01,21,30,00,0.42008
2020,10,01,22,00,00,0.34478
2020,10,01,22,30,00,0.3595
2020,10,01,23,00,00,0.38553
2020,10,01,23,30,00,0.47809
2020,10,02,00,00,00,0.47743
2020,10,02,00,30,00,0.43998
2020,10,02,01,00,00,0.40912
2020,10,02,01,30,00,0.35133
2020,10,02,02,00,00,0.35508
2020,10,02,02,30,00,0.40262
2020,10,02,03,00,00,0.33881
2020,10,02,03,30,00,0.32758
2020,10,02,04,00,00,0.37014
2020,10,02,04,30,00,0.3858
2020,10,02,05,00,00,0.3654
2020,10,02,05,30,00,0.39551
2020,10,02,06,00,00,0.43808
2020,10,02,06,30,00,0.43346
2020,10,02,07,00,00,0.41434
2020,10,02,07,30,00,0.46374
2020,10,02,08,00,00,0.50192
2020,10,02,08,30,00,0.49287
2020,10,02,09,00,00,0.53962
2020,10,02,09,30,00,0.50351
2020,10,02,10,00,00,0.5602
2020,10,02,10,30,00,0.5379
2020,10,02,11,00,00,0.68175
2020,10,02,11,30,00,0.58652
2020,10,02,12,00,00,0.63454
2020,10,02,12,30,00,0.68765
2020,10,02,13,00,00,0.64473
2020,10,02,13,30,00,0.67003
2020,10,02,14,00,00,0.54199
2020,10,02,14,30,00,0.58832
2020,10,02,15,00,00,0.56169
2020,10,02,15,30,00,0.57125
2020,10,02,16,00,00,0.46291
2020,10,02,16,30,00,0.48115
2020,10,02,17,00,00,0.36519
2020,10,02,17,30,00,0.37359
2020,10,02,18,00,00,0.36815
2020,10,02,18,30,00,0.35982
2020,10,02,19,00,00,0.40978
2020,10,02,19,30,00,0.35267
2020,10,02,20,00,00,0.37389
2020,10,02,20,30,00,0.33063
2020,10,02,21,00,00,0.30256
2020,10,02,21,30,00,0.29939
2020,10,02,22,00,00,0.33644
2020,10,02,22,30,00,0.3595
2020,10,02,23,00,00,0.41302
2020,10,02,23,30,00,0.40618
2020,10,03,00,00,00,0.38366
2020,10,03,00,30,00,0.39439
2020,10,03,01,00,00,0.3687
2020,10,03,01,30,00,0.34742
