Year,Month,Day,Hour,Minute,Second,HYY_META.tsoil_A
2020,09,15,13,30,00,10.161
2020,09,15,14,00,00,10.2285
2020,09,15,14,30,00,10.316
2020,09,15,15,00,00,10.38
2020,09,15,15,30,00,10.4625
2020,09,15,16,00,00,10.5165
2020,09,15,16,30,00,10.5675
2020,09,15,17,00,00,10.612
2020,09,15,17,30,00,10.6475
2020,09,15,18,00,00,10.695
2020,09,15,18,30,00,10.7375
2020,09,15,19,00,00,10.75
2020,09,15,19,30,00,10.7465
2020,09,15,20,00,00,10.729
2020,09,15,20,30,00,10.704
2020,09,15,21,00,00,10.671
2020,09,15,21,30,00,10.635
2020,09,15,22,00,00,10.604
2020,09,15,22,30,00,10.5645
2020,09,15,23,00,00,10.5325
2020,09,15,23,30,00,10.501
2020,09,16,00,00,00,10.4725
2020,09,16,00,30,00,10.4535
2020,09,16,01,00,00,10.4275
2020,09,16,01,30,00,10.414
2020,09,16,02,00,00,10.401
2020,09,16,02,30,00,10.394
2020,09,16,03,00,00,10.3935
2020,09,16,03,30,00,10.3885
2020,09,16,04,00,00,10.3775
2020,09,16,04,30,00,10.3675
2020,09,16,05,00,00,10.363
2020,09,16,05,30,00,10.35
2020,09,16,06,00,00,10.339
2020,09,16,06,30,00,10.331
2020,09,16,07,00,00,10.326
2020,09,16,07,30,00,10.3175
2020,09,16,08,00,00,10.3115
2020,09,16,08,30,00,10.303
2020,09,16,09,00,00,10.3
2020,09,16,09,30,00,10.3015
2020,09,16,10,00,00,10.311
2020,09,16,10,30,00,10.331
2020,09,16,11,00,00,10.3485
2020,09,16,11,30,00,10.3775
2020,09,16,12,00,00,10.406
2020,09,16,12,30,00,10.4425
2020,09,16,13,00,00,10.48
2020,09,16,13,30,00,10.5305
2020,09,16,14,00,00,10.5815
2020,09,16,14,30,00,10.6325
2020,09,16,15,00,00,10.6845
2020,09,16,15,30,00,10.7365
2020,09,16,16,00,00,10.79
2020,09,16,16,30,00,10.8435
2020,09,16,17,00,00,10.901
2020,09,16,17,30,00,10.9525
2020,09,16,18,00,00,11.0055
2020,09,16,18,30,00,11.05
2020,09,16,19,00,00,11.0865
2020,09,16,19,30,00,11.1225
2020,09,16,20,00,00,11.137
2020,09,16,20,30,00,11.1465
2020,09,16,21,00,00,11.1365
2020,09,16,21,30,00,11.1085
2020,09,16,22,00,00,11.083
2020,09,16,22,30,00,11.041
2020,09,16,23,00,00,11
2020,09,16,23,30,00,10.949
2020,09,17,00,00,00,10.8915
2020,09,17,00,30,00,10.839
2020,09,17,01,00,00,10.784
2020,09,17,01,30,00,10.73
2020,09,17,02,00,00,10.676
2020,09,17,02,30,00,10.6175
2020,09,17,03,00,00,10.5755
2020,09,17,03,30,00,10.5185
2020,09,17,04,00,00,10.459
2020,09,17,04,30,00,10.3925
2020,09,17,05,00,00,10.319
2020,09,17,05,30,00,10.259
2020,09,17,06,00,00,10.204
2020,09,17,06,30,00,10.154
2020,09,17,07,00,00,10.0925
2020,09,17,07,30,00,10.0575
2020,09,17,08,00,00,10.014
2020,09,17,08,30,00,9.9725
2020,09,17,09,00,00,9.944
2020,09,17,09,30,00,9.906
2020,09,17,10,00,00,9.886
2020,09,17,10,30,00,9.8645
2020,09,17,11,00,00,9.8585
2020,09,17,11,30,00,9.8625
2020,09,17,12,00,00,9.8725
2020,09,17,12,30,00,9.874
2020,09,17,13,00,00,9.886
2020,09,17,13,30,00,9.866
2020,09,17,14,00,00,9.866
2020,09,17,14,30,00,9.8885
2020,09,17,15,00,00,9.898
2020,09,17,15,30,00,9.8985
2020,09,17,16,00,00,9.9015
2020,09,17,16,30,00,9.905
2020,09,17,17,00,00,9.92
2020,09,17,17,30,00,9.92
2020,09,17,18,00,00,9.9235
2020,09,17,18,30,00,9.91
2020,09,17,19,00,00,9.909
2020,09,17,19,30,00,9.8975
2020,09,17,20,00,00,9.887
2020,09,17,20,30,00,9.8665
2020,09,17,21,00,00,9.8325
2020,09,17,21,30,00,9.803
2020,09,17,22,00,00,9.7745
2020,09,17,22,30,00,9.7425
2020,09,17,23,00,00,9.716
2020,09,17,23,30,00,9.6865
2020,09,18,00,00,00,9.6425
2020,09,18,00,30,00,9.606
2020,09,18,01,00,00,9.586
2020,09,18,01,30,00,9.532
2020,09,18,02,00,00,9.4895
2020,09,18,02,30,00,9.455
2020,09,18,03,00,00,9.41
2020,09,18,03,30,00,9.3575
2020,09,18,04,00,00,9.309
2020,09,18,04,30,00,9.269
2020,09,18,05,00,00,9.218
2020,09,18,05,30,00,9.1575
2020,09,18,06,00,00,9.12
2020,09,18,06,30,00,9.0735
2020,09,18,07,00,00,9.035
2020,09,18,07,30,00,9.01
2020,09,18,08,00,00,8.985
2020,09,18,08,30,00,8.9545
2020,09,18,09,00,00,8.931
2020,09,18,09,30,00,8.919
2020,09,18,10,00,00,8.9
2020,09,18,10,30,00,8.912
2020,09,18,11,00,00,8.9575
2020,09,18,11,30,00,9.024
2020,09,18,12,00,00,9.0985
2020,09,18,12,30,00,9.1715
2020,09,18,13,00,00,9.2525
2020,09,18,13,30,00,9.34
2020,09,18,14,00,00,9.4265
2020,09,18,14,30,00,9.512
2020,09,18,15,00,00,9.592
2020,09,18,15,30,00,9.6675
2020,09,18,16,00,00,9.737
2020,09,18,16,30,00,9.8065
2020,09,18,17,00,00,9.878
2020,09,18,17,30,00,9.935
2020,09,18,18,00,00,9.9925
2020,09,18,18,30,00,10.028
2020,09,18,19,00,00,10.0675
2020,09,18,19,30,00,10.0915
2020,09,18,20,00,00,10.1
2020,09,18,20,30,00,10.0965
2020,09,18,21,00,00,10.095
2020,09,18,21,30,00,10.08
2020,09,18,22,00,00,10.0565
2020,09,18,22,30,00,10.038
2020,09,18,23,00,00,10.0115
2020,09,18,23,30,00,9.9835
2020,09,19,00,00,00,9.9475
2020,09,19,00,30,00,9.921
2020,09,19,01,00,00,9.891
2020,09,19,01,30,00,9.846
2020,09,19,02,00,00,9.8225
2020,09,19,02,30,00,9.7875
2020,09,19,03,00,00,9.75
2020,09,19,03,30,00,9.719
2020,09,19,04,00,00,9.674
2020,09,19,04,30,00,9.634
2020,09,19,05,00,00,9.601
2020,09,19,05,30,00,9.5675
2020,09,19,06,00,00,9.53
2020,09,19,06,30,00,9.48
2020,09,19,07,00,00,9.4325
2020,09,19,07,30,00,9.3975
2020,09,19,08,00,00,9.3525
2020,09,19,08,30,00,9.324
2020,09,19,09,00,00,9.292
2020,09,19,09,30,00,9.267
2020,09,19,10,00,00,9.26
2020,09,19,10,30,00,9.2825
2020,09,19,11,00,00,9.335
2020,09,19,11,30,00,9.386
2020,09,19,12,00,00,9.454
2020,09,19,12,30,00,9.5095
2020,09,19,13,00,00,9.5685
2020,09,19,13,30,00,9.639
2020,09,19,14,00,00,9.7
2020,09,19,14,30,00,9.7405
2020,09,19,15,00,00,9.789
2020,09,19,15,30,00,9.844
2020,09,19,16,00,00,9.898
2020,09,19,16,30,00,9.936
2020,09,19,17,00,00,9.9565
2020,09,19,17,30,00,9.964
2020,09,19,18,00,00,9.962
2020,09,19,18,30,00,9.949
2020,09,19,19,00,00,9.9375
2020,09,19,19,30,00,9.909
2020,09,19,20,00,00,9.879
2020,09,19,20,30,00,9.8375
2020,09,19,21,00,00,9.7955
2020,09,19,21,30,00,9.754
2020,09,19,22,00,00,9.7015
2020,09,19,22,30,00,9.6395
2020,09,19,23,00,00,9.5905
2020,09,19,23,30,00,9.5435
2020,09,20,00,00,00,9.4965
2020,09,20,00,30,00,9.4555
2020,09,20,01,00,00,9.4175
2020,09,20,01,30,00,9.389
2020,09,20,02,00,00,9.3325
2020,09,20,02,30,00,9.284
2020,09,20,03,00,00,9.234
2020,09,20,03,30,00,9.178
2020,09,20,04,00,00,9.136
2020,09,20,04,30,00,9.0925
2020,09,20,05,00,00,9.044
2020,09,20,05,30,00,9.0015
2020,09,20,06,00,00,8.968
2020,09,20,06,30,00,8.93
2020,09,20,07,00,00,8.9035
2020,09,20,07,30,00,8.845
2020,09,20,08,00,00,8.794
2020,09,20,08,30,00,8.7575
2020,09,20,09,00,00,8.7235
2020,09,20,09,30,00,8.711
2020,09,20,10,00,00,8.6985
2020,09,20,10,30,00,8.7275
2020,09,20,11,00,00,8.8065
2020,09,20,11,30,00,8.8895
2020,09,20,12,00,00,8.969
2020,09,20,12,30,00,9.0565
2020,09,20,13,00,00,9.14
2020,09,20,13,30,00,9.2175
2020,09,20,14,00,00,9.3115
2020,09,20,14,30,00,9.391
2020,09,20,15,00,00,9.475
2020,09,20,15,30,00,9.549
2020,09,20,16,00,00,9.62
2020,09,20,16,30,00,9.6785
2020,09,20,17,00,00,9.7325
2020,09,20,17,30,00,9.775
2020,09,20,18,00,00,9.808
2020,09,20,18,30,00,9.831
2020,09,20,19,00,00,9.86
2020,09,20,19,30,00,9.8785
2020,09,20,20,00,00,9.884
2020,09,20,20,30,00,9.8915
2020,09,20,21,00,00,9.89
2020,09,20,21,30,00,9.9
2020,09,20,22,00,00,9.9
2020,09,20,22,30,00,9.9125
2020,09,20,23,00,00,9.9125
2020,09,20,23,30,00,9.911
2020,09,21,00,00,00,9.9145
2020,09,21,00,30,00,9.915
2020,09,21,01,00,00,9.9065
2020,09,21,01,30,00,9.9075
2020,09,21,02,00,00,9.902
2020,09,21,02,30,00,9.884
2020,09,21,03,00,00,9.8595
2020,09,21,03,30,00,9.841
2020,09,21,04,00,00,9.8025
2020,09,21,04,30,00,9.759
2020,09,21,05,00,00,9.726
2020,09,21,05,30,00,9.6835
2020,09,21,06,00,00,9.634
2020,09,21,06,30,00,9.5835
2020,09,21,07,00,00,9.531
2020,09,21,07,30,00,9.47
2020,09,21,08,00,00,9.4055
2020,09,21,08,30,00,9.355
2020,09,21,09,00,00,9.336
2020,09,21,09,30,00,9.3115
2020,09,21,10,00,00,9.301
2020,09,21,10,30,00,9.3035
2020,09,21,11,00,00,9.34
2020,09,21,11,30,00,9.3985
2020,09,21,12,00,00,9.462
2020,09,21,12,30,00,9.5285
2020,09,21,13,00,00,9.5885
2020,09,21,13,30,00,9.644
2020,09,21,14,00,00,9.704
2020,09,21,14,30,00,9.761
2020,09,21,15,00,00,9.8215
2020,09,21,15,30,00,9.866
2020,09,21,16,00,00,9.923
2020,09,21,16,30,00,9.9565
2020,09,21,17,00,00,10.0005
2020,09,21,17,30,00,10.05
2020,09,21,18,00,00,10.08
2020,09,21,18,30,00,10.111
2020,09,21,19,00,00,10.139
2020,09,21,19,30,00,10.16
2020,09,21,20,00,00,10.1915
2020,09,21,20,30,00,10.219
2020,09,21,21,00,00,10.2385
2020,09,21,21,30,00,10.2575
2020,09,21,22,00,00,10.279
2020,09,21,22,30,00,10.295
2020,09,21,23,00,00,10.31
2020,09,21,23,30,00,10.319
2020,09,22,00,00,00,10.3265
2020,09,22,00,30,00,10.326
2020,09,22,01,00,00,10.345
2020,09,22,01,30,00,10.339
2020,09,22,02,00,00,10.3455
2020,09,22,02,30,00,10.35
2020,09,22,03,00,00,10.3575
2020,09,22,03,30,00,10.361
2020,09,22,04,00,00,10.3625
2020,09,22,04,30,00,10.3615
2020,09,22,05,00,00,10.352
2020,09,22,05,30,00,10.341
2020,09,22,06,00,00,10.3325
2020,09,22,06,30,00,10.3225
2020,09,22,07,00,00,10.315
2020,09,22,07,30,00,10.3125
2020,09,22,08,00,00,10.316
2020,09,22,08,30,00,10.3285
2020,09,22,09,00,00,10.3525
2020,09,22,09,30,00,10.3735
2020,09,22,10,00,00,10.3975
2020,09,22,10,30,00,10.429
2020,09,22,11,00,00,10.464
2020,09,22,11,30,00,10.5055
2020,09,22,12,00,00,10.545
2020,09,22,12,30,00,10.6015
2020,09,22,13,00,00,10.66
2020,09,22,13,30,00,10.72
2020,09,22,14,00,00,10.761
2020,09,22,14,30,00,10.784
2020,09,22,15,00,00,10.79
2020,09,22,15,30,00,10.8125
2020,09,22,16,00,00,10.838
2020,09,22,16,30,00,10.875
2020,09,22,17,00,00,10.899
2020,09,22,17,30,00,10.914
2020,09,22,18,00,00,10.933
2020,09,22,18,30,00,10.9395
2020,09,22,19,00,00,10.935
2020,09,22,19,30,00,10.9125
2020,09,22,20,00,00,10.893
2020,09,22,20,30,00,10.86
2020,09,22,21,00,00,10.8215
2020,09,22,21,30,00,10.791
2020,09,22,22,00,00,10.7565
2020,09,22,22,30,00,10.7195
2020,09,22,23,00,00,10.679
2020,09,22,23,30,00,10.645
2020,09,23,00,00,00,10.5965
2020,09,23,00,30,00,10.561
2020,09,23,01,00,00,10.539
2020,09,23,01,30,00,10.51
2020,09,23,02,00,00,10.4785
2020,09,23,02,30,00,10.4545
2020,09,23,03,00,00,10.436
2020,09,23,03,30,00,10.4215
2020,09,23,04,00,00,10.4125
2020,09,23,04,30,00,10.415
2020,09,23,05,00,00,10.409
2020,09,23,05,30,00,10.4065
2020,09,23,06,00,00,10.406
2020,09,23,06,30,00,10.3935
2020,09,23,07,00,00,10.38
2020,09,23,07,30,00,10.359
2020,09,23,08,00,00,10.345
2020,09,23,08,30,00,10.3435
2020,09,23,09,00,00,10.3375
2020,09,23,09,30,00,10.347
2020,09,23,10,00,00,10.3555
2020,09,23,10,30,00,10.376
2020,09,23,11,00,00,10.4095
2020,09,23,11,30,00,10.436
2020,09,23,12,00,00,10.4825
2020,09,23,12,30,00,10.526
2020,09,23,13,00,00,10.5975
2020,09,23,13,30,00,10.6715
2020,09,23,14,00,00,10.735
2020,09,23,14,30,00,10.8125
2020,09,23,15,00,00,10.89
2020,09,23,15,30,00,10.964
2020,09,23,16,00,00,11.016
2020,09,23,16,30,00,11.0695
2020,09,23,17,00,00,11.119
2020,09,23,17,30,00,11.162
2020,09,23,18,00,00,11.1875
2020,09,23,18,30,00,11.2035
2020,09,23,19,00,00,11.206
2020,09,23,19,30,00,11.192
2020,09,23,20,00,00,11.165
2020,09,23,20,30,00,11.144
2020,09,23,21,00,00,11.0965
2020,09,23,21,30,00,11.0475
2020,09,23,22,00,00,11.0015
2020,09,23,22,30,00,10.96
2020,09,23,23,00,00,10.9065
2020,09,23,23,30,00,10.8525
2020,09,24,00,00,00,10.8115
2020,09,24,00,30,00,10.76
2020,09,24,01,00,00,10.7175
2020,09,24,01,30,00,10.669
2020,09,24,02,00,00,10.625
2020,09,24,02,30,00,10.594
2020,09,24,03,00,00,10.574
2020,09,24,03,30,00,10.559
2020,09,24,04,00,00,10.565
2020,09,24,04,30,00,10.5685
2020,09,24,05,00,00,10.5835
2020,09,24,05,30,00,10.598
2020,09,24,06,00,00,10.6115
2020,09,24,06,30,00,10.6335
2020,09,24,07,00,00,10.6535
2020,09,24,07,30,00,10.676
2020,09,24,08,00,00,10.7015
2020,09,24,08,30,00,10.7215
2020,09,24,09,00,00,10.749
2020,09,24,09,30,00,10.776
2020,09,24,10,00,00,10.8175
2020,09,24,10,30,00,10.846
2020,09,24,11,00,00,10.877
2020,09,24,11,30,00,10.9175
2020,09,24,12,00,00,10.9785
2020,09,24,12,30,00,11.031
2020,09,24,13,00,00,11.086
2020,09,24,13,30,00,11.1515
2020,09,24,14,00,00,11.1965
2020,09,24,14,30,00,11.245
2020,09,24,15,00,00,11.3075
2020,09,24,15,30,00,11.3775
2020,09,24,16,00,00,11.444
2020,09,24,16,30,00,11.5
2020,09,24,17,00,00,11.5385
2020,09,24,17,30,00,11.596
2020,09,24,18,00,00,11.6165
2020,09,24,18,30,00,11.6325
2020,09,24,19,00,00,11.6425
2020,09,24,19,30,00,11.645
2020,09,24,20,00,00,11.651
2020,09,24,20,30,00,11.6525
2020,09,24,21,00,00,11.6575
2020,09,24,21,30,00,11.651
2020,09,24,22,00,00,11.639
2020,09,24,22,30,00,11.626
2020,09,24,23,00,00,11.6125
2020,09,24,23,30,00,11.5985
2020,09,25,00,00,00,11.5875
2020,09,25,00,30,00,11.5785
2020,09,25,01,00,00,11.574
2020,09,25,01,30,00,11.566
2020,09,25,02,00,00,11.56
2020,09,25,02,30,00,11.555
2020,09,25,03,00,00,11.5415
2020,09,25,03,30,00,11.55
2020,09,25,04,00,00,11.536
2020,09,25,04,30,00,11.5325
2020,09,25,05,00,00,11.52
2020,09,25,05,30,00,11.514
2020,09,25,06,00,00,11.508
2020,09,25,06,30,00,11.509
2020,09,25,07,00,00,11.5235
2020,09,25,07,30,00,11.5245
2020,09,25,08,00,00,11.5275
2020,09,25,08,30,00,11.5495
2020,09,25,09,00,00,11.5715
2020,09,25,09,30,00,11.587
2020,09,25,10,00,00,11.6185
2020,09,25,10,30,00,11.63
2020,09,25,11,00,00,11.6415
2020,09,25,11,30,00,11.6775
2020,09,25,12,00,00,11.716
2020,09,25,12,30,00,11.776
2020,09,25,13,00,00,11.81
2020,09,25,13,30,00,11.859
2020,09,25,14,00,00,11.911
2020,09,25,14,30,00,11.956
2020,09,25,15,00,00,11.994
2020,09,25,15,30,00,12.032
2020,09,25,16,00,00,12.0715
2020,09,25,16,30,00,12.086
2020,09,25,17,00,00,12.101
2020,09,25,17,30,00,12.1225
2020,09,25,18,00,00,12.1265
2020,09,25,18,30,00,12.115
2020,09,25,19,00,00,12.096
2020,09,25,19,30,00,12.0615
2020,09,25,20,00,00,12.015
2020,09,25,20,30,00,11.9665
2020,09,25,21,00,00,11.929
2020,09,25,21,30,00,11.8955
2020,09,25,22,00,00,11.8735
2020,09,25,22,30,00,11.8575
2020,09,25,23,00,00,11.8535
2020,09,25,23,30,00,11.851
2020,09,26,00,00,00,11.8525
2020,09,26,00,30,00,11.849
2020,09,26,01,00,00,11.844
2020,09,26,01,30,00,11.844
2020,09,26,02,00,00,11.844
2020,09,26,02,30,00,11.836
2020,09,26,03,00,00,11.805
2020,09,26,03,30,00,11.7765
2020,09,26,04,00,00,11.7515
2020,09,26,04,30,00,11.7275
2020,09,26,05,00,00,11.69
2020,09,26,05,30,00,11.6525
2020,09,26,06,00,00,11.614
2020,09,26,06,30,00,11.575
2020,09,26,07,00,00,11.5375
2020,09,26,07,30,00,11.5015
2020,09,26,08,00,00,11.4835
2020,09,26,08,30,00,11.472
2020,09,26,09,00,00,11.4515
2020,09,26,09,30,00,11.4505
2020,09,26,10,00,00,11.4625
2020,09,26,10,30,00,11.5085
2020,09,26,11,00,00,11.57
2020,09,26,11,30,00,11.624
2020,09,26,12,00,00,11.6875
2020,09,26,12,30,00,11.76
2020,09,26,13,00,00,11.819
2020,09,26,13,30,00,11.8825
2020,09,26,14,00,00,11.961
2020,09,26,14,30,00,12.0315
2020,09,26,15,00,00,12.1035
2020,09,26,15,30,00,12.1765
2020,09,26,16,00,00,12.2315
2020,09,26,16,30,00,12.279
2020,09,26,17,00,00,12.3275
2020,09,26,17,30,00,12.3765
2020,09,26,18,00,00,12.3875
2020,09,26,18,30,00,12.4085
2020,09,26,19,00,00,12.4025
2020,09,26,19,30,00,12.3925
2020,09,26,20,00,00,12.3765
2020,09,26,20,30,00,12.351
2020,09,26,21,00,00,12.3225
2020,09,26,21,30,00,12.289
2020,09,26,22,00,00,12.2565
2020,09,26,22,30,00,12.2095
2020,09,26,23,00,00,12.1685
2020,09,26,23,30,00,12.131
2020,09,27,00,00,00,12.091
2020,09,27,00,30,00,12.056
2020,09,27,01,00,00,12.0215
2020,09,27,01,30,00,11.978
2020,09,27,02,00,00,11.936
2020,09,27,02,30,00,11.9025
2020,09,27,03,00,00,11.8585
2020,09,27,03,30,00,11.8225
2020,09,27,04,00,00,11.774
2020,09,27,04,30,00,11.754
2020,09,27,05,00,00,11.7125
2020,09,27,05,30,00,11.679
2020,09,27,06,00,00,11.645
2020,09,27,06,30,00,11.61
2020,09,27,07,00,00,11.58
2020,09,27,07,30,00,11.535
2020,09,27,08,00,00,11.5
2020,09,27,08,30,00,11.465
2020,09,27,09,00,00,11.441
2020,09,27,09,30,00,11.43
2020,09,27,10,00,00,11.4265
2020,09,27,10,30,00,11.455
2020,09,27,11,00,00,11.5
2020,09,27,11,30,00,11.5635
2020,09,27,12,00,00,11.6335
2020,09,27,12,30,00,11.715
2020,09,27,13,00,00,11.8065
2020,09,27,13,30,00,11.874
2020,09,27,14,00,00,11.9635
2020,09,27,14,30,00,12.0415
2020,09,27,15,00,00,12.1215
2020,09,27,15,30,00,12.187
2020,09,27,16,00,00,12.2385
2020,09,27,16,30,00,12.29
2020,09,27,17,00,00,12.3235
2020,09,27,17,30,00,12.3665
2020,09,27,18,00,00,12.3815
2020,09,27,18,30,00,12.3875
2020,09,27,19,00,00,12.3735
2020,09,27,19,30,00,12.3585
2020,09,27,20,00,00,12.3275
2020,09,27,20,30,00,12.296
2020,09,27,21,00,00,12.256
2020,09,27,21,30,00,12.226
2020,09,27,22,00,00,12.1865
2020,09,27,22,30,00,12.1415
2020,09,27,23,00,00,12.095
2020,09,27,23,30,00,12.0515
2020,09,28,00,00,00,12.0225
2020,09,28,00,30,00,11.9835
2020,09,28,01,00,00,11.944
2020,09,28,01,30,00,11.909
2020,09,28,02,00,00,11.8675
2020,09,28,02,30,00,11.8095
2020,09,28,03,00,00,11.7625
2020,09,28,03,30,00,11.714
2020,09,28,04,00,00,11.675
2020,09,28,04,30,00,11.6275
2020,09,28,05,00,00,11.5765
2020,09,28,05,30,00,11.5265
2020,09,28,06,00,00,11.484
2020,09,28,06,30,00,11.4375
2020,09,28,07,00,00,11.3945
2020,09,28,07,30,00,11.351
2020,09,28,08,00,00,11.3035
2020,09,28,08,30,00,11.251
2020,09,28,09,00,00,11.214
2020,09,28,09,30,00,11.188
2020,09,28,10,00,00,11.1575
2020,09,28,10,30,00,11.172
2020,09,28,11,00,00,11.206
2020,09,28,11,30,00,11.249
2020,09,28,12,00,00,11.294
2020,09,28,12,30,00,11.356
2020,09,28,13,00,00,11.41
2020,09,28,13,30,00,11.4735
2020,09,28,14,00,00,11.536
2020,09,28,14,30,00,11.5865
2020,09,28,15,00,00,11.639
2020,09,28,15,30,00,11.689
2020,09,28,16,00,00,11.709
2020,09,28,16,30,00,11.745
2020,09,28,17,00,00,11.7635
2020,09,28,17,30,00,11.7785
2020,09,28,18,00,00,11.799
2020,09,28,18,30,00,11.795
2020,09,28,19,00,00,11.7685
2020,09,28,19,30,00,11.7365
2020,09,28,20,00,00,11.7085
2020,09,28,20,30,00,11.67
2020,09,28,21,00,00,11.626
2020,09,28,21,30,00,11.5735
2020,09,28,22,00,00,11.5265
2020,09,28,22,30,00,11.4875
2020,09,28,23,00,00,11.4475
2020,09,28,23,30,00,11.4215
2020,09,29,00,00,00,11.405
2020,09,29,00,30,00,11.389
2020,09,29,01,00,00,11.38
2020,09,29,01,30,00,11.3765
2020,09,29,02,00,00,11.369
2020,09,29,02,30,00,11.3575
2020,09,29,03,00,00,11.3425
2020,09,29,03,30,00,11.3025
2020,09,29,04,00,00,11.269
2020,09,29,04,30,00,11.23
2020,09,29,05,00,00,11.2
2020,09,29,05,30,00,11.1685
2020,09,29,06,00,00,11.139
2020,09,29,06,30,00,11.116
2020,09,29,07,00,00,11.0915
2020,09,29,07,30,00,11.071
2020,09,29,08,00,00,11.062
2020,09,29,08,30,00,11.0515
2020,09,29,09,00,00,11.0585
2020,09,29,09,30,00,11.071
2020,09,29,10,00,00,11.0835
2020,09,29,10,30,00,11.115
2020,09,29,11,00,00,11.1485
2020,09,29,11,30,00,11.1925
2020,09,29,12,00,00,11.235
2020,09,29,12,30,00,11.276
2020,09,29,13,00,00,11.3235
2020,09,29,13,30,00,11.369
2020,09,29,14,00,00,11.399
2020,09,29,14,30,00,11.4335
2020,09,29,15,00,00,11.464
2020,09,29,15,30,00,11.4935
2020,09,29,16,00,00,11.514
2020,09,29,16,30,00,11.527
2020,09,29,17,00,00,11.55
2020,09,29,17,30,00,11.556
2020,09,29,18,00,00,11.565
2020,09,29,18,30,00,11.5665
2020,09,29,19,00,00,11.5615
2020,09,29,19,30,00,11.559
2020,09,29,20,00,00,11.551
2020,09,29,20,30,00,11.541
2020,09,29,21,00,00,11.5415
2020,09,29,21,30,00,11.523
2020,09,29,22,00,00,11.525
2020,09,29,22,30,00,11.5175
2020,09,29,23,00,00,11.511
2020,09,29,23,30,00,11.5025
2020,09,30,00,00,00,11.4915
2020,09,30,00,30,00,11.4875
2020,09,30,01,00,00,11.484
2020,09,30,01,30,00,11.48
2020,09,30,02,00,00,11.4725
2020,09,30,02,30,00,11.4685
2020,09,30,03,00,00,11.4625
2020,09,30,03,30,00,11.449
2020,09,30,04,00,00,11.4515
2020,09,30,04,30,00,11.442
2020,09,30,05,00,00,11.446
2020,09,30,05,30,00,11.435
2020,09,30,06,00,00,11.424
2020,09,30,06,30,00,11.4225
2020,09,30,07,00,00,11.416
2020,09,30,07,30,00,11.409
2020,09,30,08,00,00,11.3955
2020,09,30,08,30,00,11.3985
2020,09,30,09,00,00,11.386
2020,09,30,09,30,00,11.3875
2020,09,30,10,00,00,11.39
2020,09,30,10,30,00,11.394
2020,09,30,11,00,00,11.4
2020,09,30,11,30,00,11.4225
2020,09,30,12,00,00,11.45
2020,09,30,12,30,00,11.481
2020,09,30,13,00,00,11.5205
2020,09,30,13,30,00,11.559
2020,09,30,14,00,00,11.609
2020,09,30,14,30,00,11.654
2020,09,30,15,00,00,11.699
2020,09,30,15,30,00,11.7325
2020,09,30,16,00,00,11.757
2020,09,30,16,30,00,11.7835
2020,09,30,17,00,00,11.7985
2020,09,30,17,30,00,11.805
2020,09,30,18,00,00,11.8125
2020,09,30,18,30,00,11.797
2020,09,30,19,00,00,11.7835
2020,09,30,19,30,00,11.751
2020,09,30,20,00,00,11.7225
2020,09,30,20,30,00,11.699
2020,09,30,21,00,00,11.664
2020,09,30,21,30,00,11.6355
2020,09,30,22,00,00,11.6025
2020,09,30,22,30,00,11.5625
2020,09,30,23,00,00,11.5315
2020,09,30,23,30,00,11.494
2020,10,01,00,00,00,11.4665
2020,10,01,00,30,00,11.44
2020,10,01,01,00,00,11.4
2020,10,01,01,30,00,11.376
2020,10,01,02,00,00,11.33
2020,10,01,02,30,00,11.294
2020,10,01,03,00,00,11.261
2020,10,01,03,30,00,11.229
2020,10,01,04,00,00,11.205
2020,10,01,04,30,00,11.1725
2020,10,01,05,00,00,11.1615
2020,10,01,05,30,00,11.135
2020,10,01,06,00,00,11.1095
2020,10,01,06,30,00,11.0865
2020,10,01,07,00,00,11.0635
2020,10,01,07,30,00,11.0385
2020,10,01,08,00,00,11.0265
2020,10,01,08,30,00,11.0065
2020,10,01,09,00,00,10.9885
2020,10,01,09,30,00,10.979
2020,10,01,10,00,00,10.957
2020,10,01,10,30,00,10.969
2020,10,01,11,00,00,11.0025
2020,10,01,11,30,00,11.05
2020,10,01,12,00,00,11.0915
2020,10,01,12,30,00,11.135
2020,10,01,13,00,00,11.1765
2020,10,01,13,30,00,11.2225
2020,10,01,14,00,00,11.251
2020,10,01,14,30,00,11.2785
2020,10,01,15,00,00,11.32
2020,10,01,15,30,00,11.3525
2020,10,01,16,00,00,11.3805
2020,10,01,16,30,00,11.406
2020,10,01,17,00,00,11.4175
2020,10,01,17,30,00,11.4275
2020,10,01,18,00,00,11.4325
2020,10,01,18,30,00,11.419
2020,10,01,19,00,00,11.406
2020,10,01,19,30,00,11.371
2020,10,01,20,00,00,11.34
2020,10,01,20,30,00,11.299
2020,10,01,21,00,00,11.264
2020,10,01,21,30,00,11.2335
2020,10,01,22,00,00,11.198
2020,10,01,22,30,00,11.1685
2020,10,01,23,00,00,11.13
2020,10,01,23,30,00,11.0875
2020,10,02,00,00,00,11.0435
2020,10,02,00,30,00,11.0095
2020,10,02,01,00,00,10.965
2020,10,02,01,30,00,10.9185
2020,10,02,02,00,00,10.883
2020,10,02,02,30,00,10.845
2020,10,02,03,00,00,10.7925
2020,10,02,03,30,00,10.7635
2020,10,02,04,00,00,10.731
2020,10,02,04,30,00,10.7
