Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2020,07,24,17,00,00,95.17264
2020,07,24,17,30,00,94.40089
2020,07,24,18,00,00,94.361
2020,07,24,18,30,00,93.80969
2020,07,24,19,00,00,92.63575
2020,07,24,19,30,00,92.65056
2020,07,24,20,00,00,91.97494
2020,07,24,20,30,00,92.06795
2020,07,24,21,00,00,92.19997
2020,07,24,21,30,00,92.57497
2020,07,24,22,00,00,92.16103
2020,07,24,22,30,00,92.65664
2020,07,24,23,00,00,93.02858
2020,07,24,23,30,00,93.80494
2020,07,25,00,00,00,93.23011
2020,07,25,00,30,00,93.77778
2020,07,25,01,00,00,94.48144
2020,07,25,01,30,00,94.85242
2020,07,25,02,00,00,95.35786
2020,07,25,02,30,00,95.86042
2020,07,25,03,00,00,96.19744
2020,07,25,03,30,00,94.89406
2020,07,25,04,00,00,96.52767
2020,07,25,04,30,00,97.32664
2020,07,25,05,00,00,97.25703
2020,07,25,05,30,00,96.55236
2020,07,25,06,00,00,96.17847
2020,07,25,06,30,00,94.92842
2020,07,25,07,00,00,94.184
2020,07,25,07,30,00,92.38703
2020,07,25,08,00,00,88.96164
2020,07,25,08,30,00,84.55486
2020,07,25,09,00,00,82.30263
2020,07,25,09,30,00,80.99172
2020,07,25,10,00,00,78.25912
2020,07,25,10,30,00,74.45269
2020,07,25,11,00,00,79.60142
2020,07,25,11,30,00,84.87288
2020,07,25,12,00,00,84.59816
2020,07,25,12,30,00,78.29832
2020,07,25,13,00,00,69.94886
2020,07,25,13,30,00,69.02552
2020,07,25,14,00,00,71.3781
2020,07,25,14,30,00,73.89578
2020,07,25,15,00,00,70.71271
2020,07,25,15,30,00,65.33753
2020,07,25,16,00,00,65.58035
2020,07,25,16,30,00,59.64438
2020,07,25,17,00,00,59.31717
2020,07,25,17,30,00,59.49729
2020,07,25,18,00,00,66.4315
2020,07,25,18,30,00,70.81442
2020,07,25,19,00,00,70.55625
2020,07,25,19,30,00,74.51478
2020,07,25,20,00,00,79.06608
2020,07,25,20,30,00,79.52264
2020,07,25,21,00,00,80.61428
2020,07,25,21,30,00,83.13058
2020,07,25,22,00,00,85.34025
2020,07,25,22,30,00,87.23533
2020,07,25,23,00,00,89.6185
2020,07,25,23,30,00,90.41117
2020,07,26,00,00,00,90.34739
2020,07,26,00,30,00,90.10094
2020,07,26,01,00,00,91.99231
2020,07,26,01,30,00,94.16775
2020,07,26,02,00,00,94.43797
2020,07,26,02,30,00,95.23775
2020,07,26,03,00,00,95.70508
2020,07,26,03,30,00,95.74011
2020,07,26,04,00,00,96.81703
2020,07,26,04,30,00,94.93756
2020,07,26,05,00,00,95.02975
2020,07,26,05,30,00,97.07989
2020,07,26,06,00,00,95.08797
2020,07,26,06,30,00,91.50033
2020,07,26,07,00,00,88.27178
2020,07,26,07,30,00,82.66408
2020,07,26,08,00,00,75.86431
2020,07,26,08,30,00,71.61019
2020,07,26,09,00,00,70.06601
2020,07,26,09,30,00,69.85544
2020,07,26,10,00,00,67.97517
2020,07,26,10,30,00,65.71494
2020,07,26,11,00,00,63.90214
2020,07,26,11,30,00,62.80831
2020,07,26,12,00,00,61.85016
2020,07,26,12,30,00,59.47453
2020,07,26,13,00,00,60.44543
2020,07,26,13,30,00,55.21578
2020,07,26,14,00,00,50.45953
2020,07,26,14,30,00,56.03019
2020,07,26,15,00,00,58.58603
2020,07,26,15,30,00,54.42142
2020,07,26,16,00,00,32.26504
2020,07,26,16,30,00,32.92839
2020,07,26,17,00,00,35.73219
2020,07,26,17,30,00,38.33211
2020,07,26,18,00,00,39.52033
2020,07,26,18,30,00,40.87644
2020,07,26,19,00,00,43.04856
2020,07,26,19,30,00,45.53025
2020,07,26,20,00,00,47.2727
2020,07,26,20,30,00,48.99683
2020,07,26,21,00,00,50.50103
2020,07,26,21,30,00,51.96592
2020,07,26,22,00,00,54.65414
2020,07,26,22,30,00,58.85806
2020,07,26,23,00,00,62.41297
2020,07,26,23,30,00,63.50717
2020,07,27,00,00,00,64.65783
2020,07,27,00,30,00,66.32997
2020,07,27,01,00,00,71.73236
2020,07,27,01,30,00,72.36692
2020,07,27,02,00,00,74.57464
2020,07,27,02,30,00,72.57033
2020,07,27,03,00,00,73.13867
2020,07,27,03,30,00,72.40256
2020,07,27,04,00,00,72.44525
2020,07,27,04,30,00,73.55533
2020,07,27,05,00,00,70.197
2020,07,27,05,30,00,69.57942
2020,07,27,06,00,00,68.27258
2020,07,27,06,30,00,66.746
2020,07,27,07,00,00,62.13314
2020,07,27,07,30,00,61.45128
2020,07,27,08,00,00,58.33192
2020,07,27,08,30,00,55.66772
2020,07,27,09,00,00,53.31392
2020,07,27,09,30,00,50.1855
2020,07,27,10,00,00,45.95875
2020,07,27,10,30,00,43.79711
2020,07,27,11,00,00,44.18039
2020,07,27,11,30,00,44.04839
2020,07,27,12,00,00,42.10833
2020,07,27,12,30,00,41.79594
2020,07,27,13,00,00,41.42329
2020,07,27,13,30,00,41.2665
2020,07,27,14,00,00,42.03817
2020,07,27,14,30,00,41.59236
2020,07,27,15,00,00,42.29822
2020,07,27,15,30,00,44.43428
2020,07,27,16,00,00,44.95881
2020,07,27,16,30,00,45.04114
2020,07,27,17,00,00,46.12114
2020,07,27,17,30,00,45.97153
2020,07,27,18,00,00,47.61964
2020,07,27,18,30,00,49.34325
2020,07,27,19,00,00,50.84906
2020,07,27,19,30,00,51.64053
2020,07,27,20,00,00,52.82861
2020,07,27,20,30,00,54.91756
2020,07,27,21,00,00,56.95569
2020,07,27,21,30,00,58.40703
2020,07,27,22,00,00,59.21447
2020,07,27,22,30,00,60.37469
2020,07,27,23,00,00,62.94233
2020,07,27,23,30,00,68.42228
2020,07,28,00,00,00,76.635
2020,07,28,00,30,00,78.83069
2020,07,28,01,00,00,82.10086
2020,07,28,01,30,00,84.89917
2020,07,28,02,00,00,85.25531
2020,07,28,02,30,00,82.21783
2020,07,28,03,00,00,80.23439
2020,07,28,03,30,00,81.66819
2020,07,28,04,00,00,84.81092
2020,07,28,04,30,00,93.56897
2020,07,28,05,00,00,96.57631
2020,07,28,05,30,00,97.47647
2020,07,28,06,00,00,97.93092
2020,07,28,06,30,00,98.16975
2020,07,28,07,00,00,98.21333
2020,07,28,07,30,00,98.1768
2020,07,28,08,00,00,97.49039
2020,07,28,08,30,00,97.33081
2020,07,28,09,00,00,96.98675
2020,07,28,09,30,00,96.09458
2020,07,28,10,00,00,94.54267
2020,07,28,10,30,00,91.57139
2020,07,28,11,00,00,89.40242
2020,07,28,11,30,00,86.67256
2020,07,28,12,00,00,86.93181
2020,07,28,12,30,00,85.70455
2020,07,28,13,00,00,88.41925
2020,07,28,13,30,00,89.47836
2020,07,28,14,00,00,89.18928
2020,07,28,14,30,00,89.22675
2020,07,28,15,00,00,87.48908
2020,07,28,15,30,00,85.56292
2020,07,28,16,00,00,87.05881
2020,07,28,16,30,00,87.95233
2020,07,28,17,00,00,89.18908
2020,07,28,17,30,00,92.00986
2020,07,28,18,00,00,94.82989
2020,07,28,18,30,00,96.254
2020,07,28,19,00,00,96.85628
2020,07,28,19,30,00,97.32619
2020,07,28,20,00,00,97.82522
2020,07,28,20,30,00,98.20278
2020,07,28,21,00,00,98.05483
2020,07,28,21,30,00,97.39847
2020,07,28,22,00,00,97.41925
2020,07,28,22,30,00,97.77572
2020,07,28,23,00,00,98.28817
2020,07,28,23,30,00,98.50831
2020,07,29,00,00,00,98.56614
2020,07,29,00,30,00,98.49086
2020,07,29,01,00,00,98.22686
2020,07,29,01,30,00,98.06194
2020,07,29,02,00,00,98.06517
2020,07,29,02,30,00,98.1225
2020,07,29,03,00,00,98.38564
2020,07,29,03,30,00,98.60872
2020,07,29,04,00,00,98.54628
2020,07,29,04,30,00,98.18669
2020,07,29,05,00,00,97.64561
2020,07,29,05,30,00,94.22319
2020,07,29,06,00,00,95.5525
2020,07,29,06,30,00,94.72028
2020,07,29,07,00,00,92.94097
2020,07,29,07,30,00,91.64581
2020,07,29,08,00,00,91.50669
2020,07,29,08,30,00,91.12228
2020,07,29,09,00,00,88.92811
2020,07,29,09,30,00,87.97747
2020,07,29,10,00,00,88.34175
2020,07,29,10,30,00,88.08944
2020,07,29,11,00,00,88.20947
2020,07,29,11,30,00,90.16117
2020,07,29,12,00,00,92.81214
2020,07,29,12,30,00,87.34675
2020,07,29,13,00,00,87.79794
2020,07,29,13,30,00,88.43756
2020,07,29,14,00,00,91.11242
2020,07,29,14,30,00,89.47744
2020,07,29,15,00,00,92.00672
2020,07,29,15,30,00,91.31581
2020,07,29,16,00,00,88.64556
2020,07,29,16,30,00,89.69014
2020,07,29,17,00,00,90.86097
2020,07,29,17,30,00,91.67733
2020,07,29,18,00,00,93.83086
2020,07,29,18,30,00,92.31992
2020,07,29,19,00,00,93.05419
2020,07,29,19,30,00,93.63189
2020,07,29,20,00,00,93.39139
2020,07,29,20,30,00,93.15825
2020,07,29,21,00,00,93.03117
2020,07,29,21,30,00,93.47511
2020,07,29,22,00,00,95.22339
2020,07,29,22,30,00,95.33975
2020,07,29,23,00,00,95.56514
2020,07,29,23,30,00,95.04897
2020,07,30,00,00,00,95.40925
2020,07,30,00,30,00,96.20747
2020,07,30,01,00,00,96.06133
2020,07,30,01,30,00,96.87447
2020,07,30,02,00,00,95.21503
2020,07,30,02,30,00,96.36422
2020,07,30,03,00,00,97.53414
2020,07,30,03,30,00,98.18225
2020,07,30,04,00,00,98.5695
2020,07,30,04,30,00,98.70122
2020,07,30,05,00,00,98.79625
2020,07,30,05,30,00,98.84683
2020,07,30,06,00,00,98.77447
2020,07,30,06,30,00,98.27458
2020,07,30,07,00,00,96.48731
2020,07,30,07,30,00,93.45231
2020,07,30,08,00,00,90.34936
2020,07,30,08,30,00,87.15414
2020,07,30,09,00,00,83.32122
2020,07,30,09,30,00,81.06994
2020,07,30,10,00,00,77.55758
2020,07,30,10,30,00,73.47347
2020,07,30,11,00,00,74.41458
2020,07,30,11,30,00,74.90984
2020,07,30,12,00,00,70.10414
2020,07,30,12,30,00,66.1945
2020,07,30,13,00,00,64.16258
2020,07,30,13,30,00,64.58779
2020,07,30,14,00,00,60.64807
2020,07,30,14,30,00,55.48878
2020,07,30,15,00,00,53.32602
2020,07,30,15,30,00,53.6284
2020,07,30,16,00,00,57.29648
2020,07,30,16,30,00,60.40053
2020,07,30,17,00,00,62.01794
2020,07,30,17,30,00,62.45874
2020,07,30,18,00,00,61.22966
2020,07,30,18,30,00,58.62656
2020,07,30,19,00,00,67.82794
2020,07,30,19,30,00,72.05779
2020,07,30,20,00,00,81.82117
2020,07,30,20,30,00,85.01731
2020,07,30,21,00,00,78.77161
2020,07,30,21,30,00,84.98142
2020,07,30,22,00,00,85.99681
2020,07,30,22,30,00,88.79258
2020,07,30,23,00,00,87.57933
2020,07,30,23,30,00,88.82742
2020,07,31,00,00,00,90.56131
2020,07,31,00,30,00,91.7827
2020,07,31,01,00,00,92.04739
2020,07,31,01,30,00,92.60864
2020,07,31,02,00,00,92.98172
2020,07,31,02,30,00,94.11108
2020,07,31,03,00,00,95.55025
2020,07,31,03,30,00,95.97428
2020,07,31,04,00,00,95.97219
2020,07,31,04,30,00,96.56019
2020,07,31,05,00,00,95.88814
2020,07,31,05,30,00,93.44306
2020,07,31,06,00,00,90.12431
2020,07,31,06,30,00,90.23764
2020,07,31,07,00,00,88.78317
2020,07,31,07,30,00,85.11011
2020,07,31,08,00,00,80.00644
2020,07,31,08,30,00,70.19108
2020,07,31,09,00,00,68.80244
2020,07,31,09,30,00,65.39908
2020,07,31,10,00,00,62.72228
2020,07,31,10,30,00,58.57431
2020,07,31,11,00,00,54.37961
2020,07,31,11,30,00,52.48528
2020,07,31,12,00,00,47.7998
2020,07,31,12,30,00,46.85155
2020,07,31,13,00,00,46.44075
2020,07,31,13,30,00,47.35514
2020,07,31,14,00,00,47.21653
2020,07,31,14,30,00,47.37201
2020,07,31,15,00,00,47.54106
2020,07,31,15,30,00,48.8352
2020,07,31,16,00,00,46.09122
2020,07,31,16,30,00,46.10053
2020,07,31,17,00,00,45.49942
2020,07,31,17,30,00,49.09183
2020,07,31,18,00,00,48.97333
2020,07,31,18,30,00,52.84078
2020,07,31,19,00,00,55.96058
2020,07,31,19,30,00,56.39519
2020,07,31,20,00,00,55.59958
2020,07,31,20,30,00,57.421
2020,07,31,21,00,00,64.32447
2020,07,31,21,30,00,71.05244
2020,07,31,22,00,00,72.59953
2020,07,31,22,30,00,74.80381
2020,07,31,23,00,00,75.45508
2020,07,31,23,30,00,76.26294
2020,08,01,00,00,00,75.81342
2020,08,01,00,30,00,76.23517
2020,08,01,01,00,00,77.31469
2020,08,01,01,30,00,80.51067
2020,08,01,02,00,00,80.41139
2020,08,01,02,30,00,79.53142
2020,08,01,03,00,00,87.02456
2020,08,01,03,30,00,90.67058
2020,08,01,04,00,00,90.64478
2020,08,01,04,30,00,92.54217
2020,08,01,05,00,00,92.14314
2020,08,01,05,30,00,90.98567
2020,08,01,06,00,00,85.93553
2020,08,01,06,30,00,81.15369
2020,08,01,07,00,00,78.01769
2020,08,01,07,30,00,73.51842
2020,08,01,08,00,00,70.29822
2020,08,01,08,30,00,68.05097
2020,08,01,09,00,00,65.82219
2020,08,01,09,30,00,64.79678
2020,08,01,10,00,00,62.44583
2020,08,01,10,30,00,59.71926
2020,08,01,11,00,00,59.42356
2020,08,01,11,30,00,57.54369
2020,08,01,12,00,00,55.13502
2020,08,01,12,30,00,53.7894
2020,08,01,13,00,00,52.6733
2020,08,01,13,30,00,49.95272
2020,08,01,14,00,00,49.47053
2020,08,01,14,30,00,48.75774
2020,08,01,15,00,00,48.53592
2020,08,01,15,30,00,46.23312
2020,08,01,16,00,00,47.74111
2020,08,01,16,30,00,46.94972
2020,08,01,17,00,00,45.95894
2020,08,01,17,30,00,48.2985
2020,08,01,18,00,00,50.21566
2020,08,01,18,30,00,50.63481
2020,08,01,19,00,00,51.72878
2020,08,01,19,30,00,52.33278
2020,08,01,20,00,00,52.74044
2020,08,01,20,30,00,54.67631
2020,08,01,21,00,00,55.166
2020,08,01,21,30,00,56.28958
2020,08,01,22,00,00,56.65875
2020,08,01,22,30,00,58.34594
2020,08,01,23,00,00,61.06536
2020,08,01,23,30,00,66.51286
2020,08,02,00,00,00,70.11731
2020,08,02,00,30,00,74.95836
2020,08,02,01,00,00,76.15728
2020,08,02,01,30,00,82.73675
2020,08,02,02,00,00,86.00858
2020,08,02,02,30,00,88.29881
2020,08,02,03,00,00,89.71372
2020,08,02,03,30,00,89.70428
2020,08,02,04,00,00,88.95847
2020,08,02,04,30,00,88.88469
2020,08,02,05,00,00,89.32469
2020,08,02,05,30,00,91.55044
2020,08,02,06,00,00,88.106
2020,08,02,06,30,00,90.75278
2020,08,02,07,00,00,88.82778
2020,08,02,07,30,00,86.32736
2020,08,02,08,00,00,83.90842
2020,08,02,08,30,00,84.7545
2020,08,02,09,00,00,84.16094
2020,08,02,09,30,00,82.72885
2020,08,02,10,00,00,72.43603
2020,08,02,10,30,00,69.86086
2020,08,02,11,00,00,77.61778
2020,08,02,11,30,00,84.02795
2020,08,02,12,00,00,86.56516
2020,08,02,12,30,00,89.72375
2020,08,02,13,00,00,91.0765
2020,08,02,13,30,00,94.07194
2020,08,02,14,00,00,95.03517
2020,08,02,14,30,00,93.12186
2020,08,02,15,00,00,93.30467
2020,08,02,15,30,00,94.48192
2020,08,02,16,00,00,95.05272
2020,08,02,16,30,00,91.7932
2020,08,02,17,00,00,92.28622
2020,08,02,17,30,00,94.06389
2020,08,02,18,00,00,95.30417
2020,08,02,18,30,00,96.39444
2020,08,02,19,00,00,96.71161
2020,08,02,19,30,00,96.43175
2020,08,02,20,00,00,97.06206
2020,08,02,20,30,00,96.37547
2020,08,02,21,00,00,96.57325
2020,08,02,21,30,00,96.77336
2020,08,02,22,00,00,97.34756
2020,08,02,22,30,00,97.57211
2020,08,02,23,00,00,97.20539
2020,08,02,23,30,00,97.13639
2020,08,03,00,00,00,97.20561
2020,08,03,00,30,00,97.85183
2020,08,03,01,00,00,97.44978
2020,08,03,01,30,00,96.78933
2020,08,03,02,00,00,94.82619
2020,08,03,02,30,00,93.89231
2020,08,03,03,00,00,94.35331
2020,08,03,03,30,00,94.525
2020,08,03,04,00,00,94.10242
2020,08,03,04,30,00,95.66569
2020,08,03,05,00,00,96.52336
2020,08,03,05,30,00,96.91372
2020,08,03,06,00,00,96.56167
2020,08,03,06,30,00,97.21475
2020,08,03,07,00,00,97.19561
2020,08,03,07,30,00,95.73378
2020,08,03,08,00,00,95.15944
2020,08,03,08,30,00,93.60489
2020,08,03,09,00,00,90.32256
2020,08,03,09,30,00,86.97208
2020,08,03,10,00,00,85.49186
2020,08,03,10,30,00,83.94619
2020,08,03,11,00,00,84.27686
2020,08,03,11,30,00,87.52006
2020,08,03,12,00,00,93.77606
2020,08,03,12,30,00,96.38389
2020,08,03,13,00,00,90.51761
2020,08,03,13,30,00,87.39614
2020,08,03,14,00,00,92.75817
2020,08,03,14,30,00,90.399
2020,08,03,15,00,00,84.73863
2020,08,03,15,30,00,83.12239
2020,08,03,16,00,00,82.04769
2020,08,03,16,30,00,83.24172
2020,08,03,17,00,00,78.59806
2020,08,03,17,30,00,74.01747
2020,08,03,18,00,00,72.4182
2020,08,03,18,30,00,72.64653
2020,08,03,19,00,00,74.19883
2020,08,03,19,30,00,75.34239
2020,08,03,20,00,00,76.90358
2020,08,03,20,30,00,79.60758
2020,08,03,21,00,00,80.43456
2020,08,03,21,30,00,81.78939
2020,08,03,22,00,00,84.63153
2020,08,03,22,30,00,88.02353
2020,08,03,23,00,00,85.65472
2020,08,03,23,30,00,87.44403
2020,08,04,00,00,00,89.18717
2020,08,04,00,30,00,90.64769
2020,08,04,01,00,00,93.159
2020,08,04,01,30,00,93.75347
2020,08,04,02,00,00,94.5965
2020,08,04,02,30,00,95.49814
2020,08,04,03,00,00,96.28397
2020,08,04,03,30,00,97.18986
2020,08,04,04,00,00,97.48619
2020,08,04,04,30,00,97.51578
2020,08,04,05,00,00,96.40169
2020,08,04,05,30,00,95.79136
2020,08,04,06,00,00,96.46236
2020,08,04,06,30,00,96.71889
2020,08,04,07,00,00,94.49856
2020,08,04,07,30,00,91.86414
2020,08,04,08,00,00,88.00417
2020,08,04,08,30,00,85.49642
2020,08,04,09,00,00,81.28289
2020,08,04,09,30,00,77.42311
2020,08,04,10,00,00,76.06367
2020,08,04,10,30,00,70.03657
2020,08,04,11,00,00,64.73572
2020,08,04,11,30,00,62.90137
2020,08,04,12,00,00,55.67019
2020,08,04,12,30,00,57.06442
2020,08,04,13,00,00,55.9827
2020,08,04,13,30,00,52.5126
2020,08,04,14,00,00,50.29553
2020,08,04,14,30,00,48.12016
2020,08,04,15,00,00,48.84483
2020,08,04,15,30,00,50.82503
2020,08,04,16,00,00,52.46986
2020,08,04,16,30,00,52.56347
2020,08,04,17,00,00,53.60258
2020,08,04,17,30,00,57.11694
2020,08,04,18,00,00,56.98975
2020,08,04,18,30,00,59.54353
2020,08,04,19,00,00,62.08067
2020,08,04,19,30,00,62.19378
2020,08,04,20,00,00,61.64053
2020,08,04,20,30,00,67.87581
2020,08,04,21,00,00,72.83628
2020,08,04,21,30,00,76.64539
2020,08,04,22,00,00,78.65344
2020,08,04,22,30,00,80.97169
2020,08,04,23,00,00,82.47964
2020,08,04,23,30,00,84.56269
2020,08,05,00,00,00,86.13089
2020,08,05,00,30,00,88.52211
2020,08,05,01,00,00,90.659
2020,08,05,01,30,00,93.10506
2020,08,05,02,00,00,93.28097
2020,08,05,02,30,00,94.39986
2020,08,05,03,00,00,95.25494
2020,08,05,03,30,00,95.72508
2020,08,05,04,00,00,95.94531
2020,08,05,04,30,00,96.10683
2020,08,05,05,00,00,96.01817
2020,08,05,05,30,00,95.10761
2020,08,05,06,00,00,94.49711
2020,08,05,06,30,00,94.15408
2020,08,05,07,00,00,91.018
2020,08,05,07,30,00,86.00394
2020,08,05,08,00,00,81.33808
2020,08,05,08,30,00,76.60053
2020,08,05,09,00,00,70.02175
2020,08,05,09,30,00,65.59599
2020,08,05,10,00,00,62.72588
2020,08,05,10,30,00,59.26407
2020,08,05,11,00,00,57.48136
2020,08,05,11,30,00,54.9185
2020,08,05,12,00,00,53.75922
2020,08,05,12,30,00,50.27074
2020,08,05,13,00,00,49.43429
2020,08,05,13,30,00,48.27505
2020,08,05,14,00,00,47.44558
2020,08,05,14,30,00,44.84686
2020,08,05,15,00,00,45.61139
2020,08,05,15,30,00,48.07697
2020,08,05,16,00,00,50.41635
2020,08,05,16,30,00,51.94811
2020,08,05,17,00,00,57.71169
2020,08,05,17,30,00,56.8659
2020,08,05,18,00,00,56.11092
2020,08,05,18,30,00,58.9565
2020,08,05,19,00,00,62.08128
2020,08,05,19,30,00,64.49372
2020,08,05,20,00,00,67.97233
2020,08,05,20,30,00,71.49611
2020,08,05,21,00,00,72.34744
2020,08,05,21,30,00,64.725
2020,08,05,22,00,00,63.612
2020,08,05,22,30,00,68.25089
2020,08,05,23,00,00,72.58303
2020,08,05,23,30,00,77.06819
2020,08,06,00,00,00,80.30053
2020,08,06,00,30,00,82.50242
2020,08,06,01,00,00,84.14947
2020,08,06,01,30,00,85.54914
2020,08,06,02,00,00,87.06156
2020,08,06,02,30,00,88.24078
2020,08,06,03,00,00,89.34894
2020,08,06,03,30,00,90.45828
2020,08,06,04,00,00,91.37317
2020,08,06,04,30,00,92.22961
2020,08,06,05,00,00,92.14967
2020,08,06,05,30,00,91.40636
2020,08,06,06,00,00,90.87072
2020,08,06,06,30,00,91.70003
2020,08,06,07,00,00,93.45403
2020,08,06,07,30,00,92.05828
2020,08,06,08,00,00,89.31853
2020,08,06,08,30,00,86.62897
2020,08,06,09,00,00,84.11822
2020,08,06,09,30,00,80.62914
2020,08,06,10,00,00,77.66989
2020,08,06,10,30,00,78.02294
2020,08,06,11,00,00,76.81214
2020,08,06,11,30,00,77.32864
2020,08,06,12,00,00,78.08014
2020,08,06,12,30,00,79.14192
2020,08,06,13,00,00,79.35239
2020,08,06,13,30,00,83.15108
2020,08,06,14,00,00,83.70339
2020,08,06,14,30,00,86.48881
2020,08,06,15,00,00,81.94556
2020,08,06,15,30,00,84.7427
2020,08,06,16,00,00,83.73956
2020,08,06,16,30,00,81.40064
2020,08,06,17,00,00,82.97086
2020,08,06,17,30,00,84.2393
2020,08,06,18,00,00,83.95775
2020,08,06,18,30,00,83.16611
2020,08,06,19,00,00,83.52086
2020,08,06,19,30,00,85.29967
2020,08,06,20,00,00,86.61355
2020,08,06,20,30,00,86.80492
2020,08,06,21,00,00,88.33717
2020,08,06,21,30,00,88.19472
2020,08,06,22,00,00,89.31853
2020,08,06,22,30,00,90.76942
2020,08,06,23,00,00,91.4658
2020,08,06,23,30,00,92.26186
2020,08,07,00,00,00,93.62003
2020,08,07,00,30,00,95.30792
2020,08,07,01,00,00,96.16958
2020,08,07,01,30,00,97.19431
2020,08,07,02,00,00,97.02489
2020,08,07,02,30,00,96.91283
2020,08,07,03,00,00,95.29622
2020,08,07,03,30,00,95.61053
2020,08,07,04,00,00,95.06872
2020,08,07,04,30,00,96.49053
2020,08,07,05,00,00,97.74906
2020,08,07,05,30,00,98.13725
2020,08,07,06,00,00,98.17069
2020,08,07,06,30,00,98.16119
2020,08,07,07,00,00,93.85836
2020,08,07,07,30,00,89.24714
2020,08,07,08,00,00,86.12814
2020,08,07,08,30,00,81.78333
2020,08,07,09,00,00,78.2202
2020,08,07,09,30,00,73.61092
2020,08,07,10,00,00,71.41666
2020,08,07,10,30,00,68.45906
2020,08,07,11,00,00,67.05458
2020,08,07,11,30,00,63.94989
2020,08,07,12,00,00,61.44939
2020,08,07,12,30,00,58.861
2020,08,07,13,00,00,58.12561
2020,08,07,13,30,00,58.13908
2020,08,07,14,00,00,58.3821
2020,08,07,14,30,00,55.49081
2020,08,07,15,00,00,58.33444
2020,08,07,15,30,00,56.35764
2020,08,07,16,00,00,56.7628
2020,08,07,16,30,00,56.75981
2020,08,07,17,00,00,57.79964
2020,08,07,17,30,00,59.11556
2020,08,07,18,00,00,60.481
2020,08,07,18,30,00,61.57906
2020,08,07,19,00,00,62.53914
2020,08,07,19,30,00,64.10214
2020,08,07,20,00,00,66.86044
2020,08,07,20,30,00,68.58153
2020,08,07,21,00,00,71.10831
2020,08,07,21,30,00,75.04233
2020,08,07,22,00,00,78.67297
2020,08,07,22,30,00,80.15783
2020,08,07,23,00,00,81.10592
2020,08,07,23,30,00,81.31078
2020,08,08,00,00,00,78.58603
2020,08,08,00,30,00,79.93169
2020,08,08,01,00,00,79.50092
2020,08,08,01,30,00,78.37789
2020,08,08,02,00,00,74.64806
2020,08,08,02,30,00,78.01553
2020,08,08,03,00,00,83.34094
2020,08,08,03,30,00,83.66094
2020,08,08,04,00,00,86.98869
2020,08,08,04,30,00,87.61117
2020,08,08,05,00,00,86.76958
2020,08,08,05,30,00,84.35556
2020,08,08,06,00,00,85.40231
2020,08,08,06,30,00,85.31486
2020,08,08,07,00,00,81.19714
2020,08,08,07,30,00,73.65528
2020,08,08,08,00,00,67.2022
2020,08,08,08,30,00,62.23499
2020,08,08,09,00,00,59.25839
2020,08,08,09,30,00,55.11242
2020,08,08,10,00,00,48.15962
2020,08,08,10,30,00,43.67663
2020,08,08,11,00,00,40.15205
2020,08,08,11,30,00,35.25678
2020,08,08,12,00,00,36.52828
2020,08,08,12,30,00,39.28044
2020,08,08,13,00,00,40.37397
2020,08,08,13,30,00,39.8152
2020,08,08,14,00,00,39.52353
2020,08,08,14,30,00,36.67331
2020,08,08,15,00,00,40.13292
2020,08,08,15,30,00,43.1375
2020,08,08,16,00,00,44.25092
2020,08,08,16,30,00,45.60925
2020,08,08,17,00,00,46.23328
2020,08,08,17,30,00,47.21653
2020,08,08,18,00,00,48.68583
2020,08,08,18,30,00,48.60903
2020,08,08,19,00,00,49.50192
2020,08,08,19,30,00,51.07742
2020,08,08,20,00,00,53.18697
2020,08,08,20,30,00,56.49925
2020,08,08,21,00,00,58.75917
2020,08,08,21,30,00,61.86789
2020,08,08,22,00,00,65.84681
2020,08,08,22,30,00,65.73069
2020,08,08,23,00,00,65.55708
2020,08,08,23,30,00,66.29717
2020,08,09,00,00,00,68.29989
2020,08,09,00,30,00,68.92425
2020,08,09,01,00,00,68.89378
2020,08,09,01,30,00,69.3035
2020,08,09,02,00,00,70.75678
2020,08,09,02,30,00,73.39481
2020,08,09,03,00,00,74.4922
2020,08,09,03,30,00,75.79739
2020,08,09,04,00,00,76.96594
2020,08,09,04,30,00,77.81464
2020,08,09,05,00,00,77.89453
2020,08,09,05,30,00,78.02697
2020,08,09,06,00,00,77.70486
2020,08,09,06,30,00,76.76872
2020,08,09,07,00,00,75.39939
2020,08,09,07,30,00,73.24589
2020,08,09,08,00,00,70.91739
2020,08,09,08,30,00,70.54228
2020,08,09,09,00,00,69.82433
2020,08,09,09,30,00,68.85117
2020,08,09,10,00,00,67.12589
2020,08,09,10,30,00,64.90839
2020,08,09,11,00,00,62.36914
2020,08,09,11,30,00,63.84714
2020,08,09,12,00,00,63.50306
2020,08,09,12,30,00,62.82036
2020,08,09,13,00,00,64.58475
2020,08,09,13,30,00,62.64939
2020,08,09,14,00,00,58.07717
2020,08,09,14,30,00,53.80267
2020,08,09,15,00,00,54.56342
2020,08,09,15,30,00,54.33589
2020,08,09,16,00,00,52.78442
2020,08,09,16,30,00,49.79467
2020,08,09,17,00,00,48.26906
2020,08,09,17,30,00,50.25795
2020,08,09,18,00,00,50.72103
2020,08,09,18,30,00,52.22256
2020,08,09,19,00,00,55.07339
2020,08,09,19,30,00,57.90444
2020,08,09,20,00,00,59.28278
2020,08,09,20,30,00,59.78017
2020,08,09,21,00,00,60.41097
