Year,Month,Day,Hour,Minute,Second,HYY_META.T336
2021,01,06,19,30,00,-8.24167
2021,01,06,20,00,00,-8.23467
2021,01,06,20,30,00,-8.16667
2021,01,06,21,00,00,-8.03767
2021,01,06,21,30,00,-7.82667
2021,01,06,22,00,00,-7.62467
2021,01,06,22,30,00,-7.43467
2021,01,06,23,00,00,-7.32833
2021,01,06,23,30,00,-7.19867
2021,01,07,00,00,00,-7.01267
2021,01,07,00,30,00,-6.77333
2021,01,07,01,00,00,-6.599
2021,01,07,01,30,00,-6.44733
2021,01,07,02,00,00,-6.32333
2021,01,07,02,30,00,-6.216
2021,01,07,03,00,00,-6.1
2021,01,07,03,30,00,-5.975
2021,01,07,04,00,00,-5.80933
2021,01,07,04,30,00,-5.70867
2021,01,07,05,00,00,-5.608
2021,01,07,05,30,00,-5.49433
2021,01,07,06,00,00,-5.397
2021,01,07,06,30,00,-5.255
2021,01,07,07,00,00,-5.08933
2021,01,07,07,30,00,-4.94433
2021,01,07,08,00,00,-4.848
2021,01,07,08,30,00,-4.79667
2021,01,07,09,00,00,-4.78533
2021,01,07,09,30,00,-4.78467
2021,01,07,10,00,00,-4.793
2021,01,07,10,30,00,-4.81467
2021,01,07,11,00,00,-4.82733
2021,01,07,11,30,00,-4.85
2021,01,07,12,00,00,-4.886
2021,01,07,12,30,00,-5.006
2021,01,07,13,00,00,-5.07567
2021,01,07,13,30,00,-5.174
2021,01,07,14,00,00,-5.27467
2021,01,07,14,30,00,-5.37433
2021,01,07,15,00,00,-5.471
2021,01,07,15,30,00,-5.58633
2021,01,07,16,00,00,-5.684
2021,01,07,16,30,00,-5.748
2021,01,07,17,00,00,-5.81733
2021,01,07,17,30,00,-5.866
2021,01,07,18,00,00,-5.92167
2021,01,07,18,30,00,-5.973
2021,01,07,19,00,00,-6.042
2021,01,07,19,30,00,-6.084
2021,01,07,20,00,00,-6.12633
2021,01,07,20,30,00,-6.143
2021,01,07,21,00,00,-6.15867
2021,01,07,21,30,00,-6.165
2021,01,07,22,00,00,-6.21267
2021,01,07,22,30,00,-6.31467
2021,01,07,23,00,00,-6.405
2021,01,07,23,30,00,-6.55467
2021,01,08,00,00,00,-6.67167
2021,01,08,00,30,00,-6.74
2021,01,08,01,00,00,-6.77367
2021,01,08,01,30,00,-6.76767
2021,01,08,02,00,00,-6.74
2021,01,08,02,30,00,-6.71967
2021,01,08,03,00,00,-6.70467
2021,01,08,03,30,00,-6.712
2021,01,08,04,00,00,-6.73867
2021,01,08,04,30,00,-6.76767
2021,01,08,05,00,00,-6.85233
2021,01,08,05,30,00,-6.96067
2021,01,08,06,00,00,-7.04633
2021,01,08,06,30,00,-7.11867
2021,01,08,07,00,00,-7.194
2021,01,08,07,30,00,-7.23533
2021,01,08,08,00,00,-7.23333
2021,01,08,08,30,00,-7.32
2021,01,08,09,00,00,-7.40833
2021,01,08,09,30,00,-7.46033
2021,01,08,10,00,00,-7.44167
2021,01,08,10,30,00,-7.35433
2021,01,08,11,00,00,-7.24967
2021,01,08,11,30,00,-7.14433
2021,01,08,12,00,00,-7.086
2021,01,08,12,30,00,-6.96867
2021,01,08,13,00,00,-6.91
2021,01,08,13,30,00,-6.76067
2021,01,08,14,00,00,-6.66
2021,01,08,14,30,00,-6.59733
2021,01,08,15,00,00,-6.542
2021,01,08,15,30,00,-6.51967
2021,01,08,16,00,00,-6.536
2021,01,08,16,30,00,-6.59967
2021,01,08,17,00,00,-6.74367
2021,01,08,17,30,00,-6.78933
2021,01,08,18,00,00,-6.78933
2021,01,08,18,30,00,-6.915
2021,01,08,19,00,00,-7.00733
2021,01,08,19,30,00,-7.07633
2021,01,08,20,00,00,-7.107
2021,01,08,20,30,00,-7.18333
2021,01,08,21,00,00,-7.182
2021,01,08,21,30,00,-7.244
2021,01,08,22,00,00,-7.27333
2021,01,08,22,30,00,-7.34567
2021,01,08,23,00,00,-7.45
2021,01,08,23,30,00,-7.44767
2021,01,09,00,00,00,-7.48833
2021,01,09,00,30,00,-7.53667
2021,01,09,01,00,00,-7.60767
2021,01,09,01,30,00,-7.71233
2021,01,09,02,00,00,-7.91733
2021,01,09,02,30,00,-8.101
2021,01,09,03,00,00,-8.424
2021,01,09,03,30,00,-8.56567
2021,01,09,04,00,00,-8.85267
2021,01,09,04,30,00,-9.26533
2021,01,09,05,00,00,-9.43933
2021,01,09,05,30,00,-9.37533
2021,01,09,06,00,00,-9.45767
2021,01,09,06,30,00,-9.57967
2021,01,09,07,00,00,-9.627
2021,01,09,07,30,00,-9.578
2021,01,09,08,00,00,-9.56333
2021,01,09,08,30,00,-9.46167
2021,01,09,09,00,00,-9.482
2021,01,09,09,30,00,-9.55933
2021,01,09,10,00,00,-9.45133
2021,01,09,10,30,00,-9.36967
2021,01,09,11,00,00,-9.28067
2021,01,09,11,30,00,-9.27567
2021,01,09,12,00,00,-9.22633
2021,01,09,12,30,00,-9.17633
2021,01,09,13,00,00,-9.493
2021,01,09,13,30,00,-9.93567
2021,01,09,14,00,00,-10.03967
2021,01,09,14,30,00,-10.06133
2021,01,09,15,00,00,-10.243
2021,01,09,15,30,00,-10.20733
2021,01,09,16,00,00,-10.42
2021,01,09,16,30,00,-10.696
2021,01,09,17,00,00,-10.52733
2021,01,09,17,30,00,-10.77267
2021,01,09,18,00,00,-10.879
2021,01,09,18,30,00,-10.956
2021,01,09,19,00,00,-11.058
2021,01,09,19,30,00,-11.24667
2021,01,09,20,00,00,-11.50267
2021,01,09,20,30,00,-11.53767
2021,01,09,21,00,00,-11.56833
2021,01,09,21,30,00,-11.517
2021,01,09,22,00,00,-11.618
2021,01,09,22,30,00,-11.9
2021,01,09,23,00,00,-11.951
2021,01,09,23,30,00,-12.27233
2021,01,10,00,00,00,-12.39467
2021,01,10,00,30,00,-12.38433
2021,01,10,01,00,00,-12.75333
2021,01,10,01,30,00,-12.751
2021,01,10,02,00,00,-12.616
2021,01,10,02,30,00,-12.82033
2021,01,10,03,00,00,-13.036
2021,01,10,03,30,00,-13.17967
2021,01,10,04,00,00,-12.909
2021,01,10,04,30,00,-13.15533
2021,01,10,05,00,00,-13.13767
2021,01,10,05,30,00,-13.39233
2021,01,10,06,00,00,-13.042
2021,01,10,06,30,00,-12.84133
2021,01,10,07,00,00,-12.84133
2021,01,10,07,30,00,-13.11567
2021,01,10,08,00,00,-12.78267
2021,01,10,08,30,00,-12.24267
2021,01,10,09,00,00,-11.64
2021,01,10,09,30,00,-11.31867
2021,01,10,10,00,00,-10.90233
2021,01,10,10,30,00,-10.46033
2021,01,10,11,00,00,-9.927
2021,01,10,11,30,00,-9.54367
2021,01,10,12,00,00,-9.11767
2021,01,10,12,30,00,-8.71933
2021,01,10,13,00,00,-8.31433
2021,01,10,13,30,00,-7.832
2021,01,10,14,00,00,-7.47733
2021,01,10,14,30,00,-7.21333
2021,01,10,15,00,00,-6.875
2021,01,10,15,30,00,-6.522
2021,01,10,16,00,00,-6.25033
2021,01,10,16,30,00,-6.09633
2021,01,10,17,00,00,-5.87
2021,01,10,17,30,00,-5.659
2021,01,10,18,00,00,-5.474
2021,01,10,18,30,00,-5.29867
2021,01,10,19,00,00,-5.00467
2021,01,10,19,30,00,-4.738
2021,01,10,20,00,00,-4.613
2021,01,10,20,30,00,-4.492
2021,01,10,21,00,00,-4.37067
2021,01,10,21,30,00,-4.266
2021,01,10,22,00,00,-4.166
2021,01,10,22,30,00,-4.13467
2021,01,10,23,00,00,-4.11833
2021,01,10,23,30,00,-4.08367
2021,01,11,00,00,00,-4.05
2021,01,11,00,30,00,-3.99
2021,01,11,01,00,00,-3.96233
2021,01,11,01,30,00,-3.952
2021,01,11,02,00,00,-3.99
2021,01,11,02,30,00,-3.98967
2021,01,11,03,00,00,-3.96267
2021,01,11,03,30,00,-3.87967
2021,01,11,04,00,00,-3.81233
2021,01,11,04,30,00,-3.74667
2021,01,11,05,00,00,-3.658
2021,01,11,05,30,00,-3.548
2021,01,11,06,00,00,-3.435
2021,01,11,06,30,00,-3.33533
2021,01,11,07,00,00,-3.20733
2021,01,11,07,30,00,-3.145
2021,01,11,08,00,00,-3.11533
2021,01,11,08,30,00,-3.103
2021,01,11,09,00,00,-3.08533
2021,01,11,09,30,00,-3.013
2021,01,11,10,00,00,-2.94033
2021,01,11,10,30,00,-2.88033
2021,01,11,11,00,00,-2.78033
2021,01,11,11,30,00,-2.61867
2021,01,11,12,00,00,-2.43667
2021,01,11,12,30,00,-2.34333
2021,01,11,13,00,00,-2.27567
2021,01,11,13,30,00,-2.20667
2021,01,11,14,00,00,-2.17033
2021,01,11,14,30,00,-2.20633
2021,01,11,15,00,00,-2.24867
2021,01,11,15,30,00,-2.26567
2021,01,11,16,00,00,-2.289
2021,01,11,16,30,00,-2.28667
2021,01,11,17,00,00,-2.35
2021,01,11,17,30,00,-2.44333
2021,01,11,18,00,00,-2.44933
2021,01,11,18,30,00,-2.517
2021,01,11,19,00,00,-2.65233
2021,01,11,19,30,00,-2.73767
2021,01,11,20,00,00,-2.812
2021,01,11,20,30,00,-2.84867
2021,01,11,21,00,00,-2.92833
2021,01,11,21,30,00,-3.08167
2021,01,11,22,00,00,-3.16833
2021,01,11,22,30,00,-3.375
2021,01,11,23,00,00,-3.82
2021,01,11,23,30,00,-4.09033
2021,01,12,00,00,00,-4.174
2021,01,12,00,30,00,-4.222
2021,01,12,01,00,00,-4.32233
2021,01,12,01,30,00,-4.43467
2021,01,12,02,00,00,-4.63133
2021,01,12,02,30,00,-4.76867
2021,01,12,03,00,00,-4.86433
2021,01,12,03,30,00,-4.99833
2021,01,12,04,00,00,-5.152
2021,01,12,04,30,00,-5.28367
2021,01,12,05,00,00,-5.50533
2021,01,12,05,30,00,-5.85733
2021,01,12,06,00,00,-6.282
2021,01,12,06,30,00,-6.46667
2021,01,12,07,00,00,-6.73933
2021,01,12,07,30,00,-6.89533
2021,01,12,08,00,00,-6.897
2021,01,12,08,30,00,-6.92933
2021,01,12,09,00,00,-7.269
2021,01,12,09,30,00,-7.561
2021,01,12,10,00,00,-7.596
2021,01,12,10,30,00,-7.50067
2021,01,12,11,00,00,-7.40333
2021,01,12,11,30,00,-7.313
2021,01,12,12,00,00,-7.19833
2021,01,12,12,30,00,-7.045
2021,01,12,13,00,00,-6.96133
2021,01,12,13,30,00,-6.744
2021,01,12,14,00,00,-6.53767
2021,01,12,14,30,00,-6.42067
2021,01,12,15,00,00,-6.38367
2021,01,12,15,30,00,-6.279
2021,01,12,16,00,00,-6.14133
2021,01,12,16,30,00,-6.12867
2021,01,12,17,00,00,-6.12767
2021,01,12,17,30,00,-6.171
2021,01,12,18,00,00,-6.22867
2021,01,12,18,30,00,-6.29467
2021,01,12,19,00,00,-6.40467
2021,01,12,19,30,00,-6.54467
2021,01,12,20,00,00,-6.70433
2021,01,12,20,30,00,-6.843
2021,01,12,21,00,00,-7.15833
2021,01,12,21,30,00,-7.35233
2021,01,12,22,00,00,-7.54933
2021,01,12,22,30,00,-7.71333
2021,01,12,23,00,00,-7.919
2021,01,12,23,30,00,-8.049
2021,01,13,00,00,00,-8.08433
2021,01,13,00,30,00,-8.03167
2021,01,13,01,00,00,-7.96833
2021,01,13,01,30,00,-7.933
2021,01,13,02,00,00,-7.93833
2021,01,13,02,30,00,-7.978
2021,01,13,03,00,00,-8.00933
2021,01,13,03,30,00,-8.07033
2021,01,13,04,00,00,-8.12567
2021,01,13,04,30,00,-8.642
2021,01,13,05,00,00,-8.86433
2021,01,13,05,30,00,-9.01933
2021,01,13,06,00,00,-9.35533
2021,01,13,06,30,00,-9.72033
2021,01,13,07,00,00,-9.98433
2021,01,13,07,30,00,-10.24
2021,01,13,08,00,00,-10.51433
2021,01,13,08,30,00,-10.86767
2021,01,13,09,00,00,-11.38267
2021,01,13,09,30,00,-11.768
2021,01,13,10,00,00,-12.14367
2021,01,13,10,30,00,-12.42933
2021,01,13,11,00,00,-12.58267
2021,01,13,11,30,00,-12.657
2021,01,13,12,00,00,-12.53933
2021,01,13,12,30,00,-12.52567
2021,01,13,13,00,00,-12.73633
2021,01,13,13,30,00,-12.977
2021,01,13,14,00,00,-13.09
2021,01,13,14,30,00,-13.174
2021,01,13,15,00,00,-13.38533
2021,01,13,15,30,00,-13.599
2021,01,13,16,00,00,-13.80867
2021,01,13,16,30,00,-14.00667
2021,01,13,17,00,00,-14.17733
2021,01,13,17,30,00,-14.32433
2021,01,13,18,00,00,-14.75133
2021,01,13,18,30,00,-15.047
2021,01,13,19,00,00,-15.23833
2021,01,13,19,30,00,-15.33067
2021,01,13,20,00,00,-15.41267
2021,01,13,20,30,00,-15.447
2021,01,13,21,00,00,-15.46867
2021,01,13,21,30,00,-15.48233
2021,01,13,22,00,00,-15.5
2021,01,13,22,30,00,-15.61267
2021,01,13,23,00,00,-15.67267
2021,01,13,23,30,00,-15.766
2021,01,14,00,00,00,-16.025
2021,01,14,00,30,00,-16.237
2021,01,14,01,00,00,-16.412
2021,01,14,01,30,00,-16.66967
2021,01,14,02,00,00,-16.97233
2021,01,14,02,30,00,-17.167
2021,01,14,03,00,00,-17.31233
2021,01,14,03,30,00,-17.59467
2021,01,14,04,00,00,-18.104
2021,01,14,04,30,00,-18.52267
2021,01,14,05,00,00,-19.08567
2021,01,14,05,30,00,-19.70533
2021,01,14,06,00,00,-20.13967
2021,01,14,06,30,00,-20.53567
2021,01,14,07,00,00,-20.809
2021,01,14,07,30,00,-20.79
2021,01,14,08,00,00,-20.98267
2021,01,14,08,30,00,-21.224
2021,01,14,09,00,00,-21.443
2021,01,14,09,30,00,-21.63833
2021,01,14,10,00,00,-21.85633
2021,01,14,10,30,00,-21.993
2021,01,14,11,00,00,-22.12067
2021,01,14,11,30,00,-21.97567
2021,01,14,12,00,00,-21.88733
2021,01,14,12,30,00,-21.802
2021,01,14,13,00,00,-21.61567
2021,01,14,13,30,00,-21.59067
2021,01,14,14,00,00,-21.716
2021,01,14,14,30,00,-21.84067
2021,01,14,15,00,00,-22.09767
2021,01,14,15,30,00,-22.46733
2021,01,14,16,00,00,-22.725
2021,01,14,16,30,00,-22.891
2021,01,14,17,00,00,-22.872
2021,01,14,17,30,00,-22.78433
2021,01,14,18,00,00,-22.80267
2021,01,14,18,30,00,-22.635
2021,01,14,19,00,00,-22.562
2021,01,14,19,30,00,-22.721
2021,01,14,20,00,00,-22.922
2021,01,14,20,30,00,-22.95133
2021,01,14,21,00,00,-22.86033
2021,01,14,21,30,00,-23.28967
2021,01,14,22,00,00,-23.231
2021,01,14,22,30,00,-23.50733
2021,01,14,23,00,00,-23.89567
2021,01,14,23,30,00,-24.20633
2021,01,15,00,00,00,-23.66367
2021,01,15,00,30,00,-23.455
2021,01,15,01,00,00,-23.469
2021,01,15,01,30,00,-23.93933
2021,01,15,02,00,00,-23.921
2021,01,15,02,30,00,-24.11533
2021,01,15,03,00,00,-24.41
2021,01,15,03,30,00,-24.445
2021,01,15,04,00,00,-24.71667
2021,01,15,04,30,00,-24.535
2021,01,15,05,00,00,-24.369
2021,01,15,05,30,00,-24.31667
2021,01,15,06,00,00,-24.409
2021,01,15,06,30,00,-24.27833
2021,01,15,07,00,00,-23.608
2021,01,15,07,30,00,-24.031
2021,01,15,08,00,00,-23.52133
2021,01,15,08,30,00,-22.416
2021,01,15,09,00,00,-22.29767
2021,01,15,09,30,00,-21.77067
2021,01,15,10,00,00,-20.75533
2021,01,15,10,30,00,-20.643
2021,01,15,11,00,00,-21.03633
2021,01,15,11,30,00,-21.12067
2021,01,15,12,00,00,-20.50933
2021,01,15,12,30,00,-19.35433
2021,01,15,13,00,00,-19.51633
2021,01,15,13,30,00,-19.08333
2021,01,15,14,00,00,-18.52867
2021,01,15,14,30,00,-17.245
2021,01,15,15,00,00,-16.43033
2021,01,15,15,30,00,-15.479
2021,01,15,16,00,00,-14.85633
2021,01,15,16,30,00,-14.276
2021,01,15,17,00,00,-13.686
2021,01,15,17,30,00,-13.57133
2021,01,15,18,00,00,-13.31267
2021,01,15,18,30,00,-12.995
2021,01,15,19,00,00,-12.90733
2021,01,15,19,30,00,-12.75633
2021,01,15,20,00,00,-12.21533
2021,01,15,20,30,00,-11.679
2021,01,15,21,00,00,-11.33267
2021,01,15,21,30,00,-11.122
2021,01,15,22,00,00,-11.04633
2021,01,15,22,30,00,-10.90867
2021,01,15,23,00,00,-10.79767
2021,01,15,23,30,00,-10.33367
2021,01,16,00,00,00,-9.97867
2021,01,16,00,30,00,-9.931
2021,01,16,01,00,00,-9.80633
2021,01,16,01,30,00,-9.78967
2021,01,16,02,00,00,-9.809
2021,01,16,02,30,00,-9.805
2021,01,16,03,00,00,-9.83433
2021,01,16,03,30,00,-9.96767
2021,01,16,04,00,00,-10.26367
2021,01,16,04,30,00,-10.745
2021,01,16,05,00,00,-11.05867
2021,01,16,05,30,00,-11.371
2021,01,16,06,00,00,-11.73567
2021,01,16,06,30,00,-11.94633
2021,01,16,07,00,00,-12.22
2021,01,16,07,30,00,-12.54
2021,01,16,08,00,00,-12.932
2021,01,16,08,30,00,-13.263
2021,01,16,09,00,00,-13.53833
2021,01,16,09,30,00,-13.89267
2021,01,16,10,00,00,-13.87767
2021,01,16,10,30,00,-13.71467
2021,01,16,11,00,00,-13.53533
2021,01,16,11,30,00,-13.34333
2021,01,16,12,00,00,-13.154
2021,01,16,12,30,00,-12.89733
2021,01,16,13,00,00,-12.72933
2021,01,16,13,30,00,-12.671
2021,01,16,14,00,00,-12.69367
2021,01,16,14,30,00,-12.75333
2021,01,16,15,00,00,-13.07633
2021,01,16,15,30,00,-13.30233
2021,01,16,16,00,00,-13.96433
2021,01,16,16,30,00,-13.99733
2021,01,16,17,00,00,-13.546
2021,01,16,17,30,00,-13.09667
2021,01,16,18,00,00,-13.03533
2021,01,16,18,30,00,-13.068
2021,01,16,19,00,00,-12.82433
2021,01,16,19,30,00,-12.417
2021,01,16,20,00,00,-12.25867
2021,01,16,20,30,00,-11.96567
2021,01,16,21,00,00,-11.574
2021,01,16,21,30,00,-11.26267
2021,01,16,22,00,00,-11.21867
2021,01,16,22,30,00,-11.20133
2021,01,16,23,00,00,-10.901
2021,01,16,23,30,00,-10.52967
2021,01,17,00,00,00,-10.13133
2021,01,17,00,30,00,-9.81567
2021,01,17,01,00,00,-9.82333
2021,01,17,01,30,00,-9.76633
2021,01,17,02,00,00,-9.54433
2021,01,17,02,30,00,-9.24033
2021,01,17,03,00,00,-9.08467
2021,01,17,03,30,00,-8.75067
2021,01,17,04,00,00,-8.493
2021,01,17,04,30,00,-8.26267
2021,01,17,05,00,00,-8.008
2021,01,17,05,30,00,-7.698
2021,01,17,06,00,00,-7.51867
2021,01,17,06,30,00,-7.282
2021,01,17,07,00,00,-7.15167
2021,01,17,07,30,00,-7.062
2021,01,17,08,00,00,-7.04167
2021,01,17,08,30,00,-6.97867
2021,01,17,09,00,00,-6.69967
2021,01,17,09,30,00,-6.455
2021,01,17,10,00,00,-6.54033
2021,01,17,10,30,00,-6.47667
2021,01,17,11,00,00,-6.44133
2021,01,17,11,30,00,-6.30567
2021,01,17,12,00,00,-6.193
2021,01,17,12,30,00,-6.15733
2021,01,17,13,00,00,-5.94367
2021,01,17,13,30,00,-5.65567
2021,01,17,14,00,00,-5.55767
2021,01,17,14,30,00,-5.38333
2021,01,17,15,00,00,-5.431
2021,01,17,15,30,00,-5.528
2021,01,17,16,00,00,-5.512
2021,01,17,16,30,00,-5.39267
2021,01,17,17,00,00,-5.39733
2021,01,17,17,30,00,-5.525
2021,01,17,18,00,00,-5.673
2021,01,17,18,30,00,-5.79867
2021,01,17,19,00,00,-5.90333
2021,01,17,19,30,00,-6.031
2021,01,17,20,00,00,-6.181
2021,01,17,20,30,00,-6.25433
2021,01,17,21,00,00,-6.29833
2021,01,17,21,30,00,-6.31
2021,01,17,22,00,00,-6.33967
2021,01,17,22,30,00,-6.44167
2021,01,17,23,00,00,-6.57433
2021,01,17,23,30,00,-6.681
2021,01,18,00,00,00,-6.77133
2021,01,18,00,30,00,-6.92
2021,01,18,01,00,00,-7.03067
2021,01,18,01,30,00,-7.085
2021,01,18,02,00,00,-7.15333
2021,01,18,02,30,00,-7.37333
2021,01,18,03,00,00,-7.602
2021,01,18,03,30,00,-7.958
2021,01,18,04,00,00,-8.18167
2021,01,18,04,30,00,-8.65833
2021,01,18,05,00,00,-8.99767
2021,01,18,05,30,00,-8.84767
2021,01,18,06,00,00,-8.664
2021,01,18,06,30,00,-8.68033
2021,01,18,07,00,00,-8.691
2021,01,18,07,30,00,-8.70633
2021,01,18,08,00,00,-8.71467
2021,01,18,08,30,00,-8.78433
2021,01,18,09,00,00,-8.73633
2021,01,18,09,30,00,-8.63333
2021,01,18,10,00,00,-8.44
2021,01,18,10,30,00,-8.28133
2021,01,18,11,00,00,-8.11333
2021,01,18,11,30,00,-7.95367
2021,01,18,12,00,00,-7.812
2021,01,18,12,30,00,-7.61733
2021,01,18,13,00,00,-7.449
2021,01,18,13,30,00,-7.29367
2021,01,18,14,00,00,-7.043
2021,01,18,14,30,00,-6.92733
2021,01,18,15,00,00,-6.787
2021,01,18,15,30,00,-6.64267
2021,01,18,16,00,00,-6.47333
2021,01,18,16,30,00,-6.29333
2021,01,18,17,00,00,-6.143
2021,01,18,17,30,00,-6.044
2021,01,18,18,00,00,-5.938
2021,01,18,18,30,00,-5.82967
2021,01,18,19,00,00,-5.74133
2021,01,18,19,30,00,-5.611
2021,01,18,20,00,00,-5.44233
2021,01,18,20,30,00,-5.32567
2021,01,18,21,00,00,-5.16833
2021,01,18,21,30,00,-5.061
2021,01,18,22,00,00,-4.94133
2021,01,18,22,30,00,-4.735
2021,01,18,23,00,00,-4.506
2021,01,18,23,30,00,-4.40333
2021,01,19,00,00,00,-4.273
2021,01,19,00,30,00,-4.158
2021,01,19,01,00,00,-4.05767
2021,01,19,01,30,00,-3.87833
2021,01,19,02,00,00,-3.679
2021,01,19,02,30,00,-3.536
2021,01,19,03,00,00,-3.39933
2021,01,19,03,30,00,-3.28167
2021,01,19,04,00,00,-3.15867
2021,01,19,04,30,00,-3.12
2021,01,19,05,00,00,-2.87967
2021,01,19,05,30,00,-2.62667
2021,01,19,06,00,00,-2.50033
2021,01,19,06,30,00,-2.362
2021,01,19,07,00,00,-2.231
2021,01,19,07,30,00,-2.158
2021,01,19,08,00,00,-2.181
2021,01,19,08,30,00,-2.207
2021,01,19,09,00,00,-2.199
2021,01,19,09,30,00,-2.259
2021,01,19,10,00,00,-2.29867
2021,01,19,10,30,00,-2.308
2021,01,19,11,00,00,-2.278
2021,01,19,11,30,00,-2.277
2021,01,19,12,00,00,-2.27467
2021,01,19,12,30,00,-2.25533
2021,01,19,13,00,00,-2.22067
2021,01,19,13,30,00,-2.22033
2021,01,19,14,00,00,-2.18867
2021,01,19,14,30,00,-2.18467
2021,01,19,15,00,00,-2.22
2021,01,19,15,30,00,-2.28767
2021,01,19,16,00,00,-2.344
2021,01,19,16,30,00,-2.32
2021,01,19,17,00,00,-2.31
2021,01,19,17,30,00,-2.31067
2021,01,19,18,00,00,-2.30033
2021,01,19,18,30,00,-2.26167
2021,01,19,19,00,00,-2.27267
2021,01,19,19,30,00,-2.29767
2021,01,19,20,00,00,-2.32233
2021,01,19,20,30,00,-2.31467
2021,01,19,21,00,00,-2.253
2021,01,19,21,30,00,-2.21567
2021,01,19,22,00,00,-2.19
2021,01,19,22,30,00,-2.14433
2021,01,19,23,00,00,-2.05667
2021,01,19,23,30,00,-2.028
2021,01,20,00,00,00,-2.013
2021,01,20,00,30,00,-2.06133
2021,01,20,01,00,00,-2.118
2021,01,20,01,30,00,-2.03133
2021,01,20,02,00,00,-2.01467
2021,01,20,02,30,00,-2.01633
2021,01,20,03,00,00,-2.046
2021,01,20,03,30,00,-2.17567
2021,01,20,04,00,00,-2.36767
2021,01,20,04,30,00,-2.52333
2021,01,20,05,00,00,-2.66367
2021,01,20,05,30,00,-2.76233
2021,01,20,06,00,00,-2.905
2021,01,20,06,30,00,-3.1
2021,01,20,07,00,00,-3.249
2021,01,20,07,30,00,-3.49767
2021,01,20,08,00,00,-3.71067
2021,01,20,08,30,00,-3.80967
2021,01,20,09,00,00,-3.801
2021,01,20,09,30,00,-3.81933
2021,01,20,10,00,00,-3.84667
2021,01,20,10,30,00,-3.919
2021,01,20,11,00,00,-4.05967
2021,01,20,11,30,00,-4.24167
2021,01,20,12,00,00,-4.50933
2021,01,20,12,30,00,-4.24133
2021,01,20,13,00,00,-4.14633
2021,01,20,13,30,00,-4.94533
2021,01,20,14,00,00,-5.295
2021,01,20,14,30,00,-5.48867
2021,01,20,15,00,00,-5.71533
2021,01,20,15,30,00,-6.26567
2021,01,20,16,00,00,-6.79233
2021,01,20,16,30,00,-6.98133
2021,01,20,17,00,00,-7.00533
2021,01,20,17,30,00,-6.95667
2021,01,20,18,00,00,-6.91733
2021,01,20,18,30,00,-6.90767
2021,01,20,19,00,00,-6.85967
2021,01,20,19,30,00,-6.78033
2021,01,20,20,00,00,-6.67933
2021,01,20,20,30,00,-6.56133
2021,01,20,21,00,00,-6.44233
2021,01,20,21,30,00,-6.324
2021,01,20,22,00,00,-6.237
2021,01,20,22,30,00,-6.16133
2021,01,20,23,00,00,-6.12467
2021,01,20,23,30,00,-6.098
2021,01,21,00,00,00,-6.08767
2021,01,21,00,30,00,-6.064
2021,01,21,01,00,00,-6.09533
2021,01,21,01,30,00,-6.03167
2021,01,21,02,00,00,-5.98167
2021,01,21,02,30,00,-6.00367
2021,01,21,03,00,00,-6.11933
2021,01,21,03,30,00,-6.248
2021,01,21,04,00,00,-6.32667
2021,01,21,04,30,00,-6.45267
2021,01,21,05,00,00,-6.54667
2021,01,21,05,30,00,-6.76233
2021,01,21,06,00,00,-7.04867
2021,01,21,06,30,00,-7.25633
2021,01,21,07,00,00,-7.52667
2021,01,21,07,30,00,-7.75567
2021,01,21,08,00,00,-7.96067
2021,01,21,08,30,00,-8.129
2021,01,21,09,00,00,-8.33033
2021,01,21,09,30,00,-8.59567
2021,01,21,10,00,00,-8.774
2021,01,21,10,30,00,-8.86433
2021,01,21,11,00,00,-8.81767
2021,01,21,11,30,00,-8.80867
2021,01,21,12,00,00,-8.736
2021,01,21,12,30,00,-8.67367
2021,01,21,13,00,00,-8.62833
2021,01,21,13,30,00,-8.71067
2021,01,21,14,00,00,-8.73367
2021,01,21,14,30,00,-8.69867
2021,01,21,15,00,00,-8.65833
2021,01,21,15,30,00,-8.652
2021,01,21,16,00,00,-8.69367
2021,01,21,16,30,00,-8.764
2021,01,21,17,00,00,-8.782
2021,01,21,17,30,00,-8.779
2021,01,21,18,00,00,-8.76267
2021,01,21,18,30,00,-8.77733
2021,01,21,19,00,00,-8.772
2021,01,21,19,30,00,-8.76933
2021,01,21,20,00,00,-8.78133
2021,01,21,20,30,00,-8.78567
2021,01,21,21,00,00,-8.781
2021,01,21,21,30,00,-8.741
2021,01,21,22,00,00,-8.68867
2021,01,21,22,30,00,-8.612
2021,01,21,23,00,00,-8.575
2021,01,21,23,30,00,-8.58103
2021,01,22,00,00,00,-8.56533
2021,01,22,00,30,00,-8.495
2021,01,22,01,00,00,-8.409
2021,01,22,01,30,00,-8.23
2021,01,22,02,00,00,-8.06433
2021,01,22,02,30,00,-7.918
2021,01,22,03,00,00,-7.704
2021,01,22,03,30,00,-7.44233
2021,01,22,04,00,00,-7.176
2021,01,22,04,30,00,-6.995
2021,01,22,05,00,00,-6.84767
2021,01,22,05,30,00,-6.69233
2021,01,22,06,00,00,-6.51067
2021,01,22,06,30,00,-6.28633
2021,01,22,07,00,00,-6.11467
2021,01,22,07,30,00,-5.91333
2021,01,22,08,00,00,-5.75733
2021,01,22,08,30,00,-5.61767
2021,01,22,09,00,00,-5.44233
2021,01,22,09,30,00,-5.26367
